Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
720,5779.51,5399.52,4847.29,3943.33,7828.75,4615.98,4451.36,4351.67
721,5786.57,5404.44,4853.62,3948.63,7838.92,4621.94,4456.20,4357.52
722,5793.62,5409.35,4859.95,3953.85,7848.17,4627.91,4461.31,4363.25
723,5802.66,5414.26,4866.55,3959.17,7858.35,4634.48,4466.06,4369.22
724,5810.43,5421.64,4873.00,3964.47,7868.99,4640.44,4470.80,4375.29
725,5817.83,5428.96,4878.79,3969.53,7875.92,4646.39,4475.54,4380.58
726,5825.41,5434.07,4884.92,3974.75,7883.38,4652.44,4480.35,4386.00
727,5832.72,5439.38,4891.17,3979.97,7890.30,4658.40,4485.25,4391.29
728,5839.53,5447.96,4897.50,3985.26,7900.94,4664.97,4490.03,4397.24
729,5848.37,5460.90,4903.87,3990.57,7912.10,4670.93,4494.79,4403.32
730,5857.24,5473.88,4910.22,3995.94,7922.27,4676.92,4499.55,4409.23
731,5865.53,5491.84,4916.48,4001.17,7932.47,4682.89,4504.30,4415.12
732,5873.34,5504.59,4923.20,4006.58,7942.84,4689.45,4509.14,4421.07
733,5881.13,5523.09,4929.73,4011.98,7952.09,4695.42,4513.89,4426.83
734,5889.93,5536.85,4936.02,4017.26,7963.19,4701.38,4518.65,4432.91
735,5896.92,5543.67,4942.30,4022.53,7974.30,4707.36,4523.37,4439.01
736,5903.88,5550.93,4948.75,4027.83,7985.59,4713.32,4528.08,4445.07
737,5910.80,5557.53,4955.05,4033.12,7995.78,4719.28,4532.92,4451.00
738,5917.57,5563.09,4961.44,4038.44,8004.10,4725.24,4537.67,4456.68
739,5924.43,5569.30,4967.82,4043.79,8014.39,4731.23,4542.39,4463.07
740,5931.20,5574.87,4973.98,4049.00,8022.24,4736.58,4547.22,4468.95
741,5940.01,5581.88,4980.88,4054.71,8032.47,4743.14,4555.15,4474.96
742,5950.09,5589.52,4987.77,4060.47,8043.65,4749.71,4562.99,4481.05
743,5958.38,5595.13,4994.18,4065.80,8051.97,4755.66,4568.08,4486.57
744,5965.74,5600.94,5000.81,4071.22,8060.40,4761.62,4572.85,4492.14
745,5972.90,5607.12,5007.11,4076.59,8069.19,4767.58,4577.63,4497.88
746,5979.85,5613.93,5013.53,4081.90,8080.76,4774.15,4582.47,4504.38
747,5986.95,5620.59,5020.22,4087.31,8091.86,4780.77,4590.02,4510.43
748,5994.06,5627.61,5027.13,4092.90,8103.43,4787.34,4597.64,4516.57
749,6001.41,5635.05,5033.89,4098.58,8115.00,4794.51,4605.23,4522.93
750,6009.22,5642.90,5040.74,4104.12,8127.04,4801.08,4612.89,4529.20
751,6016.54,5651.37,5047.63,4109.77,8141.72,4808.25,4620.47,4535.85
752,6023.49,5664.25,5054.41,4115.28,8152.41,4814.81,4628.02,4541.80
753,6030.64,5678.09,5061.30,4120.99,8164.44,4821.98,4635.58,4547.84
754,6037.64,5683.00,5067.83,4126.42,8175.55,4828.59,4640.33,4553.87
755,6044.44,5687.71,5074.04,4131.54,8183.97,4834.55,4645.07,4559.29
756,6051.41,5692.62,5080.69,4136.89,8194.82,4841.12,4649.83,4565.25
757,6060.02,5697.66,5087.10,4142.22,8205.46,4847.68,4654.59,4571.19
758,6066.91,5702.71,5093.76,4147.65,8212.39,4853.64,4659.37,4576.42
759,6073.89,5707.69,5100.24,4152.96,8223.03,4859.60,4664.11,4582.32
760,6080.88,5712.60,5106.40,4158.13,8232.76,4865.56,4668.86,4588.02
761,6087.77,5717.51,5112.71,4163.30,8242.94,4871.51,4673.62,4594.29
762,6094.56,5722.25,5119.10,4168.58,8253.12,4877.47,4678.38,4600.22
763,6103.31,5729.57,5125.56,4173.91,8263.30,4883.43,4683.28,4606.07
764,6110.24,5736.89,5131.67,4179.02,8273.48,4889.39,4688.39,4612.07
765,6118.67,5744.25,5137.99,4184.29,8283.65,4895.34,4693.13,4618.22
766,6125.78,5752.63,5144.55,4189.53,8291.51,4901.31,4697.85,4623.66
767,6132.93,5761.56,5151.39,4195.05,8301.68,4907.90,4702.61,4629.53
768,6141.41,5769.69,5157.67,4200.28,8311.87,4913.85,4707.40,4635.37
769,6149.70,5777.41,5163.96,4205.49,8321.58,4919.81,4712.25,4641.13
770,6156.64,5785.33,5170.42,4210.74,8329.44,4925.77,4717.36,4646.58
771,6163.64,5794.75,5176.51,4215.75,8337.49,4931.86,4722.22,4652.02
772,6173.51,5799.88,5183.34,4221.24,8348.18,4938.43,4730.17,4657.87
773,6180.69,5805.00,5190.18,4226.75,8361.27,4944.99,4737.88,4664.23
774,6188.25,5810.13,5197.09,4232.27,8373.77,4951.55,4745.80,4670.59
775,6198.29,5815.25,5203.94,4237.81,8386.30,4958.12,4753.40,4677.02
776,6205.05,5819.97,5210.19,4243.01,8396.48,4964.08,4758.22,4682.87
777,6211.83,5824.69,5216.47,4248.34,8404.79,4970.03,4763.00,4688.36
778,6218.55,5829.61,5222.80,4253.61,8412.68,4975.99,4767.77,4693.69
779,6227.83,5834.53,5229.15,4258.91,8423.78,4982.56,4772.56,4700.09
780,6234.93,5839.45,5235.62,4264.21,8435.88,4989.12,4777.31,4706.22
781,6242.01,5844.19,5241.69,4269.41,8446.99,4995.08,4782.07,4712.23
782,6251.23,5849.12,5248.04,4274.71,8458.17,5001.66,4786.82,4718.15
783,6257.96,5853.84,5254.64,4280.13,8468.60,5008.23,4791.58,4724.05
784,6264.92,5858.76,5261.16,4285.52,8481.10,5014.79,4796.33,4730.35
785,6274.01,5863.68,5267.57,4290.82,8493.24,5020.75,4801.08,4736.52
786,6280.95,5868.60,5273.87,4296.07,8502.02,5026.71,4805.91,4742.09
787,6287.93,5873.52,5280.37,4301.37,8513.60,5033.27,4810.70,4748.21
788,6294.87,5878.64,5286.86,4306.69,8525.17,5039.84,4815.42,4754.29
789,6303.99,5883.56,5293.16,4311.97,8534.98,5046.40,4820.15,4760.17
790,6312.80,5891.10,5299.70,4317.35,8545.62,5053.01,4824.90,4766.38
791,6321.78,5896.25,5306.00,4322.63,8555.79,5058.97,4829.67,4772.28
792,6330.92,5901.17,5312.55,4328.00,8566.91,5065.53,4834.47,4778.14
793,6339.28,5906.09,5318.86,4333.23,8577.09,5071.49,4839.20,4783.90
794,6347.07,5913.42,5325.13,4338.44,8587.76,5077.49,4843.95,4789.81
795,6354.63,5920.95,5331.42,4343.69,8596.54,5083.63,4848.71,4795.41
796,6362.01,5929.71,5337.80,4349.03,8604.39,5089.61,4853.43,4800.82
797,6369.14,5941.69,5344.54,4354.44,8617.00,5096.17,4858.32,4807.12
798,6377.53,5955.68,5351.73,4360.09,8631.36,5103.38,4866.28,4813.77
799,6384.45,5961.63,5358.18,4365.40,8641.54,5109.94,4871.04,4819.69
800,6391.45,5966.96,5364.58,4370.84,8651.71,5115.90,4875.79,4825.47
801,6398.52,5973.08,5371.15,4376.20,8663.81,5122.46,4880.58,4831.68
802,6406.79,5978.82,5377.50,4381.52,8674.92,5129.04,4885.33,4837.76
803,6414.80,5984.77,5383.96,4386.85,8687.14,5135.60,4890.09,4844.03
804,6422.49,5990.72,5390.85,4392.53,8698.21,5142.77,4897.67,4850.03
805,6429.58,5996.76,5397.85,4398.50,8708.85,5149.33,4905.29,4855.97
806,6436.95,6002.26,5404.23,4403.93,8716.72,5155.29,4910.16,4861.39
807,6444.13,6007.24,5410.30,4408.87,8724.11,5161.25,4914.91,4866.87
808,6450.98,6012.37,5415.95,4413.74,8731.03,5166.60,4919.64,4872.11
809,6457.98,6018.11,5422.43,4419.09,8743.13,5172.55,4924.40,4878.27
810,6464.84,6023.28,5428.74,4424.41,8751.45,5178.65,4929.15,4883.78
811,6471.64,6028.61,5435.26,4429.76,8759.30,5184.78,4934.00,4889.23
812,6478.56,6034.36,5442.15,4435.27,8770.41,5191.34,4941.53,4895.26
813,6485.29,6040.30,5448.85,4440.61,8782.47,5197.90,4946.27,4901.47
814,6492.76,6048.04,5455.10,4445.75,8790.36,5203.86,4951.02,4906.85
815,6500.42,6055.79,5461.26,4450.94,8797.28,5209.21,4955.82,4912.16
816,6508.71,6064.75,5468.15,4456.65,8806.99,5215.78,4963.44,4917.94
817,6518.35,6074.75,5475.07,4462.41,8816.70,5222.34,4971.02,4923.89
818,6526.08,6080.08,5481.53,4467.63,8824.56,5228.30,4975.77,4929.27
819,6533.01,6091.05,5488.28,4473.13,8836.63,5234.86,4980.52,4935.49
820,6540.01,6102.33,5494.97,4478.61,8847.28,5241.43,4985.28,4941.39
821,6547.69,6113.71,5501.44,4483.90,8857.91,5247.38,4990.04,4947.31
822,6554.69,6125.30,5507.85,4489.18,8865.77,5253.34,4994.79,4952.81
823,6561.88,6137.29,5514.21,4494.49,8876.87,5259.30,4999.54,4959.15
824,6569.28,6152.33,5521.16,4500.04,8886.21,5265.26,5004.27,4964.74
825,6576.00,6166.16,5527.47,4505.29,8896.38,5271.22,5009.20,4970.60
826,6583.70,6179.93,5533.44,4510.36,8904.24,5277.20,5013.95,4976.02
827,6590.44,6185.27,5539.83,4515.64,8912.59,5283.16,5018.71,4981.53
828,6598.77,6191.03,5546.32,4520.96,8922.30,5289.12,5023.46,4987.35
829,6605.70,6197.60,5553.11,4526.39,8932.02,5295.69,5031.12,4993.19
830,6614.14,6203.77,5559.74,4531.73,8941.27,5301.65,5036.21,4999.25
831,6621.09,6210.55,5566.06,4537.02,8951.45,5307.61,5040.96,5005.08
832,6628.08,6217.13,5572.41,4542.31,8962.13,5313.56,5045.71,5011.02
833,6635.03,6222.74,5579.23,4547.76,8971.38,5319.53,5050.47,5016.70
834,6644.11,6229.31,5585.88,4553.13,8981.09,5326.09,5058.06,5022.54
835,6650.90,6235.48,5592.31,4558.45,8989.56,5332.05,5062.81,5028.00
836,6658.49,6241.23,5598.43,4563.47,8996.95,5337.40,5067.56,5033.33
837,6665.30,6247.25,5604.50,4568.56,9005.73,5343.36,5072.29,5038.93
838,6672.07,6253.62,5610.85,4573.77,9015.44,5349.31,5077.04,5044.79
839,6679.03,6263.43,5617.44,4579.11,9025.63,5355.31,5081.81,5050.65
840,6688.44,6270.66,5624.01,4584.46,9037.27,5361.88,5086.56,5056.75
841,6695.42,6277.44,5630.37,4589.74,9047.91,5367.84,5091.29,5062.66
842,6702.18,6283.61,5636.22,4594.72,9055.30,5373.19,5096.04,5067.96
843,6709.18,6289.98,5642.57,4600.01,9065.48,5379.15,5100.79,5073.85
844,6716.22,6297.18,5649.13,4605.37,9077.51,5385.71,5108.27,5080.17
845,6723.52,6304.79,5655.78,4610.79,9090.06,5392.88,5115.83,5086.43
846,6730.82,6313.01,5662.66,4616.32,9102.56,5400.05,5123.41,5092.74
847,6741.17,6320.82,5669.55,4621.89,9116.48,5407.25,5131.03,5099.19
848,6751.32,6328.85,5676.44,4627.52,9128.98,5414.42,5138.57,5105.53
849,6759.40,6335.22,5682.77,4632.77,9139.46,5420.99,5143.29,5111.32
850,6768.03,6341.59,5689.03,4637.89,9149.27,5426.94,5148.04,5117.10
851,6776.63,6348.21,5695.73,4643.35,9160.08,5432.90,5152.80,5123.24
852,6783.58,6355.00,5702.33,4648.81,9171.72,5439.47,5157.60,5129.79
853,6791.40,6363.78,5708.12,4653.79,9179.11,5445.42,5162.35,5135.13
854,6800.73,6370.56,5714.58,4659.13,9189.92,5451.99,5167.11,5141.21
855,6809.24,6376.93,5720.94,4664.42,9200.56,5457.94,5171.85,5147.23
856,6817.63,6383.31,5727.37,4669.75,9210.75,5463.90,5176.61,5153.41
857,6824.60,6389.88,5733.79,4675.04,9221.39,5469.86,5181.37,5159.38
858,6831.58,6396.26,5740.13,4680.32,9230.64,5475.81,5186.12,5165.18
859,6838.52,6402.83,5746.59,4685.60,9240.90,5481.77,5190.87,5171.25
860,6845.46,6409.41,5753.05,4690.91,9252.47,5487.73,5195.62,5177.71
861,6852.85,6417.02,5759.76,4696.44,9265.42,5494.29,5200.38,5184.46
862,6859.62,6428.51,5766.20,4701.75,9276.06,5500.85,5205.16,5190.75
863,6866.50,6433.21,5772.81,4707.07,9287.18,5507.42,5209.91,5197.18
864,6873.22,6437.91,5779.32,4712.44,9296.89,5513.98,5214.67,5203.39
865,6879.94,6442.61,5785.83,4717.78,9307.05,5520.55,5219.42,5209.39
866,6886.87,6447.31,5792.52,4723.15,9317.28,5527.11,5224.18,5215.39
867,6894.92,6452.01,5799.21,4728.46,9327.45,5533.67,5228.93,5221.33
868,6903.33,6456.91,5805.66,4733.73,9338.56,5539.63,5233.78,5227.39
869,6910.27,6461.80,5812.55,4739.41,9347.80,5545.59,5238.53,5233.10
870,6917.15,6466.50,5818.36,4744.38,9355.20,5550.94,5243.27,5238.51
871,6925.38,6471.40,5825.11,4749.64,9363.22,5556.94,5250.78,5244.02
872,6932.93,6476.10,5831.47,4754.95,9372.47,5562.89,5255.56,5249.78
873,6940.51,6480.79,5837.54,4760.03,9379.40,5568.24,5260.40,5255.21
874,6947.18,6485.70,5843.01,4764.87,9386.36,5573.59,5265.47,5260.99
875,6955.05,6490.60,5849.62,4770.22,9396.53,5579.55,5270.22,5267.27
876,6963.77,6497.90,5856.36,4775.72,9408.15,5586.12,5274.98,5273.44
877,6971.65,6502.79,5862.81,4781.06,9418.99,5592.68,5279.75,5279.42
878,6978.54,6507.89,5869.04,4786.30,9428.70,5598.64,5284.60,5285.23
879,6985.42,6512.98,5875.96,4791.84,9440.78,5605.23,5292.14,5291.48
880,6992.39,6518.08,5882.56,4797.33,9450.49,5611.19,5296.89,5297.20
881,6999.45,6523.46,5889.45,4802.79,9459.74,5617.14,5301.64,5302.92
882,7007.22,6528.35,5895.73,4808.01,9467.59,5623.10,5306.40,5308.39
883,7014.18,6536.44,5902.63,4813.53,9476.84,5629.15,5311.15,5314.11
884,7021.15,6545.56,5909.51,4819.04,9486.10,5635.81,5315.90,5319.99
885,7028.46,6558.24,5916.40,4824.68,9498.13,5642.37,5323.46,5326.64
886,7036.72,6569.36,5923.10,4830.16,9508.31,5648.33,5328.21,5332.43
887,7043.49,6581.05,5929.76,4835.64,9518.95,5654.33,5333.01,5338.40
888,7050.32,6592.74,5935.26,4840.51,9526.34,5659.68,5337.76,5343.72
889,7057.01,6604.51,5941.47,4845.65,9536.15,5665.63,5342.52,5349.68
890,7063.77,6616.39,5947.77,4850.92,9545.86,5671.59,5347.26,5355.49
891,7070.51,6628.77,5954.05,4856.19,9555.57,5677.61,5352.01,5361.38
892,7077.48,6638.85,5960.75,4861.64,9566.26,5684.17,5359.58,5367.27
893,7084.40,6648.40,5967.09,4866.82,9576.90,5690.74,5364.32,5373.26
894,7091.54,6653.52,5974.07,4872.46,9587.23,5697.30,5371.87,5379.15
895,7098.34,6658.43,5980.76,4877.86,9598.33,5703.86,5376.59,5385.25
896,7105.33,6663.34,5987.39,4883.25,9606.65,5710.43,5381.43,5390.88
897,7112.51,6668.26,5993.83,4888.60,9618.22,5716.99,5386.54,5397.07
898,7120.65,6673.20,6000.72,4894.06,9628.86,5723.55,5391.28,5403.09
899,7129.66,6678.11,6007.00,4899.33,9640.00,5729.53,5396.03,5409.18
900,7137.45,6682.82,6013.11,4904.49,9648.78,5735.49,5400.78,5414.81
901,7144.40,6687.73,6019.47,4909.69,9659.03,5741.45,5405.60,5420.74
902,7151.33,6692.64,6026.30,4915.17,9669.20,5748.01,5410.35,5426.62
903,7159.68,6697.76,6033.19,4920.77,9679.38,5754.62,5418.07,5432.52
904,7166.81,6702.87,6040.05,4926.25,9691.59,5761.79,5422.82,5438.76
905,7175.20,6707.78,6046.56,4931.61,9702.69,5768.35,5427.57,5444.86
906,7185.11,6713.10,6053.50,4937.24,9717.07,5775.52,5435.31,5451.55
907,7195.02,6718.21,6060.39,4942.73,9729.56,5782.69,5442.86,5457.87
908,7204.00,6723.12,6066.91,4948.10,9741.61,5789.25,5447.57,5464.12
909,7211.13,6732.88,6073.49,4953.40,9752.25,5795.82,5452.31,5470.21
910,7219.54,6737.79,6080.38,4958.90,9760.66,5801.79,5457.09,5476.16
911,7226.54,6742.50,6086.73,4964.18,9769.91,5807.75,5461.84,5481.82
912,7235.49,6747.20,6093.25,4969.59,9780.55,5813.71,5466.60,5487.84
913,7244.65,6751.91,6099.92,4975.02,9791.27,5819.66,5471.44,5493.85
914,7252.68,6756.62,6105.95,4980.17,9798.66,5825.62,5476.55,5499.30
915,7259.37,6761.33,6111.67,4985.11,9806.05,5830.99,5481.29,5504.67
916,7266.13,6766.03,6117.87,4990.31,9814.89,5836.95,5486.04,5510.35
917,7272.89,6770.74,6123.65,4995.17,9822.28,5842.30,5490.77,5515.66
918,7280.44,6775.45,6129.83,5000.26,9829.67,5847.65,5495.52,5521.02
919,7289.19,6780.36,6136.12,5005.52,9840.31,5853.64,5500.27,5526.98
920,7296.56,6785.47,6143.01,5011.06,9851.41,5860.81,5507.89,5533.05
921,7304.14,6790.78,6149.90,5016.75,9864.18,5867.98,5515.44,5539.78
922,7311.36,6796.00,6156.54,5022.16,9875.75,5874.55,5523.11,5545.94
923,7318.14,6803.34,6163.00,5027.52,9885.91,5880.56,5528.21,5551.74
924,7325.08,6808.25,6169.06,5032.67,9895.62,5886.51,5532.99,5557.46
925,7331.75,6813.16,6175.03,5037.78,9904.86,5892.47,5537.73,5563.18
926,7338.96,6818.07,6180.48,5042.62,9912.36,5897.82,5542.44,5568.52
927,7347.03,6822.98,6186.76,5047.85,9921.60,5903.78,5547.18,5574.32
928,7353.80,6830.30,6193.31,5053.24,9932.25,5910.34,5551.93,5580.30
929,7360.55,6835.41,6199.64,5058.53,9942.97,5916.30,5556.69,5586.28
930,7367.52,6842.92,6205.91,5063.75,9953.15,5922.26,5561.41,5592.18
931,7376.34,6850.88,6212.20,5069.03,9963.32,5928.21,5566.17,5598.17
932,7383.93,6858.60,6218.20,5074.16,9970.71,5933.56,5570.92,5603.67
933,7392.12,6865.91,6224.60,5079.45,9979.95,5939.52,5575.65,5609.43
934,7399.00,6873.48,6231.03,5084.76,9990.19,5945.48,5580.47,5615.32
935,7405.78,6881.20,6237.29,5089.98,10000.83,5951.43,5585.59,5621.30
936,7412.71,6891.73,6243.50,5095.20,10009.21,5957.39,5590.33,5626.94
937,7422.33,6900.47,6250.26,5100.60,10021.70,5963.95,5597.89,5633.29
938,7430.04,6912.01,6257.14,5106.13,10030.95,5969.91,5605.51,5639.00
939,7437.39,6921.95,6264.03,5111.94,10042.06,5976.48,5613.28,5645.19
940,7445.01,6933.28,6270.81,5117.16,10050.84,5982.46,5618.03,5650.82
941,7451.77,6941.80,6277.17,5122.43,10060.61,5988.42,5622.78,5656.65
942,7459.62,6953.54,6283.53,5127.74,10070.79,5994.37,5627.54,5662.55
943,7466.41,6962.86,6289.54,5132.82,10080.03,6000.33,5632.34,5668.19
944,7473.68,6971.83,6295.53,5137.78,10088.03,6005.68,5637.06,5673.68
945,7481.44,6983.16,6301.84,5143.00,10095.88,6011.64,5641.81,5679.27
946,7488.37,6994.94,6308.23,5148.29,10103.73,6017.59,5646.57,5684.73
947,7495.28,7007.29,6314.64,5153.51,10110.69,6023.55,5651.32,5690.07
948,7502.03,7020.89,6321.05,5158.79,10120.40,6029.56,5656.06,5695.87
949,7508.92,7025.81,6327.60,5164.13,10129.64,6035.51,5663.58,5701.62
950,7515.90,7030.72,6334.33,5169.58,10141.72,6042.08,5671.24,5707.78
951,7524.87,7035.84,6340.96,5174.98,10152.83,6048.64,5676.34,5713.86
952,7531.85,7040.75,6347.11,5180.20,10164.46,6054.67,5681.09,5720.02
953,7540.72,7045.71,6353.77,5185.60,10176.03,6061.23,5685.84,5726.19
954,7549.78,7050.83,6360.66,5191.35,10187.64,6068.40,5693.41,5732.36
955,7558.65,7055.94,6371.12,5197.20,10198.74,6074.96,5701.00,5738.35
956,7566.44,7060.86,6377.81,5202.69,10209.94,6080.94,5705.85,5744.34
957,7573.21,7065.77,6384.19,5208.01,10220.26,6086.90,5710.70,5750.25
958,7579.91,7070.69,6390.62,5213.34,10229.97,6092.85,5715.42,5756.26
959,7588.14,7075.40,6397.21,5218.73,10240.17,6098.81,5720.17,5762.47
960,7594.86,7080.11,6403.68,5224.09,10249.88,6104.76,5724.93,5768.32
961,7601.82,7085.02,6410.11,5229.42,10260.16,6110.72,5729.67,5774.64
962,7609.78,7089.74,6416.37,5234.66,10270.07,6116.68,5734.47,5780.45
963,7616.53,7094.49,6422.70,5239.89,10279.31,6122.63,5739.22,5786.28
964,7625.47,7102.08,6429.58,5245.56,10290.57,6129.23,5746.75,5792.53
965,7634.64,7110.22,6436.47,5251.07,10301.21,6135.79,5754.30,5798.84
966,7642.72,7118.56,6443.36,5256.36,10310.48,6141.75,5761.92,5804.85
967,7651.88,7126.52,6449.75,5261.71,10323.44,6148.31,5766.67,5811.58
968,7660.42,7134.32,6456.07,5266.96,10333.67,6154.28,5771.52,5817.80
969,7669.69,7142.45,6462.59,5272.32,10344.78,6160.84,5776.62,5824.25
970,7678.39,7150.38,6469.13,5277.64,10356.35,6166.80,5781.37,5830.53
971,7687.36,7158.11,6475.52,5282.95,10367.94,6173.36,5786.12,5836.82
972,7694.51,7165.84,6482.32,5288.47,10380.43,6179.93,5793.67,5843.29
973,7701.79,7173.59,6489.03,5293.95,10393.04,6186.49,5801.31,5849.64
974,7711.41,7181.32,6495.60,5299.39,10404.60,6193.05,5806.40,5855.81
975,7718.19,7189.25,6501.91,5304.69,10414.45,6199.01,5811.15,5861.63
976,7727.42,7202.43,6508.18,5309.91,10425.08,6204.97,5815.90,5867.62
977,7735.99,7208.78,6515.06,5315.38,10433.99,6210.92,5823.41,5873.28
978,7746.05,7216.57,6521.59,5320.80,10445.82,6217.48,5828.16,5879.58
979,7753.06,7224.19,6528.28,5326.28,10455.53,6224.05,5832.96,5885.39
980,7760.04,7231.16,6534.82,5331.67,10466.63,6230.61,5837.68,5891.57
981,7767.04,7237.52,6541.20,5336.98,10476.33,6236.56,5842.53,5897.47
982,7775.69,7244.10,6547.78,5342.33,10486.56,6242.52,5847.63,5903.52
983,7782.66,7249.85,6554.08,5347.41,10493.95,6247.87,5852.38,5908.90
984,7789.64,7257.02,6560.91,5352.91,10505.06,6254.43,5859.99,5915.01
985,7798.12,7263.38,6567.26,5358.21,10514.77,6260.39,5864.74,5920.74
986,7804.91,7269.74,6573.82,5363.50,10524.48,6266.35,5869.47,5926.55
987,7811.73,7276.09,6580.13,5368.79,10534.25,6272.30,5874.22,5932.37
988,7819.74,7281.83,6585.86,5373.81,10541.17,6278.29,5878.96,5937.66
989,7826.65,7288.19,6592.03,5379.03,10549.96,6284.24,5883.70,5943.28
990,7833.64,7295.22,6598.81,5384.58,10560.65,6290.80,5888.54,5949.36
991,7840.59,7301.16,6605.08,5389.78,10568.51,6296.76,5893.65,5955.12
992,7849.21,7307.52,6611.39,5395.00,10578.21,6302.72,5898.40,5960.89
993,7857.72,7313.67,6617.50,5400.20,10588.07,6308.67,5903.15,5966.67
994,7866.87,7320.71,6624.01,5405.51,10599.64,6314.63,5907.99,5972.80
995,7873.76,7327.28,6630.30,5410.77,10609.83,6320.59,5912.71,5978.71
996,7882.21,7333.64,6636.67,5416.09,10619.07,6326.55,5917.42,5984.28
997,7889.15,7339.79,6642.94,5421.36,10628.32,6332.51,5922.18,5989.92
998,7895.89,7346.39,6649.39,5426.66,10638.63,6338.47,5926.93,5995.60
999,7903.10,7352.95,6655.68,5431.93,10649.27,6344.42,5931.70,6001.56
1000,7910.15,7359.31,6662.04,5437.23,10657.13,6350.38,5936.43,6006.97
1001,7919.25,7366.90,6668.75,5442.62,10668.70,6356.96,5944.12,6013.10
1002,7928.97,7374.52,6675.40,5448.12,10680.27,6363.53,5948.87,6019.30
1003,7937.39,7381.09,6681.74,5453.41,10689.99,6369.48,5953.63,6024.97
1004,7945.05,7386.84,6687.77,5458.55,10698.31,6375.44,5958.44,6030.48
1005,7951.96,7394.25,6694.50,5464.08,10708.97,6382.12,5963.16,6036.51
1006,7958.77,7401.03,6700.99,5469.51,10719.62,6388.08,5967.92,6042.44
1007,7966.29,7406.77,6707.28,5474.79,10727.00,6394.04,5972.67,6047.90
1008,7973.31,7413.96,6713.76,5480.15,10737.67,6400.00,5977.41,6054.35
1009,7980.47,7421.77,6720.41,5485.55,10748.78,6406.58,5982.22,6060.74
1010,7989.43,7429.16,6727.20,5491.08,10760.48,6413.15,5989.78,6066.84
1011,7998.22,7440.19,6734.08,5496.95,10772.05,6419.71,5997.32,6072.87
1012,8007.50,7447.92,6740.53,5502.30,10782.72,6426.28,6002.07,6078.80
1013,8015.69,7461.39,6747.29,5507.62,10792.91,6432.26,6006.82,6084.61
1014,8022.58,7474.78,6753.00,5512.56,10800.30,6438.22,6011.58,6090.05
1015,8031.10,7489.81,6759.41,5517.87,10810.94,6444.17,6016.33,6096.37
1016,8037.89,7504.85,6766.05,5523.34,10821.58,6450.13,6021.08,6102.30
1017,8044.63,7520.14,6772.13,5528.48,10828.96,6456.08,6025.83,6107.62
1018,8051.42,7538.02,6778.59,5533.78,10838.86,6462.04,6030.66,6113.33
1019,8058.23,7556.28,6784.79,5538.96,10848.10,6467.99,6035.59,6118.96
1020,8065.79,7572.75,6790.90,5544.14,10855.48,6473.95,6040.70,6124.31
1021,8072.75,7586.45,6797.61,5549.53,10866.18,6479.94,6045.44,6130.34
1022,8081.13,7591.17,6804.16,5554.93,10877.73,6485.89,6050.19,6136.91
1023,8089.37,7596.09,6810.59,5560.28,10888.86,6491.85,6054.96,6142.93
1024,8097.16,7601.00,6816.64,5565.40,10897.17,6497.81,6059.73,6148.43
1025,8104.12,7605.92,6823.34,5570.75,10906.89,6503.86,6064.46,6154.29
1026,8110.98,7610.84,6829.64,5576.00,10916.74,6509.81,6069.19,6160.46
1027,8119.97,7615.96,6836.06,5581.29,10927.38,6515.77,6073.94,6166.39
1028,8127.21,7621.20,6842.94,5587.12,10938.98,6522.33,6081.50,6172.63
1029,8134.58,7626.32,6853.37,5593.07,10951.48,6529.57,6089.09,6178.92
1030,8141.77,7631.44,6860.16,5598.60,10962.59,6536.13,6096.62,6184.84
1031,8151.03,7636.35,6866.93,5604.16,10973.23,6542.70,6101.37,6190.67
1032,8157.74,7641.07,6872.99,5609.30,10982.02,6548.65,6106.13,6196.26
1033,8164.64,7646.06,6879.23,5614.55,10991.89,6554.61,6110.88,6202.00
1034,8171.43,7650.98,6885.64,5619.87,11000.67,6560.56,6115.63,6207.76
1035,8178.40,7655.90,6892.11,5625.26,11009.45,6566.52,6120.38,6213.34
1036,8186.67,7660.81,6898.65,5630.44,11019.16,6572.48,6125.13,6219.12
1037,8195.68,7665.93,6905.45,5635.80,11030.73,6579.08,6129.91,6225.28
1038,8202.69,7670.96,6912.16,5641.23,11041.01,6585.65,6134.72,6231.04
1039,8212.31,7676.33,6918.73,5646.65,11053.96,6592.21,6139.46,6237.40
1040,8219.44,7685.08,6925.80,5652.00,11063.29,6598.17,6146.97,6243.09
1041,8226.38,7696.37,6932.23,5657.34,11072.07,6604.12,6151.72,6248.75
1042,8233.40,7707.95,6938.65,5662.66,11080.39,6610.08,6156.46,6254.27
1043,8240.11,7718.73,6944.87,5667.88,11090.58,6616.04,6161.21,6260.10
1044,8248.09,7727.14,6951.18,5673.14,11100.28,6621.99,6165.96,6265.80
1045,8255.01,7737.89,6956.94,5678.13,11107.70,6627.37,6170.71,6271.17
1046,8263.86,7748.68,6963.44,5683.49,11117.44,6633.93,6175.46,6276.95
1047,8272.28,7759.64,6969.67,5688.68,11127.14,6639.89,6180.21,6282.72
1048,8279.22,7770.73,6975.99,5693.98,11136.95,6645.85,6184.96,6288.46
1049,8289.04,7781.75,6982.66,5699.41,11148.51,6652.49,6189.72,6294.63
