Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
2067,11115.28,9428.56,8961.51,7531.18,12988.09,8673.23,7813.27,8754.01
2068,11119.98,9435.36,8965.83,7534.83,12993.25,8677.39,7816.68,8757.89
2069,11124.55,9443.85,8969.87,7538.32,12998.73,8681.57,7820.12,8761.78
2070,11132.05,9449.25,8974.34,7542.05,13005.52,8686.14,7825.60,8766.00
2071,11136.59,9458.02,8978.70,7545.67,13010.68,8690.30,7829.05,8769.95
2072,11141.12,9466.24,8982.98,7549.23,13016.49,8694.45,7832.55,8774.16
2073,11145.98,9469.80,8987.46,7553.03,13023.26,8699.02,7838.12,8778.74
2074,11151.41,9475.24,8991.75,7556.68,13028.75,8703.17,7841.56,8782.75
2075,11157.12,9479.36,8995.90,7560.14,13034.24,8707.00,7845.00,8786.73
2076,11162.44,9483.07,8999.79,7563.52,13039.40,8710.73,7848.42,8790.67
2077,11167.14,9486.78,9004.20,7567.07,13044.56,8714.88,7851.87,8794.62
2078,11171.69,9490.34,9008.34,7570.62,13050.05,8718.61,7855.31,8798.58
2079,11176.27,9494.19,9012.28,7574.06,13054.89,8722.35,7858.76,8802.49
2080,11180.96,9498.17,9016.19,7577.48,13059.76,8726.08,7862.19,8806.30
2081,11185.69,9502.16,9020.40,7581.01,13065.24,8730.28,7865.60,8810.25
2082,11190.44,9506.00,9024.55,7584.61,13070.73,8734.02,7869.05,8814.20
2083,11195.51,9509.84,9028.46,7587.99,13075.56,8737.75,7872.47,8818.01
2084,11200.84,9513.83,9032.28,7591.37,13080.43,8741.48,7875.88,8821.84
2085,11206.29,9517.95,9036.21,7594.81,13085.68,8745.21,7879.30,8825.77
2086,11211.47,9521.94,9040.03,7598.19,13090.52,8748.94,7882.74,8829.59
2087,11216.83,9525.92,9043.83,7601.57,13095.35,8752.67,7886.16,8833.42
2088,11221.91,9529.63,9047.62,7604.89,13099.86,8756.43,7889.56,8837.16
2089,11226.55,9533.47,9051.63,7608.37,13104.69,8760.17,7892.99,8840.98
2090,11231.06,9537.18,9055.48,7611.72,13109.69,8763.90,7896.48,8844.76
2091,11235.70,9541.32,9059.67,7615.27,13114.85,8767.63,7900.17,8848.69
2092,11241.48,9545.86,9064.04,7618.95,13120.98,8771.78,7903.61,8852.74
2093,11247.21,9550.26,9068.39,7622.61,13126.78,8775.93,7907.09,8856.82
2094,11252.10,9553.83,9072.37,7626.10,13131.94,8779.70,7910.68,8860.60
2095,11257.13,9557.54,9076.30,7629.56,13136.78,8783.45,7914.37,8864.39
2096,11263.21,9562.50,9080.74,7633.28,13143.23,8787.61,7917.81,8868.54
2097,11268.99,9567.09,9085.12,7637.01,13149.36,8791.76,7921.25,8872.56
2098,11273.70,9572.32,9089.57,7640.73,13155.84,8796.33,7924.74,8876.68
2099,11278.34,9576.59,9093.88,7644.36,13161.34,8800.48,7928.43,8880.60
2100,11282.95,9580.43,9097.79,7647.79,13166.17,8804.24,7931.86,8884.40
2101,11288.34,9584.27,9101.67,7651.19,13171.33,8808.00,7935.28,8888.29
2102,11293.90,9588.26,9105.62,7654.59,13176.48,8811.73,7938.68,8892.14
2103,11298.55,9592.24,9109.49,7658.00,13181.36,8815.47,7942.10,8895.96
2104,11304.16,9596.23,9113.39,7661.42,13186.22,8819.20,7945.53,8899.83
2105,11309.33,9600.07,9117.39,7664.86,13191.06,8822.93,7948.95,8903.65
2106,11314.45,9603.78,9121.53,7668.34,13196.22,8826.66,7952.39,8907.43
2107,11319.36,9607.35,9125.68,7671.90,13201.37,8830.88,7955.84,8911.40
2108,11324.24,9611.05,9129.93,7675.47,13206.98,8834.63,7959.30,8915.50
2109,11328.95,9615.49,9134.07,7678.99,13212.19,8838.78,7962.72,8919.39
2110,11333.54,9619.89,9138.19,7682.50,13217.67,8842.94,7966.16,8923.43
2111,11338.14,9624.29,9142.43,7686.07,13223.48,8847.09,7969.60,8927.68
2112,11342.70,9628.42,9146.51,7689.59,13228.63,8850.82,7973.04,8931.54
2113,11347.28,9632.26,9150.37,7692.93,13233.50,8854.55,7976.44,8935.36
2114,11351.87,9636.11,9154.51,7696.32,13238.01,8858.29,7979.87,8939.14
2115,11357.07,9640.18,9158.44,7699.73,13243.17,8862.02,7983.31,8942.99
2116,11362.27,9644.05,9162.40,7703.13,13248.32,8865.75,7986.71,8946.83
2117,11368.30,9648.59,9166.75,7706.80,13254.13,8869.90,7990.15,8950.79
2118,11374.22,9653.27,9171.13,7710.54,13259.96,8874.05,7993.59,8954.88
2119,11379.80,9657.54,9175.34,7714.13,13266.10,8878.21,7997.03,8958.91
2120,11384.34,9661.24,9179.70,7717.76,13271.90,8882.36,8000.47,8962.92
2121,11389.54,9664.95,9183.73,7721.22,13277.06,8886.09,8003.91,8966.82
2122,11395.96,9670.18,9188.20,7724.93,13283.86,8890.66,8009.42,8971.04
2123,11402.44,9675.42,9192.65,7728.64,13289.99,8894.82,8012.86,8975.25
2124,11408.24,9679.82,9197.01,7732.36,13295.80,8898.97,8016.31,8979.26
2125,11413.60,9684.08,9201.10,7735.93,13300.96,8902.70,8019.80,8983.15
2126,11419.10,9688.07,9205.06,7739.39,13305.84,8906.49,8023.56,8986.96
2127,11423.69,9692.06,9208.98,7742.73,13310.72,8910.23,8027.26,8990.78
2128,11428.30,9696.04,9212.94,7746.15,13315.55,8913.96,8030.78,8994.60
2129,11433.92,9700.16,9217.00,7749.62,13320.71,8917.69,8034.38,8998.47
2130,11439.44,9704.29,9220.96,7753.04,13325.87,8921.43,8037.91,9002.35
2131,11444.20,9708.41,9224.96,7756.43,13331.07,8925.16,8041.43,9006.33
2132,11448.93,9712.54,9229.06,7759.86,13336.28,8928.90,8044.89,9010.31
2133,11453.55,9716.66,9233.04,7763.27,13341.11,8932.68,8048.33,9014.22
2134,11458.27,9720.65,9236.96,7766.72,13345.94,8936.41,8051.73,9018.21
2135,11462.84,9724.49,9241.10,7770.33,13350.78,8940.14,8055.24,9022.38
2136,11467.42,9728.34,9245.31,7773.86,13355.66,8943.87,8058.74,9026.16
2137,11472.13,9732.32,9249.76,7777.54,13360.94,8947.61,8062.20,9029.94
2138,11476.83,9736.17,9253.73,7780.97,13365.77,8951.34,8065.65,9033.72
2139,11481.46,9739.73,9257.66,7784.34,13370.60,8955.17,8069.06,9037.55
2140,11486.05,9743.44,9261.67,7787.80,13375.44,8959.04,8072.50,9041.35
2141,11490.61,9747.70,9265.74,7791.30,13381.33,8963.19,8075.95,9045.38
2142,11495.29,9752.10,9270.08,7794.95,13386.85,8967.35,8079.42,9049.39
2143,11500.75,9756.64,9274.23,7798.51,13392.33,8971.50,8082.87,9053.44
2144,11506.22,9760.49,9278.49,7802.10,13397.82,8975.66,8086.33,9057.35
2145,11512.01,9765.04,9282.61,7805.61,13403.62,8979.83,8089.75,9061.38
2146,11517.60,9769.30,9286.87,7809.25,13409.43,8983.98,8093.20,9065.40
2147,11522.27,9773.15,9290.81,7812.68,13414.27,8987.71,8096.64,9069.22
2148,11528.03,9777.69,9295.21,7816.36,13420.07,8991.87,8100.08,9073.27
2149,11532.77,9782.23,9299.54,7819.90,13425.55,8996.02,8103.53,9077.22
2150,11538.14,9786.49,9303.54,7823.34,13431.07,8999.76,8106.98,9081.17
2151,11543.17,9790.34,9307.45,7826.78,13435.90,9003.49,8110.43,9084.99
2152,11548.48,9794.19,9311.60,7830.23,13440.74,9007.29,8113.87,9088.78
2153,11553.82,9798.03,9315.52,7833.69,13445.89,9011.03,8117.29,9092.64
2154,11559.13,9801.88,9319.65,7837.13,13450.73,9014.76,8120.72,9096.43
2155,11564.53,9805.87,9323.56,7840.57,13455.58,9018.49,8124.15,9100.31
2156,11569.84,9809.85,9327.49,7844.00,13460.43,9022.22,8127.58,9104.09
2157,11574.41,9814.04,9331.47,7847.40,13465.27,9025.96,8131.01,9107.91
2158,11579.03,9818.23,9335.35,7850.80,13470.11,9029.69,8134.44,9111.72
2159,11583.70,9822.36,9339.22,7854.19,13474.94,9033.42,8137.87,9115.54
2160,11589.34,9826.48,9343.11,7857.59,13479.77,9037.15,8141.30,9119.34
2161,11594.77,9830.61,9346.99,7860.99,13484.70,9040.89,8144.79,9123.16
2162,11600.11,9834.73,9350.87,7864.39,13489.53,9044.62,8148.47,9126.98
2163,11605.46,9838.75,9354.77,7867.81,13494.37,9048.35,8151.91,9130.81
2164,11610.52,9842.74,9358.70,7871.24,13499.52,9052.08,8155.35,9134.63
2165,11615.73,9848.27,9362.69,7874.68,13504.36,9055.92,8158.77,9138.42
2166,11621.13,9852.39,9366.69,7878.12,13509.24,9059.75,8162.20,9142.24
2167,11626.70,9856.80,9370.93,7881.68,13514.72,9063.90,8165.64,9146.19
2168,11632.85,9861.76,9375.30,7885.37,13520.85,9068.06,8169.09,9150.24
2169,11637.58,9866.31,9379.73,7889.07,13526.97,9072.21,8172.53,9154.27
2170,11643.30,9873.35,9384.03,7892.68,13532.26,9076.36,8175.97,9158.19
2171,11647.91,9877.76,9388.29,7896.23,13538.40,9080.52,8179.41,9162.54
2172,11652.50,9881.76,9392.35,7899.74,13543.56,9084.67,8182.85,9166.39
2173,11658.28,9886.04,9396.35,7903.20,13549.04,9088.82,8186.28,9170.35
2174,11664.15,9890.40,9400.29,7906.64,13553.88,9092.55,8189.70,9174.19
2175,11668.83,9894.82,9404.73,7910.38,13559.06,9096.71,8193.14,9178.08
2176,11673.40,9898.96,9408.72,7913.83,13564.54,9100.44,8196.58,9182.03
2177,11677.94,9902.67,9412.62,7917.26,13569.38,9104.19,8200.01,9185.85
2178,11683.46,9906.53,9416.56,7920.71,13574.21,9107.93,8203.45,9189.67
2179,11689.17,9910.39,9420.47,7924.14,13579.05,9111.66,8206.89,9193.49
2180,11694.54,9914.45,9424.38,7927.56,13583.94,9115.40,8210.34,9197.40
2181,11699.90,9918.45,9428.31,7930.94,13588.77,9119.13,8213.74,9201.22
2182,11705.22,9922.59,9432.15,7934.35,13593.61,9122.87,8217.14,9205.04
2183,11709.82,9926.72,9436.09,7937.82,13598.76,9126.60,8220.57,9208.93
2184,11715.32,9930.86,9439.99,7941.24,13603.60,9130.39,8224.00,9212.71
2185,11719.89,9934.86,9443.84,7944.62,13608.47,9134.18,8227.42,9216.53
2186,11724.46,9938.92,9447.73,7948.01,13613.30,9137.91,8230.85,9220.33
2187,11729.08,9942.91,9451.72,7951.45,13618.14,9141.65,8234.32,9224.18
2188,11734.15,9946.63,9455.92,7955.00,13623.62,9145.80,8237.74,9228.13
2189,11739.20,9950.49,9459.95,7958.48,13628.78,9149.53,8241.19,9232.02
2190,11744.16,9954.06,9463.98,7961.98,13634.08,9153.26,8244.61,9235.87
2191,11749.37,9957.78,9467.98,7965.43,13638.91,9157.03,8248.04,9239.96
2192,11754.59,9961.63,9471.96,7968.87,13644.07,9160.76,8251.47,9243.82
2193,11760.47,9966.28,9476.33,7972.55,13649.88,9164.91,8254.92,9247.85
2194,11765.17,9970.84,9480.77,7976.22,13656.07,9169.06,8258.37,9251.83
2195,11769.86,9975.11,9485.09,7979.83,13662.34,9173.22,8261.79,9255.89
2196,11775.34,9979.11,9489.42,7983.47,13668.15,9177.37,8265.22,9259.90
2197,11780.77,9983.25,9493.73,7987.07,13673.63,9181.54,8268.67,9263.86
2198,11786.59,9987.81,9498.08,7990.68,13679.76,9185.70,8272.11,9267.91
2199,11793.11,9992.93,9502.51,7994.36,13686.34,9189.85,8277.59,9272.10
2200,11798.02,9997.91,9507.11,7998.05,13692.47,9194.00,8281.03,9276.28
2201,11803.52,10002.05,9511.11,8001.48,13697.95,9197.74,8284.46,9280.48
2202,11808.72,10006.19,9515.02,8004.90,13702.78,9201.47,8287.90,9284.28
2203,11814.21,10010.19,9518.91,8008.38,13707.73,9205.25,8291.33,9288.14
2204,11818.81,10014.25,9522.81,8011.81,13712.63,9209.02,8294.74,9291.92
2205,11823.42,10018.16,9526.82,8015.25,13717.46,9212.75,8298.17,9295.75
2206,11828.02,10022.01,9530.80,8018.68,13722.30,9216.49,8301.59,9299.57
2207,11832.76,10025.87,9534.79,8022.12,13727.13,9220.22,8305.02,9303.35
2208,11837.45,10029.72,9538.74,8025.56,13732.01,9223.95,8308.48,9307.17
2209,11842.09,10033.73,9542.72,8029.01,13737.17,9227.68,8311.91,9311.06
2210,11846.71,10037.59,9546.78,8032.52,13742.33,9231.45,8315.35,9314.94
2211,11852.04,10041.59,9550.79,8036.04,13747.49,9235.18,8318.76,9318.93
2212,11857.23,10045.59,9554.73,8039.49,13752.32,9238.91,8322.19,9322.82
2213,11862.28,10049.31,9558.96,8043.06,13758.22,9243.07,8325.63,9326.79
2214,11868.07,10053.59,9563.29,8046.63,13763.38,9246.80,8329.07,9330.64
2215,11873.86,10057.88,9567.40,8050.16,13769.19,9250.95,8332.54,9334.66
2216,11879.17,10061.88,9571.47,8053.69,13774.35,9254.72,8336.04,9338.55
2217,11884.65,10066.00,9575.61,8057.19,13779.50,9258.89,8339.48,9342.50
2218,11890.55,10070.46,9579.98,8060.93,13785.31,9263.04,8342.92,9346.62
2219,11895.44,10075.02,9584.36,8064.63,13791.76,9267.19,8346.37,9350.96
2220,11900.02,10078.88,9588.60,8068.19,13796.92,9271.35,8349.87,9354.91
2221,11904.61,10082.74,9592.51,8071.60,13801.75,9275.08,8353.55,9358.84
2222,11909.27,10086.60,9596.43,8075.03,13807.00,9278.81,8357.02,9362.84
2223,11914.35,10090.19,9600.35,8078.42,13811.84,9282.54,8360.56,9366.77
2224,11920.90,10095.32,9604.85,8082.10,13817.97,9286.71,8364.27,9370.96
2225,11926.67,10099.74,9609.17,8085.88,13823.45,9290.86,8367.71,9375.13
2226,11933.01,10104.59,9613.56,8089.56,13829.58,9295.02,8371.16,9379.22
2227,11938.51,10108.73,9617.50,8092.99,13834.82,9298.75,8374.58,9383.11
2228,11944.29,10112.90,9621.41,8096.42,13839.66,9302.48,8378.02,9386.89
2229,11949.60,10116.79,9625.21,8099.76,13844.49,9306.21,8381.43,9390.71
2230,11954.13,10120.93,9629.19,8103.16,13849.33,9309.94,8384.94,9394.53
2231,11959.46,10125.07,9633.08,8106.56,13854.16,9313.68,8388.37,9398.34
2232,11964.84,10129.22,9636.90,8109.99,13859.12,9317.41,8391.76,9402.16
2233,11970.10,10133.08,9641.00,8113.49,13864.03,9321.14,8395.20,9405.98
2234,11975.37,10137.08,9645.14,8117.10,13869.19,9324.87,8398.64,9409.79
2235,11980.12,10141.34,9648.97,8120.48,13874.03,9328.61,8402.05,9413.61
2236,11984.87,10145.52,9652.91,8123.93,13878.86,9332.47,8405.48,9417.43
2237,11989.64,10149.66,9656.85,8127.34,13883.79,9336.21,8408.94,9421.37
2238,11994.29,10153.80,9660.74,8130.75,13888.62,9339.94,8412.37,9425.30
2239,11999.49,10157.80,9664.64,8134.25,13893.45,9343.67,8415.79,9429.15
2240,12004.04,10161.80,9668.95,8137.89,13898.61,9347.83,8419.23,9432.99
2241,12008.74,10166.38,9673.38,8141.55,13905.07,9351.98,8422.67,9437.16
2242,12013.49,10170.80,9677.80,8145.16,13911.23,9356.17,8426.11,9441.21
2243,12019.34,10175.37,9682.42,8148.92,13917.03,9360.32,8429.55,9445.23
2244,12025.39,10179.94,9686.91,8152.63,13922.51,9364.48,8432.99,9449.18
2245,12030.58,10185.91,9691.13,8156.17,13927.99,9368.63,8436.43,9453.14
2246,12035.79,10190.00,9695.01,8159.62,13932.88,9372.36,8439.91,9456.92
2247,12041.01,10195.69,9698.92,8163.03,13938.04,9376.10,8443.59,9460.81
2248,12046.10,10201.53,9702.86,8166.42,13942.87,9379.83,8447.01,9464.63
2249,12052.58,10206.66,9707.30,8170.11,13949.01,9383.98,8450.46,9468.74
2250,12058.05,10211.08,9711.59,8173.65,13954.49,9388.13,8453.95,9472.63
2251,12062.82,10215.93,9715.97,8177.33,13960.94,9392.29,8457.64,9476.79
2252,12067.62,10224.16,9720.36,8181.01,13966.75,9396.44,8461.09,9480.81
2253,12073.10,10233.37,9724.70,8184.62,13971.90,9400.59,8464.53,9484.70
2254,12078.66,10241.27,9728.93,8188.21,13977.38,9404.78,8467.96,9488.66
2255,12083.22,10250.35,9732.72,8191.53,13982.31,9408.57,8471.37,9492.49
2256,12087.96,10258.86,9736.90,8195.02,13987.51,9412.30,8475.07,9496.31
2257,12093.49,10267.38,9741.14,8198.43,13992.67,9416.03,8478.51,9500.23
2258,12098.23,10276.17,9744.93,8201.90,13997.82,9419.76,8481.94,9504.11
2259,12102.94,10284.68,9748.93,8205.23,14002.97,9423.49,8485.41,9508.00
2260,12107.50,10291.28,9752.68,8208.59,14008.22,9427.23,8488.89,9511.85
2261,12112.99,10299.37,9756.54,8211.91,14013.38,9431.03,8492.54,9515.74
2262,12117.74,10305.91,9760.35,8215.26,14018.54,9434.87,8495.95,9519.71
2263,12122.50,10312.46,9764.18,8218.64,14023.69,9438.60,8499.36,9523.71
2264,12127.08,10320.93,9768.21,8222.03,14028.85,9442.33,8502.80,9527.56
2265,12131.81,10328.60,9772.73,8225.64,14034.10,9446.07,8506.24,9531.56
2266,12136.55,10336.13,9777.00,8229.11,14039.26,9450.22,8509.72,9535.55
2267,12141.21,10343.44,9780.70,8232.42,14043.77,9453.96,8513.13,9539.38
2268,12146.09,10350.96,9785.07,8236.10,14049.58,9458.16,8516.57,9543.39
2269,12150.85,10359.89,9789.45,8239.79,14055.41,9462.31,8520.01,9547.41
2270,12155.92,10368.57,9793.63,8243.36,14060.61,9466.47,8523.45,9551.29
2271,12160.53,10377.08,9797.51,8246.76,14065.44,9470.20,8526.92,9555.11
2272,12165.16,10385.58,9801.38,8250.16,14070.60,9473.93,8530.61,9559.06
2273,12169.73,10394.26,9805.33,8253.54,14075.44,9477.66,8534.10,9562.97
2274,12174.46,10399.67,9809.72,8257.23,14081.57,9481.84,8537.54,9567.45
2275,12179.09,10408.18,9813.68,8260.72,14086.72,9486.00,8540.98,9571.42
2276,12185.00,10416.90,9817.99,8264.36,14091.88,9490.15,8544.42,9575.43
2277,12191.35,10423.86,9822.38,8268.04,14098.66,9494.30,8547.85,9579.75
2278,12196.85,10432.37,9826.39,8271.53,14103.82,9498.46,8551.29,9583.70
2279,12202.30,10440.89,9830.62,8275.10,14109.01,9502.61,8554.72,9587.69
2280,12207.07,10447.84,9834.78,8278.55,14114.16,9506.34,8558.17,9591.68
2281,12211.88,10455.32,9838.67,8282.00,14119.32,9510.07,8561.59,9595.68
2282,12216.65,10458.74,9842.69,8285.48,14124.16,9513.81,8565.03,9599.67
2283,12221.39,10462.16,9846.73,8288.98,14129.32,9517.54,8568.47,9603.61
2284,12226.07,10465.45,9850.48,8292.35,14134.15,9521.27,8571.93,9607.50
2285,12231.52,10468.74,9854.33,8295.75,14138.99,9525.00,8575.59,9611.39
2286,12236.22,10472.02,9858.13,8299.13,14143.82,9528.75,8578.99,9615.31
2287,12241.05,10475.31,9861.93,8302.48,14148.66,9532.61,8582.42,9619.24
2288,12246.52,10478.60,9865.78,8305.88,14153.49,9536.34,8585.93,9623.15
2289,12251.89,10481.88,9869.58,8309.28,14158.40,9540.07,8589.59,9627.04
2290,12256.49,10485.17,9873.23,8312.57,14162.92,9543.80,8592.97,9630.86
2291,12261.73,10488.50,9877.00,8315.91,14167.75,9547.54,8596.38,9634.79
2292,12267.11,10491.83,9880.79,8319.26,14172.59,9551.27,8599.78,9638.57
2293,12273.33,10495.25,9885.15,8322.94,14178.39,9555.51,8603.22,9642.72
2294,12278.17,10498.67,9889.51,8326.62,14184.19,9559.67,8606.75,9646.85
2295,12282.89,10501.96,9893.55,8330.11,14189.36,9563.40,8610.45,9650.85
2296,12287.48,10505.25,9897.41,8333.58,14194.19,9567.13,8613.97,9654.66
2297,12292.08,10508.53,9901.33,8337.07,14199.02,9570.86,8617.50,9658.49
2298,12296.93,10512.09,9905.74,8340.75,14205.16,9575.02,8623.43,9662.54
2299,12301.66,10515.57,9910.03,8344.37,14210.72,9579.19,8627.21,9666.50
2300,12306.26,10519.00,9914.30,8347.99,14216.21,9582.93,8630.74,9670.49
2301,12310.83,10522.28,9918.29,8351.43,14221.36,9586.67,8634.42,9674.69
2302,12315.87,10525.84,9922.68,8355.12,14227.49,9590.82,8637.85,9678.79
2303,12320.63,10529.27,9927.00,8358.77,14233.40,9594.98,8641.29,9682.82
2304,12325.20,10532.56,9931.07,8362.21,14238.23,9598.71,8644.72,9686.64
2305,12329.80,10535.84,9935.21,8365.70,14243.07,9602.44,8648.16,9690.55
2306,12335.25,10539.26,9939.07,8369.10,14247.90,9606.18,8651.56,9694.59
2307,12340.88,10542.78,9942.89,8372.47,14252.74,9609.91,8654.97,9698.38
2308,12345.65,10546.10,9946.78,8375.89,14257.60,9613.64,8658.42,9702.18
2309,12350.38,10549.53,9950.71,8379.33,14262.44,9617.38,8661.86,9706.01
2310,12355.02,10552.82,9954.57,8382.73,14267.27,9621.11,8665.26,9709.83
2311,12359.58,10556.10,9958.45,8386.15,14272.11,9624.84,8668.69,9713.65
2312,12365.00,10559.39,9962.32,8389.55,14277.27,9628.58,8672.12,9717.47
2313,12369.57,10562.83,9966.55,8393.06,14282.45,9632.41,8675.56,9721.36
2314,12375.13,10566.25,9970.75,8396.63,14287.61,9636.57,8678.99,9725.26
2315,12380.22,10569.54,9974.42,8399.90,14292.12,9640.30,8682.46,9729.02
2316,12385.47,10572.83,9978.16,8403.23,14296.95,9644.03,8685.97,9732.80
2317,12391.37,10576.11,9982.41,8406.83,14302.43,9648.18,8689.67,9736.72
2318,12396.20,10579.67,9986.81,8410.52,14308.56,9652.34,8693.11,9740.82
2319,12400.94,10583.10,9991.15,8414.19,14314.37,9656.49,8696.56,9744.93
2320,12405.48,10586.38,9995.19,8417.66,14319.52,9660.22,8699.97,9749.13
2321,12410.22,10589.91,9999.24,8421.06,14324.68,9663.96,8703.41,9753.39
2322,12415.84,10593.37,10003.44,8424.50,14329.52,9667.69,8706.87,9757.24
2323,12422.44,10596.93,10007.90,8428.21,14335.70,9671.84,8710.37,9761.39
2324,12427.78,10600.35,10012.15,8431.81,14340.86,9675.99,8713.81,9765.31
2325,12433.39,10603.78,10016.15,8435.39,14346.02,9680.15,8717.25,9769.35
2326,12438.89,10607.20,10020.16,8438.85,14351.50,9683.88,8720.69,9773.31
2327,12444.92,10610.76,10024.51,8442.51,14357.37,9688.03,8724.15,9777.41
2328,12451.09,10614.39,10028.94,8446.20,14363.50,9692.19,8727.59,9781.57
2329,12456.55,10617.83,10032.87,8449.63,14368.66,9695.92,8731.01,9785.53
2330,12461.90,10621.26,10036.75,8453.02,14373.49,9699.65,8734.47,9789.46
2331,12467.11,10624.68,10040.66,8456.43,14378.32,9703.38,8737.88,9793.36
2332,12472.32,10628.10,10044.56,8459.94,14383.18,9707.22,8741.32,9797.25
2333,12477.65,10631.53,10048.46,8463.34,14388.01,9710.95,8744.77,9801.18
2334,12482.97,10634.95,10052.36,8466.75,14392.85,9714.68,8748.21,9804.96
2335,12488.32,10638.42,10056.30,8470.14,14397.69,9718.41,8751.64,9808.80
2336,12493.68,10641.86,10060.21,8473.57,14402.52,9722.14,8755.07,9812.59
2337,12499.00,10645.28,10064.08,8477.00,14407.49,9725.88,8758.52,9816.42
2338,12504.48,10648.71,10067.94,8480.40,14412.36,9729.64,8761.91,9820.20
2339,12509.85,10652.13,10071.80,8483.84,14417.20,9733.41,8765.34,9824.17
2340,12514.84,10655.42,10075.76,8487.27,14421.71,9737.15,8768.76,9828.25
2341,12519.58,10658.84,10079.72,8490.70,14426.86,9740.88,8772.21,9832.14
2342,12524.36,10662.27,10084.05,8494.38,14432.05,9745.03,8775.64,9836.02
2343,12530.10,10665.83,10088.45,8498.07,14437.53,9749.19,8779.08,9839.98
2344,12534.88,10669.25,10092.47,8501.54,14442.69,9753.34,8782.55,9843.97
2345,12539.49,10672.68,10096.59,8505.08,14447.53,9757.10,8785.98,9847.91
2346,12544.91,10676.10,10100.84,8508.65,14453.01,9760.83,8789.42,9851.90
2347,12549.50,10679.53,10104.75,8512.08,14457.93,9764.56,8792.84,9855.81
2348,12555.80,10683.09,10109.16,8515.78,14464.09,9768.72,8796.28,9860.23
2349,12561.49,10686.65,10113.44,8519.40,14469.58,9772.87,8799.72,9864.20
2350,12566.35,10690.10,10117.69,8522.96,14474.73,9776.60,8803.15,9868.19
2351,12570.97,10693.52,10121.63,8526.40,14479.89,9780.42,8806.59,9872.19
2352,12575.53,10696.95,10125.89,8530.01,14485.49,9784.15,8810.14,9876.22
2353,12581.97,10700.65,10130.38,8533.72,14491.94,9788.31,8813.58,9880.49
2354,12586.54,10704.07,10134.30,8537.14,14497.10,9792.04,8817.08,9884.48
2355,12591.15,10707.49,10138.11,8540.51,14501.93,9795.77,8820.74,9888.41
2356,12595.76,10710.92,10141.91,8543.87,14506.54,9799.50,8824.15,9892.12
2357,12600.35,10714.34,10145.77,8547.27,14510.81,9803.24,8827.58,9895.82
2358,12604.94,10717.77,10149.60,8550.65,14515.64,9806.99,8830.97,9899.66
2359,12609.57,10721.19,10153.49,8554.04,14520.15,9810.72,8834.47,9903.49
2360,12614.22,10724.61,10157.36,8557.38,14524.98,9814.46,8837.87,9907.46
2361,12618.84,10728.04,10161.16,8560.76,14529.82,9818.19,8841.28,9911.29
2362,12624.31,10731.46,10165.03,8564.14,14534.88,9821.92,8844.70,9915.10
2363,12629.59,10734.89,10168.84,8567.52,14539.73,9825.65,8848.11,9918.94
2364,12634.66,10738.35,10172.87,8571.00,14544.56,9829.41,8851.54,9922.74
2365,12640.05,10741.88,10176.88,8574.39,14549.73,9833.25,8854.93,9926.65
2366,12644.89,10746.99,10180.75,8577.75,14554.56,9837.10,8858.33,9930.62
2367,12651.10,10750.56,10185.13,8581.44,14560.55,9841.27,8861.78,9934.61
2368,12655.99,10755.81,10189.50,8585.12,14566.42,9845.42,8865.22,9938.59
2369,12660.79,10759.51,10193.66,8588.67,14572.23,9849.57,8868.67,9942.62
2370,12665.41,10765.16,10197.99,8592.27,14577.71,9853.73,8872.11,9946.59
2371,12670.08,10769.13,10201.94,8595.68,14583.31,9857.54,8875.54,9950.67
2372,12674.94,10775.08,10206.63,8599.41,14589.50,9862.12,8878.95,9954.75
2373,12680.58,10781.29,10211.07,8603.07,14595.63,9866.27,8882.45,9958.86
2374,12686.36,10787.68,10215.34,8606.69,14601.44,9870.42,8885.94,9962.81
2375,12692.10,10794.14,10219.60,8610.37,14606.92,9874.58,8889.38,9966.77
2376,12696.70,10800.44,10223.57,8613.83,14612.39,9878.31,8892.81,9970.76
2377,12701.40,10803.72,10227.95,8617.47,14617.88,9882.48,8896.26,9974.82
2378,12706.12,10807.13,10232.48,8621.16,14623.99,9886.64,8899.70,9978.87
2379,12710.77,10810.41,10236.46,8624.61,14629.14,9890.37,8903.14,9982.72
2380,12715.40,10813.80,10240.48,8628.07,14634.30,9894.10,8906.57,9986.65
2381,12719.97,10817.14,10244.52,8631.57,14639.13,9897.83,8910.06,9990.69
2382,12725.34,10820.42,10248.48,8635.17,14643.97,9901.57,8913.74,9994.51
2383,12729.92,10823.70,10252.46,8638.63,14649.13,9905.30,8917.17,9998.39
2384,12734.45,10826.98,10256.57,8642.07,14653.64,9909.03,8920.60,10002.29
2385,12739.87,10830.26,10260.50,8645.46,14658.54,9912.76,8924.00,10006.10
2386,12744.44,10833.54,10264.48,8648.87,14663.37,9916.50,8927.42,10009.91
2387,12749.90,10836.82,10268.34,8652.25,14668.21,9920.23,8930.85,10013.74
2388,12755.08,10840.15,10272.39,8655.76,14673.04,9923.96,8934.29,10017.63
2389,12760.43,10843.43,10276.44,8659.37,14678.20,9927.69,8937.73,10021.64
