Total Analysis (h),29.1440611111,25.8094641667,24.9077719444,20.7155313889,36.4418519444,23.6620922222,17.8938516667,20.6850272222
No. of Solves,6548,9314,6555,6482,6479,6479,6555,6479
No. of Timesteps,6427,6427,6427,6428,6428,6428,6427,6428
Total (sec),53204.62099,25858.6146,32279.63836,17502.6533,74165.6568,28200.71469,5274.31413,15474.15316
Ave. / Timestep (msec),8278.297960168,4023.4346662518,5022.5048016182,2722.8769912881,11537.9055382701,4387.1678111388,820.6494678699,2407.3044741755
Ave. / Solve (msec),8125.3239141723,2776.3167919261,4924.429955759,2700.1933508177,11447.0839327057,4352.6338462726,804.6245812357,2388.3551720945
,,,,,,,,
Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
144,2708.837,1881.534,2527.816,1905.442,4217.706,2333.475,1724.229,1928.422
145,2724.406,1894.236,2542.829,1918.348,4247.753,2349.21,1734.314,1941.283
146,2742.743,1906.364,2557.201,1929.755,4264.912,2362.158,1744.394,1952.358
147,2760.208,1918.088,2571.295,1941.488,4284.94,2375.135,1754.43,1963.748
148,2780.498,1929.295,2586.238,1954.239,4315.009,2390.675,1764.734,1976.766
149,2803.338,1941.445,2601.364,1967.315,4344.076,2406.26,1775.66,1989.778
150,2825.771,1954.491,2616.501,1980.064,4372.025,2423.291,1785.762,2002.47
151,2841.07,1966.618,2631.468,1992.713,4395.996,2437.526,1795.95,2014.674
152,2856.353,1977.828,2646.257,2004.445,4417.113,2450.574,1806.033,2026.38
153,2872.285,1989.47,2661.197,2017.358,4450.139,2466.106,1816.108,2040.097
154,2893.314,2001.636,2676.163,2029.801,4481.106,2480.464,1826.205,2053.474
155,2908.742,2013.72,2691.289,2041.755,4500.109,2493.412,1836.271,2064.847
156,2929.217,2036.813,2706.225,2054.826,4528.078,2509.01,1846.445,2077.527
157,2950.851,2060.791,2721.159,2067.599,4555.089,2523.405,1856.556,2090.222
158,2974.073,2089.255,2736.093,2080.547,4590.195,2540.241,1866.641,2104.262
159,2998.642,2108.182,2751.071,2093.286,4617.326,2555.863,1876.755,2116.973
160,3023.15,2127.141,2766.076,2105.995,4645.29,2572.78,1886.823,2129.828
161,3048.261,2229.386,2788.124,2118.908,4676.247,2588.306,1896.943,2142.408
162,3073.861,2351.741,2803.132,2131.461,4712.193,2605.247,1907.014,2156.594
163,3089.636,2367.647,2818.16,2144.749,4742.29,2623.577,1917.084,2169.77
164,3109.676,2379.266,2843.83,2158.259,4776.27,2643.023,1933.042,2183.761
165,3126.162,2390.899,2867.35,2171.864,4807.475,2662.685,1948.877,2197.569
166,3142.647,2402.096,2890.305,2185.315,4843.715,2680.989,1964.648,2211.565
167,3161.095,2413.273,2905.497,2198.16,4874.701,2696.616,1974.743,2225.057
168,3178,2424.495,2920.492,2210.739,4900.706,2712.133,1984.764,2237.399
169,3198.532,2441.381,2935.407,2223.076,4924.842,2727.791,1994.89,2249.614
170,3220.42,2453.509,2950.427,2235.677,4948.9,2743.337,2005.031,2261.862
171,3235.955,2478.303,2965.413,2248.099,4977.808,2758.95,2015.099,2274.9
172,3259.4,2512.742,2980.335,2260.479,5009.81,2774.557,2025.197,2288.386
173,3280.542,2544.903,2995.252,2272.707,5032.842,2788.771,2035.254,2300.423
174,3295.672,2574.987,3010.171,2285.338,5060.906,2804.436,2045.426,2313.439
175,3311.253,2598.447,3025.166,2298.177,5091.863,2821.367,2055.48,2326.791
176,3326.677,2620.961,3040.099,2310.877,5118.98,2836.883,2065.527,2339.278
177,3348.056,2643.079,3055.017,2323.201,5142.988,2851.417,2075.597,2351.47
178,3367.635,2660.349,3069.942,2335.664,5164.1,2865.673,2085.652,2363.141
179,3388.587,2677.644,3084.86,2348.021,5186.17,2879.944,2095.781,2375.01
180,3408.713,2694.963,3100.009,2360.449,5207.251,2894.196,2105.833,2386.827
181,3427.136,2717.477,3114.978,2373.318,5231.323,2909.78,2115.877,2399.096
182,3442.492,2739.507,3129.949,2385.783,5255.362,2924.041,2126.002,2411.258
183,3457.406,2762.243,3144.859,2398.088,5281.4,2938.239,2136.063,2423.771
184,3476.825,2784.272,3159.523,2409.966,5301.358,2952.697,2146.188,2435.334
185,3492.282,2811.559,3181.818,2422.746,5328.286,2968.229,2161.915,2447.859
186,3508.045,2838.842,3196.83,2435.563,5353.21,2983.868,2171.98,2460.171
187,3523.377,2866.169,3210.746,2447.164,5374.257,2996.803,2181.97,2471.716
188,3542.395,2893.49,3225.699,2459.121,5395.319,3010.995,2192.016,2483.385
