Simulated_Time,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
0.19100,5061.787,4440.66,4201.952,3478.083,6518.22,4056.206,3776.053,4075.814
0.19100,5066.56,4444.505,4206.024,3481.534,6523.7,4060.358,3779.485,4079.761
0.19100,5072.275,4448.907,4210.253,3485.197,6531.537,4064.511,3782.925,4084.251
0.19100,5078.166,4453.451,4214.681,3488.868,6539.641,4068.665,3786.341,4088.763
0.19200,5083.125,4458.411,4219.218,3492.601,6548.361,4073.239,3791.847,4093.415
0.19200,5087.712,4462.692,4223.456,3496.222,6555.151,4077.392,3795.276,4097.655
0.19200,5092.525,4466.817,4227.703,3499.815,6561.338,4081.563,3798.716,4101.805
0.19200,5097.174,4470.802,4231.949,3503.398,6567.142,4085.716,3802.242,4105.885
0.19200,5101.929,4474.65,4236.152,3506.971,6573.271,4089.868,3805.939,4110.116
0.19200,5107.242,4478.496,4240.233,3510.534,6578.105,4094.022,3809.419,4114.326
0.19200,5112.599,4482.341,4244.44,3514.117,6583.323,4098.177,3812.86,4118.554
0.19200,5117.95,4486.326,4248.865,3517.672,6589.129,4102.33,3816.288,4122.695
0.19300,5122.726,4490.838,4253.701,3521.508,6596.231,4106.607,3821.788,4127.16
0.19300,5127.425,4494.8,4258.016,3525.148,6602.684,4110.761,3825.23,4131.413
0.19300,5132.747,4498.927,4262.217,3528.742,6609.14,4114.917,3828.675,4135.65
0.19300,5138.159,4503.053,4266.482,3532.365,6615.916,4119.07,3832.157,4139.931
0.19300,5143.542,4506.902,4270.66,3536.055,6622.045,4123.222,3835.717,4144.162
0.19300,5148.158,4510.612,4274.474,3539.432,6626.879,4126.954,3839.127,4148.325
0.19300,5153.472,4514.536,4278.698,3542.996,6632.777,4131.186,3842.566,4152.52
0.19400,5158.49,4518.257,4282.537,3546.372,6637.612,4134.93,3845.972,4156.544
0.19400,5163.088,4521.967,4286.623,3549.902,6642.763,4138.663,3849.396,4160.757
0.19400,5167.849,4526.236,4290.92,3553.514,6649.537,4142.815,3852.835,4165.046
0.19400,5173.911,4530.506,4295.216,3557.134,6656.024,4146.968,3856.273,4169.267
0.19400,5178.544,4534.638,4299.557,3560.905,6662.532,4151.12,3859.815,4173.464
0.19400,5183.177,4538.676,4303.907,3564.459,6668.99,4155.277,3863.259,4177.713
0.19400,5188.866,4542.673,4308.107,3568.013,6674.149,4159.429,3866.7,4181.737
0.19500,5195.275,4547.083,4312.557,3571.708,6681.273,4163.581,3870.144,4186.357
0.19500,5199.895,4551.072,4316.79,3575.319,6686.755,4167.734,3873.589,4190.438
0.19500,5205.821,4555.342,4321.092,3578.949,6693.53,4171.887,3877.048,4194.797
0.19500,5211.874,4559.892,4325.363,3582.549,6700.632,4176.043,3880.497,4199.362
0.19500,5216.752,4567.744,4330.006,3586.36,6709.154,4180.639,3883.995,4204.016
0.19500,5221.636,4574.3,4334.334,3590.001,6715.93,4184.792,3887.437,4208.364
0.19500,5227.348,4577.715,4338.537,3593.565,6722.058,4188.945,3890.884,4212.607
0.19500,5232.112,4581.266,4342.794,3597.156,6728.188,4193.097,3894.321,4217.079
0.19600,5237.732,4584.68,4347.042,3600.757,6734.349,4197.25,3897.806,4221.486
0.19600,5242.598,4588.232,4351.819,3604.557,6741.449,4201.402,3903.45,4225.878
0.19600,5247.374,4591.647,4356.645,3608.374,6748.225,4205.642,3909.034,4230.474
0.19600,5251.969,4594.927,4360.788,3611.947,6754.352,4209.92,3912.474,4234.703
0.19600,5257.519,4598.342,4364.881,3615.465,6760.215,4214.113,3916.022,4238.901
0.19600,5262.153,4601.757,4369.021,3618.992,6766.021,4218.267,3919.72,4243.034
0.19600,5267.042,4605.171,4372.714,3622.313,6770.531,4221.999,3923.151,4246.949
0.19700,5272.712,4608.586,4376.902,3625.896,6776.659,4226.151,3926.614,4251.123
0.19700,5278.346,4612.001,4381.158,3629.498,6783.521,4230.309,3930.054,4255.409
0.19700,5283.786,4615.446,4385.302,3633.093,6789.656,4234.464,3933.583,4259.518
0.19700,5289.142,4618.861,4389.042,3636.579,6794.165,4238.196,3937.095,4263.337
0.19700,5294.433,4622.275,4393.218,3640.143,6799.646,4242.349,3940.577,4267.284
0.19700,5300.327,4625.69,4397.554,3643.763,6807.896,4246.501,3944.082,4271.744
0.19700,5305.035,4629.105,4401.595,3647.214,6814.05,4250.654,3947.551,4275.903
0.19700,5309.827,4632.52,4406.393,3651.006,6820.826,4254.868,3953.133,4280.193
0.19800,5315.885,4636.071,4411.173,3654.891,6828.252,4259.041,3959.054,4284.595
0.19800,5320.623,4639.568,4415.539,3658.591,6834.385,4263.195,3962.759,4288.714
0.19800,5325.393,4643.255,4420.215,3662.333,6841.161,4267.348,3966.298,4293.076
0.19800,5331.462,4648.758,4424.676,3666.039,6847.938,4271.5,3969.848,4297.628
0.19800,5336.244,4653.99,4428.994,3669.643,6854.392,4275.653,3973.4,4301.976
0.19800,5341.959,4658.223,4433.776,3673.376,6861.568,4280.272,3979.123,4306.632
0.19800,5347.345,4662.185,4437.985,3676.959,6868.02,4284.426,3982.796,4310.857
0.19900,5351.994,4666.01,4442.338,3680.599,6874.149,4288.579,3986.343,4315.138
0.19900,5357.759,4669.835,4446.558,3684.232,6879.954,4292.733,3989.885,4319.319
0.19900,5362.497,4673.658,4450.907,3687.911,6886.465,4296.889,3993.412,4323.581
0.19900,5367.302,4677.479,4455.038,3691.401,6891.948,4301.042,3996.941,4327.671
0.19900,5372.065,4681.301,4459.488,3695.106,6898.725,4305.3,4000.372,4332.222
0.19900,5378.032,4685.122,4464.101,3698.924,6906.187,4309.938,4005.876,4336.607
0.19900,5383.937,4688.945,4468.252,3702.459,6913.017,4314.092,4009.363,4340.865
0.19900,5388.737,4692.497,4472.426,3706.015,6919.792,4318.245,4012.81,4345.25
0.20000,5394.932,4696.184,4476.625,3709.659,6926.892,4322.398,4016.254,4349.876
0.20000,5400.4,4701.55,4480.765,3713.158,6933.021,4326.551,4019.698,4354.111
0.20000,5405.722,4705.373,4484.743,3716.572,6938.178,4330.336,4023.139,4358.4
0.20000,5410.652,4711.283,4489.273,3720.286,6946.573,4334.938,4026.588,4363.144
0.20000,5415.414,4718.045,4493.688,3723.906,6953.35,4339.091,4030.036,4367.523
0.20000,5421.303,4721.604,4498.452,3727.622,6960.603,4343.665,4033.523,4371.957
0.20000,5427.475,4725.025,4502.708,3731.216,6968.353,4347.818,4036.979,4376.583
0.20100,5433.473,4728.446,4506.955,3734.887,6975.456,4351.97,4040.391,4380.981
0.20100,5440.008,4731.868,4511.248,3738.547,6983.965,4356.159,4043.816,4385.846
0.20100,5446.174,4735.291,4515.437,3742.112,6991.393,4360.312,4047.255,4390.242
0.20100,5451.239,4738.625,4519.53,3745.63,6996.551,4364.044,4050.753,4394.173
0.20100,5456.742,4741.924,4523.788,3749.176,7002.032,4368.198,4054.254,4398.27
0.20100,5462.083,4745.207,4527.92,3752.713,7007.196,4372.351,4057.762,4402.303
0.20100,5466.828,4748.49,4532.14,3756.276,7013.326,4376.504,4061.334,4406.422
0.20100,5472.883,4751.912,4536.658,3759.997,7020.103,4381.08,4064.867,4410.757
0.20200,5478.891,4755.609,4541.066,3763.684,7027.207,4385.233,4068.464,4415.376
0.20200,5484.365,4759.994,4545.406,3767.286,7033.664,4389.386,4072.003,4419.643
0.20200,5489.977,4764.142,4549.663,3770.88,7038.822,4393.538,4075.456,4423.678
0.20200,5495.778,4769.658,4554.151,3774.567,7044.952,4397.692,4078.901,4427.951
0.20200,5500.994,4775.038,4558.476,3778.206,7050.762,4401.845,4082.398,4432.305
0.20200,5505.793,4780.278,4562.911,3781.891,7057.35,4405.997,4085.905,4436.929
0.20200,5510.342,4785.38,4567.351,3785.639,7063.821,4410.149,4089.626,4441.307
0.20300,5514.915,4788.802,4571.762,3789.358,7070.921,4414.303,4093.069,4445.827
0.20300,5520.633,4792.223,4576.088,3793.017,7077.698,4418.457,4096.52,4450.318
0.20300,5525.274,4795.507,4580.275,3796.525,7083.245,4422.61,4099.966,4454.579
0.20300,5529.919,4798.927,4584.452,3800.07,7089.056,4426.762,4103.396,4458.765
0.20300,5534.498,4802.349,4588.645,3803.634,7095.184,4431.024,4106.873,4463.147
0.20300,5539.4,4807.726,4593.309,3807.272,7100.666,4435.308,4110.379,4467.133
0.20300,5544.8,4811.422,4597.525,3810.911,7106.569,4439.464,4113.827,4471.25
0.20300,5549.944,4816.776,4601.661,3814.447,7112.473,4443.616,4117.272,4475.266
0.20400,5554.97,4820.335,4605.74,3817.936,7118.279,4447.768,4120.719,4479.244
0.20400,5559.504,4823.893,4609.914,3821.444,7124.407,4451.92,4124.159,4483.377
0.20400,5565.271,4827.451,4614.125,3824.961,7131.256,4456.142,4127.607,4487.679
0.20400,5571.412,4831.01,4618.546,3828.601,7139.403,4460.295,4131.129,4492.44
0.20400,5577.652,4834.571,4622.98,3832.259,7147.8,4464.869,4134.852,4497.047
0.20400,5583.849,4838.157,4627.271,3835.988,7155.933,4469.021,4138.299,4501.621
0.20400,5588.499,4841.716,4631.68,3839.552,7162.761,4473.174,4141.748,4505.97
0.20500,5594.578,4845.412,4636.044,3843.201,7169.219,4477.329,4145.191,4510.434
0.20500,5600.345,4849.108,4640.446,3846.851,7175.996,4481.536,4148.641,4514.818
0.20500,5605.839,4854.35,4644.588,3850.399,7182.54,4485.69,4152.087,4519.155
0.20500,5612.108,4859.59,4649.053,3854.122,7189.319,4489.845,4155.536,4523.818
0.20500,5616.917,4864.83,4653.331,3857.738,7196.095,4493.998,4159.014,4528.494
0.20500,5621.509,4870.07,4657.515,3861.365,7201.899,4498.151,4162.505,4532.823
0.20500,5628.072,4875.312,4662.049,3865.147,7208.848,4502.725,4166.2,4537.218
0.20500,5632.768,4879.009,4666.559,3868.881,7215.627,4506.879,4169.644,4541.786
0.20600,5637.468,4884.386,4670.868,3872.502,7221.755,4511.032,4173.088,4546.106
0.20600,5643.379,4889.902,4675.339,3876.216,7228.856,4515.185,4176.528,4550.819
0.20600,5649.165,4897.515,4679.806,3879.761,7234.722,4519.338,4179.971,4554.999
0.20600,5654.82,4902.175,4684.166,3883.415,7240.852,4523.49,4183.427,4559.277
0.20600,5659.547,4909.343,4688.569,3887.079,7247.953,4527.643,4186.869,4563.654
0.20600,5665.234,4918.685,4692.743,3890.627,7253.76,4531.856,4190.312,4567.806
0.20600,5670.704,4925.99,4697.043,3894.238,7259.95,4536.012,4193.754,4571.971
0.20700,5675.888,4932.842,4701.051,3897.729,7265.754,4539.743,4197.202,4576.049
0.20700,5681.242,4937.106,4705.845,3901.556,7272.535,4543.896,4202.732,4580.552
0.20700,5686.238,4940.863,4709.676,3904.933,7277.371,4547.628,4206.16,4584.455
0.20700,5690.979,4944.57,4713.641,3908.41,7281.914,4551.359,4209.66,4588.364
0.20700,5695.998,4948.138,4717.732,3911.962,7286.747,4555.194,4213.104,4592.53
0.20700,5700.808,4951.707,4721.817,3915.48,7292.552,4559.388,4216.546,4596.629
0.20700,5705.96,4955.415,4725.991,3919.015,7298.681,4563.541,4219.988,4600.853
0.20700,5711.222,4959.401,4730.207,3922.579,7304.81,4567.693,4223.417,4605.097
0.20800,5716.683,4963.427,4734.4,3926.125,7311.124,4571.846,4226.86,4609.531
0.20800,5721.926,4967.153,4738.554,3929.661,7316.954,4575.999,4230.3,4613.63
0.20800,5727.434,4971.139,4742.714,3933.235,7323.405,4580.234,4233.79,4617.87
0.20800,5732.856,4975.265,4747.021,3936.856,7329.861,4584.399,4237.237,4622.101
0.20800,5738.46,4979.25,4751.322,3940.477,7335.991,4588.553,4240.683,4626.278
0.20800,5743.111,4982.957,4755.198,3943.872,7340.501,4592.285,4244.088,4630.182
0.20800,5748.921,4987.377,4759.619,3947.558,7347.601,4596.441,4247.582,4634.539
0.20900,5753.775,4992.097,4764.393,3951.396,7354.378,4600.594,4253.282,4638.817
0.20900,5758.481,4996.64,4768.902,3955.13,7361.567,4605.169,4256.742,4643.448
0.20900,5763.072,5001.322,4773.386,3958.844,7369.315,4609.744,4260.297,4648.014
0.20900,5769.032,5005.447,4777.807,3962.504,7375.12,4613.897,4263.737,4652.467
0.20900,5773.629,5009.71,4782.135,3966.133,7382.368,4618.051,4267.26,4656.9
0.20900,5778.376,5014.24,4786.911,3969.935,7389.901,4622.626,4273.017,4661.455
0.20900,5783.003,5018.802,4791.346,3973.621,7397.001,4626.78,4276.45,4665.91
0.20900,5787.743,5023.205,4795.78,3977.325,7403.776,4630.999,4279.892,4670.322
0.21000,5793.578,5027.469,4800.035,3980.936,7409.911,4635.153,4283.356,4674.5
0.21000,5798.355,5031.455,4804.091,3984.465,7415.068,4638.885,4286.802,4678.48
0.21000,5803.063,5035.302,4808.183,3987.963,7420.874,4643.038,4290.244,4682.665
0.21000,5807.787,5039.929,4812.674,3991.678,7427.973,4647.191,4293.693,4687.305
0.21000,5812.465,5044.313,4817.169,3995.363,7434.189,4651.344,4297.136,4691.48
0.21000,5817.193,5048.438,4821.69,3999.039,7440.317,4655.564,4300.584,4695.655
0.21000,5821.79,5052.702,4825.813,4002.594,7446.769,4659.718,4304.027,4699.958
0.21000,5826.399,5056.827,4830.008,4006.121,7453.55,4663.87,4307.516,4704.269
0.21100,5831.687,5060.673,4833.86,4009.603,7458.438,4667.602,4310.974,4708.173
0.21100,5836.804,5064.52,4837.952,4013.102,7463.92,4671.755,4314.425,4712.2
0.21100,5841.493,5068.644,4842.175,4016.689,7470.056,4675.913,4317.872,4716.334
0.21100,5846.116,5072.909,4846.431,4020.281,7476.508,4680.113,4321.311,4720.474
0.21100,5851.873,5077.172,4850.681,4023.884,7483.347,4684.274,4324.753,4724.737
0.21100,5856.575,5083.815,4855.129,4027.486,7489.476,4688.428,4328.271,4728.928
0.21100,5862.099,5090.934,4859.697,4031.127,7495.283,4692.582,4334.029,4733.114
0.21200,5866.895,5095.595,4864.474,4034.852,7502.06,4696.737,4337.461,4737.689
0.21200,5872.314,5099.979,4868.656,4038.398,7507.929,4700.891,4340.899,4741.796
0.21200,5876.892,5104.914,4873.059,4042.084,7514.708,4705.09,4344.335,4746.115
0.21200,5881.467,5110.261,4877.613,4045.828,7522.78,4709.73,4347.784,4750.693
0.21200,5888.078,5115.556,4882.137,4049.571,7530.222,4714.305,4351.232,4755.109
0.21200,5894.411,5120.628,4886.609,4053.286,7537.376,4718.88,4354.68,4759.476
0.21200,5899.989,5125.012,4890.555,4056.738,7542.211,4722.612,4358.114,4763.348
0.21200,5904.535,5129.535,4894.906,4060.436,7548.342,4726.766,4361.533,4767.525
0.21300,5909.238,5134.47,4899.25,4064.076,7555.128,4730.993,4364.988,4771.836
0.21300,5915.108,5139.457,4903.701,4067.745,7561.302,4735.164,4368.431,4776.089
0.21300,5921.191,5144.391,4908.337,4071.509,7567.431,4739.739,4373.964,4780.607
0.21300,5926.83,5151.536,4912.988,4075.149,7573.886,4743.892,4377.407,4785.187
0.21300,5931.489,5155.518,4917.458,4078.713,7579.044,4748.044,4380.853,4789.493
0.21300,5936.963,5159.638,4922.024,4082.343,7583.954,4751.776,4384.372,4793.509
0.21300,5942.115,5163.759,4926.14,4085.955,7589.116,4755.992,4387.815,4797.532
0.21300,5947.892,5168.156,4930.548,4089.523,7595.89,4760.144,4391.263,4801.944
0.21400,5953.602,5172.555,4934.887,4093.134,7602.667,4764.296,4394.708,4806.359
0.21400,5958.197,5176.536,4939.156,4096.679,7608.18,4768.449,4398.15,4810.364
0.21400,5963.243,5180.24,4942.994,4100.055,7613.016,4772.181,4401.601,4814.278
0.21400,5967.846,5184.365,4947.193,4103.592,7619.467,4776.337,4405.375,4818.518
0.21400,5972.403,5188.875,4951.417,4107.174,7626.243,4780.489,4409.11,4822.835
0.21400,5976.98,5193.237,4955.738,4110.767,7632.813,4784.642,4412.627,4827.219
0.21400,5982.383,5197.502,4959.924,4114.321,7638.296,4788.795,4416.179,4831.522
0.21500,5988.347,5202.044,4964.699,4118.157,7645.073,4792.948,4422.169,4835.761
0.21500,5994.199,5206.586,4969.058,4121.777,7652.502,4797.1,4425.942,4840.214
0.21500,5998.785,5211.128,4973.313,4125.378,7658.693,4801.253,4429.394,4844.357
0.21500,6004.094,5215.336,4977.44,4128.907,7663.527,4805.455,4432.841,4848.276
0.21500,6008.69,5219.599,4981.66,4132.473,7669.655,4809.608,4436.286,4852.505
0.21500,6014.917,5224.559,4986.149,4136.24,7677.079,4813.761,4439.732,4857.043
0.21500,6020.922,5229.658,4990.68,4139.992,7684.595,4818.336,4443.255,4861.668
0.21500,6025.501,5234.757,4995.213,4143.737,7692.023,4822.908,4446.951,4866.078
0.21600,6031.509,5239.717,4999.684,4147.47,7698.799,4827.482,4450.397,4870.376
0.21600,6036.102,5244.259,5003.976,4151.084,7704.28,4831.73,4453.841,4874.368
0.21600,6040.932,5248.244,5007.855,4154.488,7709.575,4835.497,4457.32,4878.318
0.21600,6045.696,5253.067,5012.414,4158.211,7716.352,4839.65,4460.827,4882.902
0.21600,6050.605,5258.026,5016.999,4161.936,7722.803,4844.223,4464.288,4887.406
0.21600,6056.837,5265.515,5021.388,4165.594,7729.581,4848.377,4467.735,4891.639
0.21600,6061.584,5269.632,5025.682,4169.225,7735.79,4852.529,4471.179,4895.765
0.21600,6066.464,5273.333,5029.916,4172.77,7740.948,4856.357,4474.597,4899.743
0.21700,6071.202,5277.032,5034.001,4176.286,7746.107,4860.51,4478.044,4903.745
0.21700,6076.277,5280.868,5037.819,4179.662,7750.945,4864.242,4481.447,4907.867
0.21700,6081.303,5284.429,5041.911,4183.236,7756.178,4867.973,4484.998,4911.689
0.21700,6086.736,5288.49,5046.153,4186.872,7762.461,4872.126,4488.441,4915.822
0.21700,6091.387,5292.615,5049.987,4190.259,7767.618,4875.858,4491.855,4919.749
0.21700,6096.575,5296.828,5054.043,4193.681,7772.776,4879.654,4495.296,4923.707
0.21700,6102.269,5301.356,5058.33,4197.291,7779.227,4883.858,4498.747,4927.954
0.21700,6108.458,5306.159,5062.751,4201.005,7786.391,4888.009,4502.195,4932.297
0.21800,6114.194,5310.686,5067.529,4204.7,7792.845,4892.161,4505.645,4936.492
0.21800,6119.933,5315.217,5071.881,4208.406,7799.62,4896.315,4509.153,4940.757
0.21800,6125.631,5319.606,5076.22,4212.042,7806.127,4900.466,4512.65,4944.945
0.21800,6131.597,5323.995,5080.903,4215.784,7812.928,4904.653,4516.344,4949.206
0.21800,6136.333,5328.66,5085.63,4219.544,7819.38,4908.831,4519.787,4953.409
0.21800,6141.783,5332.637,5089.946,4223.154,7825.833,4912.982,4523.23,4957.644
0.21800,6146.426,5337.026,5094.147,4226.634,7831.371,4917.134,4526.665,4961.819
0.21900,6151.019,5341.518,5098.537,4230.272,7838.184,4921.285,4530.113,4966.076
0.21900,6155.552,5345.908,5102.797,4233.865,7844.639,4925.437,4533.578,4970.259
0.21900,6160.107,5351.125,5107.406,4237.608,7852.06,4930.054,4537.027,4974.652
0.21900,6166.383,5356.206,5111.931,4241.36,7860.283,4934.645,4540.55,4979.216
0.21900,6172.225,5361.01,5116.328,4245.056,7867.06,4939.217,4544.243,4983.803
0.21900,6178.057,5365.617,5120.529,4248.622,7873.843,4943.369,4547.687,4988.021
0.21900,6182.624,5369.594,5124.767,4252.223,7880.661,4947.521,4551.131,4992.346
0.21900,6187.219,5373.986,5129.063,4255.825,7886.31,4951.672,4554.545,4996.603
0.22000,6192.097,5378.514,5133.566,4259.622,7892.487,4955.859,4557.996,5000.908
0.22000,6197.863,5382.903,5137.792,4263.218,7898.616,4960.01,4561.438,5005.137
0.22000,6202.585,5386.602,5141.807,4266.632,7903.773,4963.741,4564.876,5009.329
0.22000,6207.446,5390.992,5146.584,4270.423,7910.55,4968.314,4570.347,5013.678
0.22000,6212.15,5394.831,5151.01,4273.911,7916.032,4972.466,4573.829,5017.765
0.22000,6216.894,5398.807,5155.312,4277.503,7922.485,4976.618,4577.275,5022.072
0.22000,6221.637,5402.92,5159.929,4281.122,7929.587,4980.839,4580.732,5026.492
0.22000,6226.386,5407.723,5164.707,4284.968,7936.266,4985.412,4586.262,5030.673
0.22100,6231.152,5415.048,5169.01,4288.589,7943.042,4989.564,4589.71,5034.959
0.22100,6236.59,5419.3,5173.312,4292.19,7949.175,4993.716,4593.156,5039.167
0.22100,6242.232,5426.34,5177.562,4295.782,7955.326,4997.87,4596.575,5043.61
0.22100,6248.122,5433.379,5181.85,4299.402,7961.923,5002.022,4599.985,5047.994
0.22100,6253.841,5440.54,5186.18,4303.051,7968.377,5006.259,4603.475,5052.229
0.22100,6259.693,5447.578,5190.577,4306.737,7974.831,5010.422,4607.205,5056.421
0.22100,6265.273,5454.479,5194.74,4310.295,7980.959,5014.576,4610.629,5060.437
0.22100,6269.987,5461.516,5199.011,4313.906,7986.764,5018.728,4614.077,5064.487
0.22200,6274.729,5470.75,5203.465,4317.612,7993.87,5022.879,4617.52,5068.884
0.22200,6280.595,5478.204,5208.072,4321.393,8000.648,5027.452,4620.965,5073.371
0.22200,6286.855,5485.655,5212.326,4325.005,8007.103,5031.674,4624.412,5077.591
0.22200,6292.576,5494.241,5216.438,4328.543,8013.232,5035.832,4627.856,5081.703
0.22200,6297.335,5499.319,5220.919,4332.277,8020.656,5040.404,4631.297,5086.167
0.22200,6302.066,5504.537,5225.443,4336.059,8028.082,5044.976,4634.863,5090.801
0.22200,6306.669,5509.479,5229.896,4339.821,8034.947,5049.548,4638.307,5095.05
0.22200,6312.656,5517.786,5234.16,4343.46,8041.076,5053.7,4641.755,5099.235
0.22300,6317.448,5524.686,5238.171,4346.836,8045.587,5057.434,4645.267,5103.272
0.22300,6323.334,5531.587,5242.518,4350.456,8052.045,5061.586,4648.961,5107.453
0.22300,6329.122,5539.159,5247.143,4354.113,8058.541,5065.738,4652.513,5111.571
0.22300,6334.011,5543.686,5251.921,4357.973,8065.317,5070.31,4658.217,5115.814
0.22300,6339.814,5547.937,5256.436,4361.674,8071.453,5074.464,4661.988,5119.928
0.22300,6344.466,5551.775,5260.644,4365.218,8077.258,5078.617,4665.726,5123.965
0.22300,6349.22,5555.89,5264.897,4368.785,8083.388,5082.828,4669.513,5128.079
0.22400,6353.876,5560.141,5269.149,4372.359,8089.52,5086.982,4672.965,5132.182
0.22400,6358.481,5564.283,5273.281,4375.896,8095.973,5091.134,4676.407,5136.256
0.22400,6363.048,5568.811,5277.501,4379.498,8102.104,5095.291,4679.856,5140.36
0.22400,6367.674,5573.067,5281.722,4383.106,8108.338,5099.443,4683.315,5144.477
0.22400,6372.401,5577.735,5286.126,4386.805,8115.163,5103.595,4686.759,5148.73
0.22400,6376.992,5582.126,5290.451,4390.41,8120.645,5107.751,4690.282,5152.706
0.22400,6383.015,5586.792,5294.811,4394.059,8127.097,5111.903,4693.935,5156.88
0.22400,6389.136,5591.46,5299.21,4397.717,8133.229,5116.055,4697.372,5160.988
0.22500,6393.782,5595.438,5303.237,4401.13,8138.387,5119.786,4700.805,5164.961
0.22500,6399.351,5600.242,5307.768,4404.769,8144.191,5123.937,4704.244,5168.934
0.22500,6405.066,5604.631,5312.15,4408.454,8150.32,5128.089,4707.661,5173.204
0.22500,6409.817,5609.434,5316.713,4412.192,8157.864,5132.241,4713.161,5177.588
0.22500,6414.54,5616.612,5321.093,4415.748,8163.35,5136.395,4716.587,5181.562
0.22500,6419.15,5624.918,5325.263,4419.209,8168.833,5140.547,4720.029,5185.534
0.22500,6425.024,5631.266,5329.447,4422.726,8174.316,5144.699,4723.467,5189.519
0.22500,6430.907,5636.21,5333.912,4426.441,8180.792,5148.851,4726.913,5193.693
0.22600,6435.503,5641.341,5338.361,4430.186,8187.661,5153.422,4730.354,5198.017
0.22600,6440.151,5646.42,5342.823,4434.01,8194.762,5157.995,4733.848,5202.407
0.22600,6444.905,5651.224,5347.249,4437.779,8201.539,5162.146,4737.289,5206.537
0.22600,6449.502,5655.477,5351.417,4441.353,8206.75,5166.297,4740.73,5210.589
0.22600,6455.075,5659.866,5355.732,4444.963,8212.564,5170.448,4744.173,5214.883
0.22600,6460.804,5665.998,5360.228,4448.671,8218.046,5174.602,4747.596,5219.034
0.22600,6465.607,5672.347,5364.896,4452.441,8223.851,5178.759,4751.035,5223.242
0.22600,6470.221,5676.874,5369.225,4456.043,8230.674,5182.962,4754.549,5227.722
0.22700,6474.807,5681.401,5373.466,4459.627,8237.606,5187.114,4758.243,5232.26
0.22700,6480.646,5685.791,5377.718,4463.21,8244.057,5191.265,4761.734,5236.661
0.22700,6486.234,5689.772,5381.869,4466.746,8249.218,5195.42,4765.463,5240.684
0.22700,6490.932,5695.57,5385.811,4470.131,8254.05,5199.151,4768.986,5244.752
0.22700,6495.529,5699.82,5390.041,4473.695,8259.961,5203.303,4772.519,5248.994
0.22700,6500.129,5704.348,5394.281,4477.297,8266.091,5207.455,4776.061,5253.272
0.22700,6504.829,5709.15,5398.642,4480.936,8273.192,5211.607,4779.579,5257.595
0.22700,6509.413,5714.074,5403.045,4484.596,8279.971,5215.764,4783.025,5261.856
0.22800,6514.158,5718.623,5407.557,4488.274,8287.658,5219.916,4786.462,5266.1
0.22800,6518.776,5722.875,5411.802,4491.841,8294.148,5224.067,4789.907,5270.276
0.22800,6525.139,5727.816,5416.1,4495.462,8300.603,5228.219,4793.344,5274.455
0.22800,6530.95,5732.207,5420.278,4499.035,8306.738,5232.373,4796.787,5278.649
0.22800,6537.104,5737.15,5424.869,4502.779,8314.168,5236.947,4800.232,5283.291
0.22800,6543.097,5742.008,5429.313,4506.447,8321.27,5241.099,4803.645,5287.613
0.22800,6549.109,5746.674,5433.61,4510.168,8328.053,5245.251,4807.127,5291.86
0.22800,6554.284,5750.65,5437.709,4513.678,8333.299,5249.402,4810.606,5295.776
0.22900,6559.035,5755.595,5442.12,4517.375,8340.083,5253.554,4814.065,5300.024
0.22900,6565.634,5760.677,5446.574,4521.1,8346.862,5257.852,4817.579,5304.271
0.22900,6571.398,5765.599,5450.97,4524.759,8353.32,5262.005,4821.27,5308.443
0.22900,6576.127,5770.817,5455.561,4528.493,8361.085,5266.577,4824.687,5312.891
0.22900,6580.835,5775.899,5460.083,4532.246,8368.191,5271.149,4828.131,5317.195
0.22900,6585.574,5783.903,5464.147,4535.86,8373.673,5275.306,4831.579,5321.215
0.22900,6591.119,5793.366,5468.466,4539.462,8378.512,5279.038,4835.137,5325.345
0.22900,6595.746,5797.614,5472.348,4542.933,8383.41,5282.769,4838.562,5329.184
0.23000,6600.346,5801.448,5476.565,4546.488,8388.9,5286.92,4842.005,5333.118
0.23000,6604.987,5805.834,5480.861,4550.112,8394.71,5291.072,4845.446,5337.126
0.23000,6610.809,5810.495,5485.218,4553.771,8401.165,5295.225,4848.884,5341.26
0.23000,6616.605,5815.113,5489.995,4557.56,8407.704,5299.376,4854.351,5345.429
0.23000,6621.301,5819.223,5494.215,4561.13,8413.867,5303.528,4857.798,5349.496
0.23000,6625.794,5823.471,5498.334,4564.61,8419.029,5307.347,4861.237,5353.411
0.23000,6630.307,5827.856,5502.522,4568.176,8424.515,5311.499,4864.645,5357.392
0.23000,6634.884,5832.381,5506.885,4571.818,8430.341,5315.654,4868.085,5361.438
0.23100,6639.534,5837.183,5511.265,4575.486,8436.818,5319.806,4871.527,5365.61
0.23100,6644.163,5842.035,5515.586,4579.136,8442.947,5323.958,4874.967,5369.743
0.23100,6648.89,5846.558,5519.418,4582.5,8447.78,5327.69,4878.404,5373.524
0.23100,6655.043,5851.633,5523.662,4586.117,8452.939,5332.03,4881.866,5377.436
0.23100,6660.333,5855.744,5527.881,4589.663,8458.541,5336.256,4885.348,5381.488
0.23100,6666.328,5860.404,5532.204,4593.303,8464.359,5340.408,4888.788,5385.647
