#CpuCgLusgs98304
Simulated_Time(sec),CPU_Time(sec)
1.47E-01,1053.066
1.47E-01,1055.09
1.47E-01,1057.138
1.47E-01,1059.161
1.48E-01,1061.173
1.48E-01,1063.217
1.48E-01,1065.324
1.48E-01,1067.497
1.48E-01,1069.589
1.49E-01,1071.622
1.49E-01,1073.65
1.49E-01,1075.643
1.49E-01,1077.825
1.49E-01,1079.812
1.49E-01,1081.9
1.50E-01,1083.963
1.50E-01,1085.966
1.50E-01,1088.093
1.50E-01,1090.096
1.50E-01,1092.149
1.51E-01,1094.246
1.51E-01,1096.359
1.51E-01,1098.406
1.51E-01,1100.464
1.51E-01,1102.541
1.52E-01,1104.665
1.52E-01,1106.832
1.52E-01,1108.885
1.52E-01,1110.982
1.52E-01,1113.07
1.52E-01,1115.103
1.53E-01,1117.191
1.53E-01,1119.195
1.53E-01,1121.213
1.53E-01,1123.251
1.53E-01,1125.244
1.53E-01,1127.286
1.54E-01,1129.289
1.54E-01,1131.347
1.54E-01,1133.366
1.54E-01,1135.354
1.54E-01,1137.347
1.55E-01,1139.285
1.55E-01,1141.298
1.55E-01,1143.301
1.55E-01,1145.299
1.55E-01,1147.301
1.55E-01,1149.305
1.56E-01,1151.297
1.56E-01,1153.285
1.56E-01,1155.273
1.56E-01,1157.376
1.56E-01,1159.354
1.57E-01,1161.506
1.57E-01,1163.526
1.57E-01,1165.524
1.57E-01,1167.541
1.57E-01,1169.604
1.57E-01,1171.721
1.58E-01,1173.818
1.58E-01,1175.826
1.58E-01,1177.824
1.58E-01,1179.826
1.58E-01,1181.829
1.59E-01,1183.831
1.59E-01,1185.834
1.59E-01,1187.841
1.59E-01,1189.773
1.59E-01,1191.831
1.59E-01,1193.984
1.60E-01,1196.067
1.60E-01,1198.074
1.60E-01,1200.061
1.60E-01,1202.104
1.60E-01,1204.191
1.60E-01,1206.233
1.61E-01,1208.326
1.61E-01,1210.378
1.61E-01,1212.425
1.61E-01,1214.503
1.61E-01,1216.641
1.62E-01,1218.628
1.62E-01,1220.636
1.62E-01,1222.673
1.62E-01,1224.727
1.62E-01,1226.74
1.62E-01,1228.693
1.63E-01,1230.8
1.63E-01,1232.832
1.63E-01,1234.81
1.63E-01,1236.874
1.63E-01,1238.868
1.63E-01,1240.876
1.64E-01,1242.878
1.64E-01,1244.875
1.64E-01,1246.878
1.64E-01,1248.941
1.64E-01,1250.894
1.65E-01,1252.921
1.65E-01,1254.934
1.65E-01,1256.932
1.65E-01,1258.944
1.65E-01,1260.952
1.65E-01,1262.959
1.66E-01,1264.941
1.66E-01,1266.819
1.66E-01,1268.846
1.66E-01,1270.889
1.66E-01,1272.93
1.66E-01,1274.958
1.67E-01,1276.96
1.67E-01,1278.967
1.67E-01,1280.979
1.67E-01,1283.031
1.67E-01,1285.015
1.68E-01,1287.117
1.68E-01,1289.139
1.68E-01,1291.146
1.68E-01,1293.148
1.68E-01,1295.145
1.68E-01,1297.197
1.69E-01,1299.219
1.69E-01,1301.271
1.69E-01,1303.323
1.69E-01,1305.32
1.69E-01,1307.317
1.69E-01,1309.284
1.70E-01,1311.312
1.70E-01,1313.369
1.70E-01,1315.376
1.70E-01,1317.348
1.70E-01,1319.34
1.70E-01,1321.462
1.71E-01,1323.465
1.71E-01,1325.581
1.71E-01,1327.564
1.71E-01,1329.546
1.71E-01,1331.518
1.72E-01,1333.47
1.72E-01,1335.458
1.72E-01,1337.485
1.72E-01,1339.527
1.72E-01,1341.634
1.72E-01,1343.688
1.73E-01,1345.745
1.73E-01,1347.732
1.73E-01,1349.749
1.73E-01,1351.877
1.73E-01,1353.919
1.73E-01,1355.989
1.74E-01,1358.047
1.74E-01,1360.064
1.74E-01,1362.198
1.74E-01,1364.216
1.74E-01,1366.223
1.74E-01,1368.261
1.75E-01,1370.36
1.75E-01,1372.362
1.75E-01,1374.366
1.75E-01,1376.369
1.75E-01,1378.362
1.75E-01,1380.341
1.76E-01,1382.334
1.76E-01,1384.331
1.76E-01,1386.275
1.76E-01,1388.247
1.76E-01,1390.335
1.77E-01,1392.313
1.77E-01,1394.3
1.77E-01,1396.298
1.77E-01,1398.286
1.77E-01,1400.299
1.77E-01,1402.241
1.78E-01,1404.236
1.78E-01,1406.199
1.78E-01,1408.206
1.78E-01,1410.264
1.78E-01,1412.266
1.78E-01,1414.279
1.79E-01,1416.352
1.79E-01,1418.344
1.79E-01,1420.477
1.79E-01,1422.435
1.79E-01,1424.483
1.79E-01,1426.545
1.80E-01,1428.533
1.80E-01,1430.535
1.80E-01,1432.538
1.80E-01,1434.556
1.80E-01,1436.588
1.80E-01,1438.581
1.81E-01,1440.698
1.81E-01,1442.755
1.81E-01,1444.868
1.81E-01,1446.925
1.81E-01,1449.013
1.81E-01,1450.945
1.82E-01,1452.918
1.82E-01,1454.916
1.82E-01,1456.948
1.82E-01,1458.956
1.82E-01,1461.019
1.82E-01,1463.137
1.83E-01,1465.126
1.83E-01,1467.149
1.83E-01,1469.196
1.83E-01,1471.244
1.83E-01,1473.277
1.83E-01,1475.261
1.84E-01,1477.245
1.84E-01,1479.212
1.84E-01,1481.21
1.84E-01,1483.214
1.84E-01,1485.272
1.84E-01,1487.32
1.85E-01,1489.438
1.85E-01,1491.442
1.85E-01,1493.49
1.85E-01,1495.662
1.85E-01,1497.65
1.86E-01,1499.644
1.86E-01,1501.642
1.86E-01,1503.665
1.86E-01,1505.603
1.86E-01,1507.681
1.86E-01,1509.669
1.87E-01,1511.602
1.87E-01,1513.62
1.87E-01,1515.643
1.87E-01,1517.636
1.87E-01,1519.704
1.87E-01,1521.793
1.88E-01,1523.762
1.88E-01,1525.795
1.88E-01,1527.763
1.88E-01,1529.717
1.88E-01,1531.719
1.88E-01,1533.747
1.89E-01,1535.78
1.89E-01,1537.803
1.89E-01,1539.836
1.89E-01,1541.859
1.89E-01,1543.906
1.89E-01,1545.929
