Simulated_Time,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
0.240000,103481.084,102833.979,95488.505,75111.146,183234.543,94312.363,64947.768,73996.456
0.240000,103513.982,102880.78,95521.043,75138.553,183296.36,94344.225,64969.724,74023.124
0.240000,103546.663,102927.578,95553.563,75163.508,183334.754,94373.068,64992.461,74046.515
0.240000,103588.128,102974.376,95586.035,75190.787,183389.561,94404.974,65015.038,74072.118
0.240000,103631.667,103020.245,95618.727,75218.647,183456.082,94436.848,65037.335,74099.362
0.240000,103669.146,103044.535,95651.387,75245.991,183510.883,94468.59,65060.303,74124.925
0.240000,103700.714,103067.888,95682.754,75271.203,183553.974,94497.366,65082.613,74149.283
0.240000,103752.738,103102.492,95715.277,75297.841,183597.083,94526.088,65106.576,74173.198
0.240000,103785.411,103148.357,95748.011,75325.119,183651.858,94557.881,65130.424,74198.839
0.240000,103818.191,103206.412,95780.609,75352.532,183722.953,94592.714,65153.648,74226.659
0.240000,103849.944,103266.331,95812.838,75379.616,183773.095,94624.547,65175.215,74251.285
0.240000,103882.729,103327.186,95843.481,75404.965,183823.242,94656.306,65196.736,74276.227
0.240000,103927.885,103389.91,95876.122,75433.153,183878.076,94688.073,65218.862,74301.76
0.240000,103974.984,103468.57,95908.669,75461.858,183953.914,94722.851,65242.66,74330.216
0.240000,104007.729,103516.065,95941.309,75490.232,184039.122,94760.602,65266.323,74359.287
0.241000,104041.311,103563.786,95973.933,75517.835,184100.96,94795.526,65288.736,74386.012
0.241000,104075.743,103651.937,96006.594,75545.125,184162.778,94830.256,65311.763,74412.624
0.241000,104151.551,103686.27,96039.08,75572.21,184212.934,94862.052,65333.829,74437.692
0.241000,104190.977,103709.654,96071.664,75599.363,184267.738,94893.912,65355.916,74463.27
0.241000,104229.11,103733.033,96101.128,75624.376,184308.515,94922.707,65377.762,74487.141
0.241000,104279.744,103756.415,96133.901,75653.794,184386.696,94960.489,65399.897,74516.26
0.241000,104312.358,103779.795,96186.874,75683.658,184457.95,94998.304,65433.473,74543.527
0.241000,104343.689,103802.238,96219.482,75711.267,184512.711,95030.096,65454.918,74568.844
0.241000,104397.437,103826.559,96249.551,75735.12,184551.125,95058.815,65476.815,74592.804
0.241000,104440.807,103850.879,96282.072,75762.337,184610.575,95090.653,65500.315,74618.864
0.241000,104474.082,103875.201,96314.782,75789.482,184663.004,95122.439,65521.627,74644.23
0.241000,104517.857,103899.52,96347.378,75817.535,184715.429,95154.195,65542.933,74669.469
0.241000,104567.13,103923.844,96379.921,75845.654,184786.567,95189.255,65564.365,74697.402
0.241000,104615.3,103947.222,96412.718,75871.9,184834.302,95221.005,65585.745,74722.085
0.241000,104647.721,103970.606,96444.116,75897.376,184882.053,95249.834,65607.082,74746.437
0.241000,104685.849,103993.984,96476.644,75924.462,184927.461,95278.521,65628.463,74770.505
0.242000,104718.324,104017.367,96509.251,75952.007,184982.212,95310.312,65649.915,74796.628
0.242000,104750.786,104039.81,96541.925,75979.544,185041.611,95342.151,65671.903,74822.297
0.242000,104796.201,104062.248,96574.672,76006.959,185094.073,95373.901,65695.356,74847.904
0.242000,104835.748,104084.689,96604.664,76030.681,185134.847,95399.628,65717.166,74871.332
0.242000,104867.487,104108.069,96637.215,76058.286,185182.657,95431.401,65740.177,74896.032
0.242000,104904.235,104130.508,96667.153,76082.138,185225.773,95460.106,65762.751,74920.141
0.242000,104948.531,104152.95,96699.789,76109.545,185268.886,95488.898,65785.512,74944.098
0.242000,104980.257,104175.386,96732.348,76137.035,185328.405,95520.675,65808.045,74970.503
0.242000,105012.118,104197.827,96762.043,76162.119,185373.874,95549.384,65830.078,74995.499
0.242000,105060.823,104220.266,96793.621,76187.981,185424.023,95581.131,65851.754,75020.183
0.242000,105093.632,104243.646,96824.296,76213.32,185476.526,95612.946,65873.492,75045.611
0.242000,105135.291,104267.973,96856.147,76238.918,185526.644,95644.66,65895.8,75070.655
0.242000,105170.014,104294.174,96906.622,76267.877,185600.177,95682.432,65919.929,75099.181
0.242000,105210.888,104318.499,96939.191,76295.029,185661.957,95714.332,65943.617,75125.481
0.242000,105243.837,104342.818,96971.681,76322.958,185728.41,95749.189,65965.733,75152.649
0.242000,105276.945,104367.141,97004.152,76350.303,185792.497,95780.897,65987.698,75182.659
0.243000,105318.627,104391.464,97036.667,76377.393,185847.239,95812.686,66009.032,75208.28
0.243000,105357.151,104415.784,97069.259,76404.474,185901.961,95844.411,66030.358,75233.939
0.243000,105408.032,104440.107,97101.751,76434.149,185961.368,95879.409,66051.661,75260.199
0.243000,105459.285,104475.688,97154.883,76463.756,186034.8,95917.273,66084.923,75288.497
0.243000,105508.528,104511.273,97187.346,76492.074,186094.202,95952.14,66106.964,75314.765
0.243000,105541.538,104548.739,97220.009,76517.023,186139.583,95980.98,66130.425,75339.502
0.243000,105575.317,104613.445,97252.499,76545.855,186206.013,96015.885,66151.757,75367.227
0.243000,105619.723,104674.38,97284.988,76573.524,186277.078,96050.664,66173.255,75395.301
0.243000,105651.856,104724.996,97317.599,76602.298,186327.164,96082.441,66194.584,75420.402
0.243000,105706.813,104777.49,97350.248,76630.936,186393.586,96117.269,66215.909,75447.633
0.243000,105752.192,104841.251,97381.981,76656.534,186431.982,96142.924,66237.494,75471.02
0.243000,105790.777,104893.742,97414.556,76683.879,186475.027,96171.766,66259.091,75495.299
0.243000,105835.92,104956.559,97447.052,76711.929,186541.5,96206.639,66282.423,75522.185
0.243000,105868.838,105019.375,97479.53,76739.932,186603.286,96241.453,66303.865,75548.432
0.243000,105901.891,105081.252,97512.003,76767.408,186660.439,96273.263,66325.898,75574.3
0.243000,105935.072,105143.131,97544.552,76795.339,186717.575,96305.009,66349.352,75600.467
0.243000,105967.67,105215.337,97577.065,76822.749,186772.351,96339.846,66370.789,75626.201
0.244000,106001.037,105299.732,97609.552,76850.293,186817.79,96374.699,66392.159,75650.839
0.244000,106055.896,105374.748,97642.047,76877.766,186891.287,96409.467,66413.537,75678.664
0.244000,106089.436,105451.655,97674.534,76904.665,186934.38,96441.345,66434.933,75702.616
0.244000,106122.379,105541.701,97707.096,76932.201,186998.582,96476.082,66456.359,75729.15
0.244000,106162.174,105636.46,97739.154,76957.995,187051.06,96507.947,66477.686,75754.339
0.244000,106197.083,105688.172,97771.74,76984.692,187108.204,96539.698,66499.01,75780.178
0.244000,106241.542,105713.621,97803.849,77009.708,187151.296,96568.53,66520.275,75804.42
0.244000,106277.846,105738.102,97836.454,77036.862,187201.421,96600.268,66541.585,75829.358
0.244000,106325.962,105761.606,97869.002,77064.206,187260.893,96635.082,66562.983,75855.548
0.244000,106364.527,105786.085,97901.522,77091.166,187318.067,96666.958,66584.996,75881.101
0.244000,106409.706,105810.565,97934.066,77116.957,187368.225,96698.709,66609.085,75905.99
0.244000,106452.741,105835.046,97966.533,77144.047,187420.701,96730.542,66632.522,75931.187
0.244000,106497.194,105859.525,97999.019,77172.423,187484.861,96765.486,66654.019,75958.01
0.244000,106535.604,105884.002,98031.491,77199.577,187544.353,96797.224,66675.429,75983.948
0.244000,106568.802,105908.479,98063.973,77228.861,187599.102,96828.973,66697.654,76009.957
0.244000,106619.395,105931.986,98096.621,77258.471,187670.232,96867.019,66719.179,76037.796
0.245000,106668.696,105956.463,98129.241,77286.008,187722.688,96898.835,66740.816,76063.372
0.245000,106711.384,105980.936,98160.986,77309.855,187763.469,96927.551,66762.495,76086.773
0.245000,106747.806,106004.44,98193.474,77337.078,187818.25,96962.477,66784.172,76112.359
0.245000,106795.763,106027.944,98225.946,77365.586,187861.366,96994.382,66805.776,76136.768
0.245000,106844.643,106051.447,98256.351,77391.187,187906.826,97023.12,66827.849,76161.096
0.245000,106886.057,106074.95,98288.475,77417.622,187945.268,97051.781,66851.602,76184.412
0.245000,106928.104,106098.453,98319.65,77442.964,188000.129,97083.606,66874.755,76210.099
0.245000,106971.921,106121.958,98352.193,77471.729,188064.327,97118.429,66896.39,76237.052
0.245000,107020.025,106157.728,98384.669,77499.978,188140.173,97153.242,66918.016,76265.722
0.245000,107069.382,106197.391,98417.286,77529.968,188223.047,97191.21,66939.9,76294.877
0.245000,107116.853,106244.455,98449.797,77557.505,188277.858,97222.942,66961.533,76320.537
0.245000,107163.131,106290.547,98480.628,77584.524,188332.662,97254.738,66982.846,76346.17
0.245000,107196.771,106337.609,98512.186,77610.442,188382.791,97286.648,67004.243,76371.213
0.245000,107243.958,106384.674,98542.9,77635.781,188428.255,97315.402,67025.507,76395.554
0.245000,107288.138,106421.425,98575.382,77663.701,188492.38,97350.198,67046.866,76422.63
0.245000,107331.623,106459.138,98607.895,77691.82,188563.561,97385.15,67068.195,76450.452
0.246000,107380.011,106497.824,98640.538,77719.999,188620.682,97417.118,67089.527,76475.815
0.246000,107419.255,106535.541,98671.412,77744.887,188663.761,97448.897,67110.788,76499.944
0.246000,107456.482,106573.258,98702.993,77770.869,188704.495,97477.57,67132.111,76523.845
0.246000,107489.615,106610,98732.207,77795.563,188747.589,97506.296,67153.995,76548.286
0.246000,107524,106646.744,98761.312,77820.188,188788.33,97534.968,67177.899,76572.461
0.246000,107558.929,106683.49,98790.617,77844.875,188831.388,97563.736,67201.155,76596.854
0.246000,107605.191,106720.236,98820.946,77869.764,188879.136,97592.686,67222.444,76621.518
0.246000,107639.884,106757.957,98851.822,77895.032,188929.24,97624.538,67243.712,76646.468
0.246000,107679.461,106795.68,98883.159,77921.876,188977.107,97656.353,67265.032,76671.083
0.246000,107718.068,106846.643,98915.636,77950.118,189041.339,97691.218,67287.072,76698.011
0.246000,107757.587,106937.718,98948.132,77979.013,189119.619,97729.064,67310.493,76726.755
0.246000,107791.673,106983.697,98980.769,78006.36,189176.852,97760.883,67332.61,76752.644
0.246000,107843.205,107007.042,99033.931,78036.223,189250.494,97798.787,67368.625,76780.456
0.246000,107893.105,107030.391,99066.452,78064.667,189319.499,97833.591,67390.182,76807.288
0.246000,107925.798,107053.733,99098.94,78091.424,189360.326,97865.574,67411.694,76832.509
0.246000,107971.797,107077.08,99131.427,78116.955,189405.799,97897.318,67433.977,76856.849
0.247000,108004.775,107100.424,99164,78144.811,189453.622,97926.042,67457.4,76881.489
0.247000,108079.859,107123.767,99196.566,78172.287,189513.137,97957.801,67478.768,76908.795
0.247000,108129.312,107147.113,99229.11,78200.015,189575.01,97989.687,67500.103,76934.797
0.247000,108180.309,107170.455,99261.592,78228.398,189634.521,98024.51,67522.121,76962.167
0.247000,108213.356,107193.802,99294.203,78256.639,189696.356,98059.303,67545.649,76988.861
0.247000,108245.407,107216.211,99326.819,78284.697,189758.193,98091.216,67567.687,77015.4
0.247000,108277.607,107238.62,99359.385,78311.97,189815.36,98122.953,67591.078,77040.929
0.247000,108330.437,107261.037,99391.924,78340.285,189874.907,98154.712,67612.736,77067.215
0.247000,108380.408,107284.378,99424.411,78367.623,189929.759,98186.518,67634.446,77092.538
0.247000,108416.415,107308.659,99455.469,78392.827,189979.941,98218.374,67656.599,77117.582
0.247000,108453.351,107335.731,99487.956,78421.525,190034.809,98253.119,67679.888,77143.172
0.247000,108511.34,107362.809,99520.442,78450.412,190113.158,98291.209,67701.914,77171.878
0.247000,108568.852,107388.95,99551.55,78478.27,190165.685,98323.028,67725.285,77197.141
0.247000,108610.019,107414.162,99581.603,78503.408,190208.83,98351.854,67747.234,77221.075
0.247000,108655.628,107439.374,99610.582,78527.975,190249.602,98377.498,67770.381,77244.676
0.247000,108691.007,107465.515,99643.101,78553.307,190297.427,98406.205,67791.906,77269.282
0.248000,108748.296,107491.661,99675.576,78580.523,190340.556,98434.999,67813.523,77293.216
0.248000,108784.05,107517.804,99708.047,78607.734,190390.723,98466.989,67835.315,77318.154
0.248000,108837.107,107543.948,99738.206,78632.034,190436.184,98495.718,67856.812,77342.517
0.248000,108871.946,107570.088,99770.762,78659.055,190481.664,98524.464,67879.041,77366.766
0.248000,108912.433,107595.297,99803.238,78686.394,190545.858,98556.148,67902.847,77393.729
0.248000,108954.358,107620.505,99835.704,78713.736,190603.035,98590.958,67926.917,77419.733
0.248000,108988.808,107645.713,99868.363,78741.009,190657.843,98622.715,67950.533,77445.054
0.248000,109029.636,107670.918,99900.863,78768.419,190715.04,98654.559,67972.167,77470.983
0.248000,109085.396,107695.189,99933.329,78793.943,190760.503,98686.375,67993.696,77495.298
0.248000,109160.321,107732.582,99965.796,78822.709,190824.73,98721.255,68015.772,77522.275
0.248000,109213.431,107777.163,99998.296,78851.018,190879.612,98753.02,68039.07,77547.965
0.248000,109262.41,107812.615,100030.764,78879.461,190939.132,98784.958,68060.676,77574.288
0.248000,109313.231,107848.062,100063.318,78908.027,191012.751,98822.871,68082.222,77602.062
0.248000,109359.646,107884.432,100095.878,78935.496,191069.942,98851.626,68103.753,77627.908
0.248000,109403.719,107920.796,100128.431,78961.604,191117.756,98880.434,68125.462,77652.495
0.248000,109436.162,107957.166,100160.949,78989.977,191170.292,98912.297,68146.929,77678.135
0.248000,109488.195,107992.619,100193.59,79017.965,191229.801,98947.17,68168.275,77704.288
0.249000,109520.458,108028.068,100226.142,79045.366,191282.348,98978.917,68189.749,77729.842
0.249000,109568.652,108063.52,100258.691,79073.48,191339.561,99010.689,68211.166,77755.725
0.249000,109625.379,108100.812,100291.171,79101.723,191399.085,99045.61,68233.201,77781.92
0.249000,109661.731,108140.852,100323.786,79128.88,191456.236,99077.484,68254.686,77807.892
0.249000,109699.064,108181.816,100356.255,79155.51,191504.064,99109.354,68276.036,77832.203
0.249000,109743.855,108222.79,100388.729,79182.467,191551.877,99138.195,68298.09,77856.794
0.249000,109780.488,108262.837,100421.414,79209.415,191602.044,99170.015,68321.217,77881.404
0.249000,109817.348,108302.886,100454.052,79234.75,191649.879,99198.684,68344.675,77905.973
0.249000,109855.053,108342.938,100486.524,79263.831,191718.788,99233.545,68366.797,77933.479
0.249000,109906.073,108383.91,100519.092,79290.908,191775.998,99268.777,68390.555,77960.096
0.249000,109980.865,108424.873,100551.58,79319.991,191842.552,99303.577,68413.801,77987.461
0.249000,110018.119,108465.841,100584.206,79348.749,191904.413,99335.429,68435.977,78013.386
0.249000,110069.512,108506.807,100615.352,79375.312,191947.525,99367.185,68459.219,78037.875
0.249000,110107.45,108559.019,100647.866,79403.939,192002.347,99398.948,68480.804,78063.106
0.249000,110143.94,108610.314,100680.349,79432.053,192054.832,99430.696,68502.852,78088.433
0.249000,110244.166,108661.604,100712.002,79458.158,192095.632,99459.459,68526.38,78112.033
0.250000,110292.99,108712.892,100744.522,79486.593,192145.825,99491.34,68549.587,78136.92
0.250000,110390.674,108764.177,100774.85,79513.28,192191.326,99520.003,68571.655,78161.276
0.250000,110461.965,108803.303,100807.351,79541.006,192250.862,99551.855,68593.996,78187.432
0.250000,110497.396,108841.517,100839.836,79569.566,192310.427,99586.746,68616.908,78213.326
0.250000,110532.042,108879.726,100872.331,79595.8,192358.25,99615.531,68639.38,78237.67
0.250000,110565.793,108917.02,100904.798,79623.199,192406.104,99647.247,68662.407,78262.295
0.250000,110616.97,108954.314,100937.401,79652.021,192463.357,99682.018,68684.39,78288.209
0.250000,110650.866,108991.604,100970.02,79679.486,192518.252,99713.762,68706.564,78313.747
0.250000,110685.06,109028.892,101002.574,79706.883,192570.769,99745.478,68730.067,78339.064
0.250000,110719.072,109066.182,101035.154,79734.164,192618.574,99777.291,68753.542,78363.803
0.250000,110795.84,109103.467,101065.81,79759.102,192666.324,99809.073,68775.95,78388.129
0.250000,110850.91,109139.835,101097.124,79785.079,192714.088,99840.901,68799.451,78412.886
0.250000,110887.241,109178.959,101129.601,79812.922,192764.179,99872.622,68822.639,78437.82
0.250000,110940.134,109218.998,101162.085,79839.868,192814.275,99904.428,68844.976,78462.42
0.250000,111018.051,109271.364,101204.913,79887.204,192870.123,99946.678,68880.287,78499.21
0.250000,111094.034,109326.876,101256.734,79928.385,192942.327,99995.155,68915.538,78539.275
0.250000,111170.899,109513.102,101307.973,79970.017,193019.203,100043.417,68950.024,78578.416
0.250000,111246.473,109663.225,101356.205,80010.806,193086.714,100088.524,68985.262,78615.795
0.251000,111323.091,109794.565,101403.675,80051.145,193154.238,100133.69,69019.445,78652.878
0.251000,111400.575,109855.502,101451.536,80093.169,193219.406,100178.887,69053.935,78689.959
0.251000,111479.45,109909.977,101502.269,80134.871,193289.271,100223.996,69089.55,78727.401
0.251000,111554.704,110070.071,101554.405,80175.664,193366.156,100272.336,69125.141,78766.073
0.251000,111628.725,110131.077,101604.637,80216.264,193436.056,100317.565,69159.966,78803.674
0.251000,111713.701,110182.486,101648.436,80254.535,193494.229,100363.003,69194.339,78839.791
0.251000,111795.954,110239.78,101693.91,80293.967,193557.092,100408.24,69228.423,78876.673
0.251000,111858.958,110292.412,101744.866,80334.51,193624.646,100456.598,69261.698,78914.731
0.251000,111940.137,110345.101,101796.692,80375.434,193706.187,100504.833,69294.972,78955.291
0.251000,112017.067,110400.728,101848.447,80416.158,193785.445,100553.201,69329.753,78994.029
0.251000,112091.314,110444.019,101899.603,80456.566,193855.357,100598.55,69364.998,79032.127
0.251000,112167.673,110486.355,101949.224,80496.65,193927.609,100646.802,69398.087,79070.337
0.251000,112243.146,110528.693,101998.515,80536.339,193997.489,100692.201,69431.813,79107.947
0.251000,112302.755,110571.979,102044.794,80574.808,194062.677,100737.494,69466.709,79145.131
0.251000,112363.366,110615.268,102093.132,80614.309,194123.178,100782.886,69499.853,79181.9
0.251000,112422.902,110658.557,102142.87,80654.066,194193.08,100831.057,69533.107,79219.69
0.251000,112498.754,110701.843,102192.263,80693.571,194265.342,100876.331,69566.239,79257.634
0.251000,112575.007,110744.174,102240.713,80732.89,194330.558,100921.515,69600.346,79294.523
0.251000,112634.289,110786.508,102288.343,80772.08,194391.107,100966.718,69633.546,79331.02
0.251000,112694.405,110828.844,102333.189,80810.691,194451.656,101008.859,69666.311,79367.106
0.251000,112754.755,110857.992,102365.637,80837.19,194492.424,101037.763,69687.73,79390.885
0.251000,112805.368,110887.147,102397.296,80863.495,194533.184,101066.586,69709.097,79414.255
0.252000,112843.316,110916.296,102429.193,80889.929,194576.293,101095.281,69730.511,79438.355
0.252000,112904.098,110945.452,102461.869,80918.623,194628.75,101127.019,69751.835,79463.576
0.252000,112941.084,110974.604,102494.381,80947.138,194683.526,101158.923,69773.161,79489.124
0.252000,112991.84,111003.756,102526.881,80975.395,194731.338,101190.858,69795.173,79514.024
0.252000,113029.815,111032.91,102559.472,81003.708,194779.15,101222.613,69819.192,79538.667
0.252000,113082.44,111062.059,102592.095,81032.916,194833.936,101257.362,69840.845,79564.244
0.252000,113120.132,111091.213,102624.834,81061.615,194888.744,101292.261,69863.056,79589.637
0.252000,113173.018,111120.362,102657.474,81089.92,194945.892,101324.033,69885.324,79615.574
0.252000,113226.164,111149.517,102690.104,81118.04,194998.404,101355.735,69907.19,79640.853
0.252000,113265.18,111178.666,102722.218,81144.403,195046.188,101387.667,69928.893,79665.533
0.252000,113341.444,111236.856,102772.692,81185.469,195118.416,101433.155,69962.152,79703.675
0.252000,113420.164,111292.066,102824.885,81226.793,195204.668,101484.404,69997.011,79743.671
0.252000,113497.485,111343.205,102874.274,81265.073,195269.911,101529.613,70032.816,79780.885
0.252000,113574.882,111397.132,102922.104,81304.072,195339.845,101574.987,70067.263,79818.294
0.252000,113641.677,111450.735,102966.659,81342.097,195405.075,101620.163,70101.749,79855.417
0.252000,113702.462,111590.842,103016.095,81381.732,195470.324,101665.465,70137.264,79892.162
0.252000,113756.229,111629.693,103048.867,81409.787,195529.826,101697.208,70160.03,79917.724
0.252000,113794.427,111658.857,103081.424,81435.373,195577.599,101725.93,70182.872,79942.502
0.252000,113832.221,111687.064,103113.067,81461.878,195620.693,101754.598,70205.682,79966.551
0.252000,113882.659,111714.32,103145.798,81489.34,195670.81,101786.435,70228.171,79991.618
0.252000,113920.69,111741.572,103178.306,81515.64,195713.908,101815.254,70250.683,80015.683
0.252000,113956.786,111768.825,103208.388,81541.695,195757.004,101846.959,70273.383,80039.346
0.252000,113991.88,111795.122,103237.455,81565.539,195795.411,101875.734,70295.271,80062.716
0.253000,114037.491,111821.424,103265.998,81589.454,195833.814,101904.551,70316.767,80086.02
0.253000,114082.932,111847.727,103298.584,81615.367,195874.572,101933.303,70338.923,80109.5
0.253000,114124.756,111873.069,103331.056,81641.094,195917.688,101962.107,70362.676,80133.591
0.253000,114159.005,111898.412,103363.573,81667.589,195963.144,101990.961,70385.66,80157.562
0.253000,114193.363,111923.753,103396.17,81693.246,196006.256,102019.708,70407.845,80181.307
0.253000,114227.368,111948.144,103428.765,81719.289,196054.05,102048.48,70431.077,80205.901
0.253000,114261.585,111972.528,103459.972,81745.201,196094.816,102077.294,70453.122,80229.514
0.253000,114295.165,111995.961,103492.546,81772.674,196147.332,102109.043,70476.758,80254.713
0.253000,114330.736,112019.391,103525.281,81800.009,196211.559,102143.936,70500.024,80281.547
0.253000,114363.823,112042.82,103557.826,81826.767,196247.664,102175.659,70521.992,80304.535
0.253000,114397.248,112066.252,103585.575,81852.293,196288.443,102201.355,70544.044,80327.784
0.253000,114431.822,112089.68,103614.601,81876.979,196331.558,102230.015,70567.459,80351.717
0.253000,114465.847,112114.069,103647.218,81903.799,196384.044,102261.872,70590.688,80376.955
0.253000,114500.044,112138.453,103679.723,81930.938,196436.549,102293.886,70612.868,80402.183
0.253000,114541.072,112161.883,103712.392,81957.698,196475.001,102322.592,70635.164,80426.101
0.253000,114579.335,112185.316,103745.119,81984.966,196520.474,102354.297,70658.795,80450.384
0.253000,114613.967,112209.701,103777.647,82012.564,196568.295,102386.065,70681.963,80474.941
0.253000,114655.897,112233.131,103810.173,82039.314,196627.811,102417.753,70704.152,80501.133
0.253000,114696.005,112256.561,103838.71,82063.872,196666.227,102446.418,70727.065,80524.089
0.253000,114729.398,112279.991,103869.378,82089.392,196706.977,102475.364,70750.001,80548.175
0.253000,114767.987,112303.423,103898.303,82113.816,196740.72,102501.165,70771.71,80570.818
0.253000,114803.916,112326.854,103929.849,82139.348,196779.165,102529.847,70793.671,80594.612
0.253000,114837.465,112350.285,103961.643,82164.87,196817.598,102555.762,70815.1,80618.516
0.253000,114875.126,112373.714,103994.234,82190.785,196860.731,102587.621,70837.183,80642.935
0.253000,114932.466,112397.144,104025.86,82216.374,196903.876,102616.417,70860.59,80667.349
0.254000,114968.164,112420.574,104054.718,82239.898,196942.313,102642.154,70882.482,80691.054
0.254000,115000.78,112444,104084.996,82265.42,196980.77,102671.11,70905.536,80714.895
0.254000,115033.194,112467.429,104114.74,82290.295,197019.22,102700.051,70927.786,80738.667
0.254000,115066.877,112490.858,104144.654,82315.11,197055.319,102725.897,70950.343,80762.122
0.254000,115103.669,112514.287,104173.47,82339.467,197093.768,102751.569,70973.597,80786.028
0.254000,115136.997,112537.716,104205.995,82366.159,197134.578,102780.41,70995.52,80810.487
0.254000,115175.41,112561.145,104238.574,82392.715,197189.427,102812.288,71018.015,80836.474
0.254000,115213.162,112585.531,104270.031,82418.694,197225.502,102837.991,71040.834,80859.949
0.254000,115246.839,112609.915,104302.504,82445.509,197270.912,102870.055,71063.635,80884.73
0.254000,115288.032,112633.342,104333.872,82471.487,197330.402,102901.861,71085.683,80911.238
0.254000,115321.96,112656.772,104365.17,82497.014,197371.127,102927.599,71107.248,80935.474
0.254000,115362.321,112680.204,104394.65,82522.151,197414.232,102956.475,71128.79,80959.866
0.254000,115395.199,112703.632,104423.881,82546.836,197454.972,102985.144,71149.987,80983.23
0.254000,115429.13,112727.062,104453.485,82571.713,197498.079,103014.149,71171.221,81007.222
0.254000,115461.889,112751.449,104482.496,82596.268,197536.492,103042.911,71192.496,81030.23
0.254000,115495.482,112789.024,104515.024,82622.568,197584.297,103074.836,71213.866,81054.773
0.254000,115532.879,112813.409,104544.361,82647.315,197622.711,103103.799,71235.015,81078.068
0.254000,115588.329,112836.838,104573.287,82671.872,197663.466,103132.482,71256.178,81101.654
0.254000,115628.766,112872.5,104605.748,82699.395,197708.893,103164.369,71277.479,81125.919
0.254000,115662.174,112908.165,104638.23,82725.19,197751.989,103196.122,71299.476,81149.904
0.254000,115706.611,112945.741,104670.756,82753.037,197811.424,103230.875,71323.547,81176.098
0.254000,115742.292,112972.04,104703.359,82781.471,197875.596,103262.72,71347.043,81202.587
0.254000,115779.71,113000.247,104735.845,82808.93,197913.991,103291.719,71368.636,81225.866
0.254000,115837.996,113027.505,104768.38,82834.454,197950.093,103320.502,71390.223,81249.009
0.254000,115873.063,113053.804,104800.929,82859.591,197988.516,103346.156,71412.362,81272.013
0.254000,115925.346,113082.969,104833.484,82886.212,198038.659,103378,71435.197,81297.013
0.255000,115982.683,113111.179,104865.066,82911.932,198084.137,103406.733,71456.641,81321.048
0.255000,116028.839,113137.479,104892.241,82935.448,198122.588,103432.365,71478.27,81344.397
0.255000,116064.329,113162.82,104924.78,82962.918,198170.41,103464.2,71501.629,81369.061
0.255000,116109.366,113188.164,104957.301,82990.187,198220.599,103496.028,71523.128,81393.945
0.255000,116144.121,113213.505,104989.83,83016.55,198270.718,103527.867,71544.482,81418.529
0.255000,116187.217,113238.848,105022.536,83043.11,198313.825,103556.634,71565.763,81442.497
0.255000,116220.433,113264.19,105052.557,83067.141,198352.237,103585.504,71587.612,81465.511
0.255000,116253.871,113288.571,105080.17,83092.149,198385.98,103611.295,71611.319,81488.303
0.255000,116295.443,113312.954,105107.107,83115.34,198422.054,103637.021,71634.97,81510.971
0.255000,116328.615,113337.338,105138.638,83139.962,198455.81,103662.654,71657.357,81533.717
0.255000,116364.272,113373.959,105168.236,83163.607,198496.575,103688.384,71679.312,81557.038
0.255000,116404.745,113410.578,105200.423,83189.581,198532.656,103717.196,71702.843,81580.047
0.255000,116437.393,113447.196,105232.112,83215.556,198582.765,103748.977,71724.993,81604.96
0.255000,116469.602,113502.741,105263.602,83241.142,198635.265,103774.735,71749.344,81629.873
0.255000,116501.209,113549.101,105296.304,83267.247,198690.077,103806.545,71771.437,81655.111
0.255000,116541.078,113579.346,105328.785,83294.575,198744.932,103841.466,71792.734,81680.615
0.255000,116573.998,113611.526,105361.369,83322.443,198792.697,103876.25,71814.134,81705.171
0.255000,116606.381,113637.905,105391.846,83346.155,198845.206,103904.956,71835.416,81730.032
0.255000,116638.647,113665.245,105420.79,83370.833,198881.273,103930.698,71856.65,81752.998
0.255000,116675.224,113693.556,105453.422,83397.129,198922.06,103959.36,71878.016,81776.624
0.255000,116728.651,113722.828,105484.697,83423.099,198955.797,103988.49,71899.312,81800.159
0.255000,116761.183,113751.141,105517.183,83449.658,199005.927,104020.321,71920.648,81825.207
0.255000,116793.182,113788.7,105546.863,83474.336,199056.046,104049.085,71941.943,81850.094
0.255000,116825.203,113814.057,105573.701,83497.855,199094.474,104077.886,71962.894,81873.459
0.255000,116860.828,113849.733,105600.286,83521.112,199132.905,104103.511,71983.806,81896.768
0.255000,116896.618,113875.09,105627.136,83544.366,199166.644,104129.146,72004.956,81919.785
0.256000,116929.336,113911.723,105656.953,83567.692,199202.726,104154.858,72026.054,81942.467
0.256000,116960.934,113936.125,105683.002,83590.819,199236.449,104180.73,72047.215,81965.122
0.256000,116999.433,113962.436,105711.574,83614.206,199270.175,104206.409,72068.922,81987.814
0.256000,117039.306,113996.004,105741.427,83638.047,199303.896,104232.06,72092.074,82010.568
0.256000,117079.67,114020.374,105772.128,83664.145,199342.315,104257.743,72114.037,82034.227
0.256000,117138.811,114058.878,105821.086,83704.039,199407.497,104303.083,72149.285,82071.413
0.256000,117213.775,114101.196,105874.499,83747.098,199489.061,104354.501,72183.903,82111.033
0.256000,117276.096,114129.376,105906.973,83778.953,199543.846,104389.396,72207.409,82136.681
