Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
3854,149663.67,141570.31,132850.59,106227.1,237684.11,130148.43,91842.01,103391.31
3855,149695.61,141606.00,132882.25,106250.7,237722.54,130177.11,91866.12,103414.79
3856,149731.65,141641.67,132912.92,106276.9,237765.60,130205.76,91889.40,103438.38
3857,149763.22,141677.34,132944.31,106301.4,237813.39,130237.73,91911.77,103462.71
3858,149797.86,141713.02,132973.12,106326.0,237851.78,130263.47,91935.77,103486.22
3859,149829.65,141748.70,133001.68,106349.6,237887.85,130289.16,91957.46,103509.06
3860,149861.52,141784.37,133030.52,106374.1,237926.25,130317.87,91979.22,103532.52
3861,149894.51,141820.05,133059.23,106398.4,237962.33,130343.50,92003.08,103555.26
3862,149929.93,141855.73,133085.63,106421.6,237996.06,130369.40,92026.18,103577.93
3863,149962.51,141891.41,133116.96,106446.2,238032.15,130395.08,92048.18,103600.54
3864,149994.25,141927.09,133145.47,106470.1,238065.86,130420.96,92071.36,103623.32
3865,150027.00,141962.76,133177.90,106496.3,238104.29,130449.81,92092.70,103646.83
3866,150059.87,141998.44,133206.75,106520.8,238147.35,130478.49,92114.55,103670.87
3867,150092.40,142034.13,133236.43,106545.6,238188.11,130510.25,92137.81,103694.51
3868,150129.26,142057.58,133266.10,106570.4,238228.82,130539.12,92158.94,103718.23
3869,150162.15,142081.97,133298.81,106597.6,238276.62,130571.04,92180.94,103742.66
3870,150209.07,142107.34,133331.40,106626.0,238345.40,130605.88,92204.24,103770.24
3871,150241.73,142143.02,133362.15,106651.8,238393.19,130637.59,92225.76,103794.92
3872,150279.11,142167.42,133394.78,106679.3,238440.94,130669.28,92247.42,103819.59
3873,150320.86,142203.11,133427.36,106705.8,238493.43,130701.01,92269.64,103844.97
3874,150354.25,142239.76,133459.83,106732.6,238548.21,130732.77,92293.46,103870.20
3875,150388.63,142277.36,133492.39,106759.2,238605.30,130764.54,92317.35,103896.63
3876,150423.88,142315.92,133525.04,106788.6,238669.47,130796.28,92340.17,103923.54
3877,150460.64,142355.45,133557.55,106814.5,238719.55,130828.02,92363.38,103948.54
3878,150502.89,142396.89,133590.01,106842.1,238762.64,130856.77,92385.06,103973.00
3879,150543.47,142451.54,133622.54,106869.3,238817.42,130891.82,92407.30,103998.59
3880,150582.63,142504.26,133652.47,106894.3,238865.16,130920.60,92431.12,104022.67
3881,150619.18,142555.07,133681.67,106918.7,238905.92,130949.35,92454.25,104046.66
3882,150651.76,142591.71,133710.52,106943.1,238944.32,130978.00,92475.63,104070.03
3883,150684.57,142641.56,133739.92,106967.9,238982.71,131006.78,92496.92,104093.01
3884,150717.20,142692.37,133766.70,106991.4,239025.79,131035.51,92517.86,104116.60
3885,150749.96,142743.17,133794.01,107015.1,239061.86,131061.40,92539.01,104139.33
3886,150783.91,142805.27,133820.72,107038.6,239095.57,131087.60,92560.07,104162.03
3887,150815.98,142857.03,133849.48,107063.2,239129.28,131113.33,92581.91,104184.36
3888,150848.38,142909.76,133876.35,107086.7,239163.00,131139.01,92605.11,104207.21
3889,150886.27,142959.61,133906.94,107112.1,239196.73,131164.86,92626.23,104230.07
3890,150919.56,143020.74,133939.09,107138.2,239244.47,131196.77,92647.68,104254.66
3891,150955.21,143082.83,133968.02,107162.7,239282.87,131222.53,92668.83,104278.49
3892,150992.24,143161.01,133997.77,107186.6,239318.93,131251.32,92689.96,104301.98
3893,151027.51,143206.81,134028.86,107212.2,239354.96,131276.95,92711.22,104335.91
3894,151068.27,143230.27,134061.46,107239.6,239400.37,131308.64,92732.58,104360.34
3895,151100.71,143253.73,134093.91,107266.9,239452.82,131340.56,92753.93,104386.30
3896,151135.31,143276.22,134123.82,107291.9,239500.59,131369.38,92775.11,104411.03
3897,151175.02,143298.71,134156.30,107317.5,239548.36,131401.17,92796.46,104435.64
3898,151206.91,143321.21,134185.89,107342.5,239589.10,131426.97,92817.57,104459.80
3899,151240.02,143343.71,134215.34,107367.4,239634.54,131455.83,92838.80,104484.31
3900,151272.79,143367.17,134247.88,107393.7,239684.66,131487.66,92860.16,104509.76
3901,151305.06,143389.66,134277.77,107418.9,239732.42,131516.47,92881.34,104534.11
3902,151348.77,143416.01,134310.23,107446.7,239791.92,131548.17,92902.64,104560.34
3903,151395.28,143441.39,134342.75,107475.9,239851.43,131583.04,92923.93,104586.61
3904,151440.43,143465.81,134375.23,107503.7,239894.53,131611.89,92945.34,104610.60
3905,151472.35,143488.31,134407.69,107531.1,239956.37,131643.59,92966.92,104636.77
3906,151512.41,143510.80,134440.31,107557.6,240008.84,131675.46,92988.99,104662.12
3907,151549.20,143533.29,134470.06,107582.4,240054.27,131704.32,93012.19,104686.03
3908,151581.84,143555.79,134498.64,107606.8,240092.70,131733.04,93033.21,104709.29
3909,151618.43,143579.24,134528.84,107631.8,240135.79,131761.80,93054.54,104733.00
3910,151653.64,143601.73,134555.45,107654.9,240167.18,131787.50,93075.79,104755.45
3911,151685.38,143624.23,134582.49,107678.7,240200.92,131813.33,93096.77,104778.14
3912,151717.69,143647.69,134611.79,107704.5,240237.00,131842.25,93117.87,104801.09
3913,151750.28,143670.19,134638.43,107729.5,240280.07,131871.01,93139.00,104825.22
3914,151783.05,143693.65,134670.28,107754.0,240323.15,131899.67,93160.44,104849.71
3915,151821.42,143717.10,134697.48,107778.9,240359.23,131925.41,93181.56,104872.49
3916,151852.78,143739.60,134727.13,107801.8,240390.63,131951.22,93203.36,104894.84
3917,151885.40,143762.09,134755.60,107826.0,240426.69,131980.07,93227.15,104917.78
3918,151916.92,143785.54,134784.94,107850.6,240467.44,132008.78,93251.11,104941.35
3919,151948.77,143809.00,134815.32,107876.1,240505.85,132034.48,93273.28,104964.44
3920,151980.73,143832.45,134845.65,107901.3,240551.30,132066.33,93295.33,104988.73
3921,152013.45,143855.92,134875.91,107926.5,240594.42,132092.08,93318.70,105012.65
3922,152046.83,143879.37,134904.75,107950.9,240635.16,132120.76,93340.49,105035.95
3923,152083.51,143914.12,134933.34,107975.2,240673.57,132146.58,93361.56,105059.37
3924,152118.40,143936.61,134962.14,107999.5,240709.64,132172.39,93382.73,105082.35
3925,152151.04,143960.07,134994.73,108026.0,240752.71,132201.09,93404.79,105106.91
3926,152183.32,143982.56,135024.69,108050.7,240795.79,132229.86,93428.88,105131.18
3927,152215.31,144006.02,135055.71,108076.2,240845.87,132261.55,93453.01,105156.66
3928,152253.98,144031.40,135088.25,108102.8,240902.97,132293.22,93476.49,105183.42
3929,152300.18,144057.75,135120.78,108132.1,240967.08,132328.03,93499.24,105210.33
3930,152347.42,144083.14,135153.22,108158.1,241019.50,132359.88,93521.84,105235.60
3931,152379.81,144106.59,135184.01,108183.6,241067.24,132391.69,93544.01,105260.25
3932,152413.50,144142.31,135216.12,108209.6,241119.66,132423.43,93568.18,105285.57
3933,152451.42,144178.98,135247.68,108235.2,241167.39,132455.13,93592.41,105310.32
3934,152484.18,144214.70,135277.84,108260.2,241210.49,132486.87,93615.83,105334.46
3935,152519.66,144238.16,135307.33,108285.0,241251.23,132515.55,93638.86,105358.21
3936,152552.29,144273.87,135337.57,108310.0,241292.00,132544.24,93662.00,105381.72
3937,152584.89,144297.32,135370.15,108336.7,241335.12,132575.89,93685.03,105405.63
3938,152617.45,144320.78,135399.79,108361.4,241380.60,132604.56,93707.14,105429.85
3939,152650.14,144344.24,135428.37,108385.9,241421.37,132633.25,93729.82,105453.12
3940,152682.46,144367.70,135458.71,108410.6,241457.45,132658.98,93752.01,105476.07
3941,152716.16,144391.15,135491.21,108437.1,241507.57,132690.64,93775.20,105500.92
3942,152755.10,144414.61,135521.76,108462.5,241557.72,132722.33,93797.10,105525.48
3943,152787.83,144438.07,135550.31,108487.0,241593.80,132751.02,93819.19,105548.52
3944,152827.37,144473.78,135582.81,108513.8,241639.28,132782.87,93842.15,105572.91
3945,152865.13,144497.23,135612.03,108538.2,241689.41,132814.77,93864.28,105597.78
3946,152897.89,144520.69,135644.59,108563.4,241730.20,132843.48,93887.37,105621.52
3947,152937.20,144557.37,135677.10,108590.4,241780.36,132875.23,93909.02,105646.52
3948,152973.94,144595.01,135705.86,108614.1,241830.45,132903.94,93930.99,105671.22
3949,153005.83,144630.72,135732.84,108637.7,241864.18,132929.67,93953.70,105693.94
3950,153042.60,144666.43,135759.89,108661.2,241895.55,132955.43,93975.14,105716.79
3951,153080.34,144702.14,135788.66,108685.8,241931.61,132981.15,93996.39,105740.18
3952,153113.07,144737.85,135817.26,108709.5,241967.66,133006.90,94017.44,105764.40
3953,153150.60,144774.53,135848.08,108734.8,242013.04,133038.59,94039.45,105789.35
3954,153184.37,144811.21,135880.54,108761.6,242051.42,133067.56,94060.83,105813.57
3955,153219.59,144849.81,135913.17,108791.1,242117.87,133102.41,94082.88,105840.98
3956,153255.02,144918.71,135945.65,108818.8,242179.63,133137.43,94106.16,105867.98
3957,153288.56,145010.46,135978.12,108845.2,242229.70,133169.10,94127.62,105892.86
3958,153320.38,145105.79,136010.58,108871.1,242284.43,133200.78,94149.13,105918.16
3959,153351.82,145158.47,136041.35,108896.4,242336.85,133232.49,94170.45,105943.62
3960,153387.52,145180.82,136071.39,108921.5,242384.60,133261.27,94191.68,105969.02
3961,153425.75,145204.09,136101.97,108946.2,242427.66,133289.98,94212.97,105995.73
3962,153458.04,145226.44,136131.63,108970.9,242468.41,133318.80,94234.10,106021.54
3963,153492.06,145248.79,136161.29,108995.8,242511.48,133347.46,94255.22,106046.68
3964,153528.27,145271.15,136191.13,109020.8,242556.88,133376.11,94276.33,106071.73
3965,153560.05,145293.50,136221.27,109046.1,242602.26,133407.79,94297.57,106096.26
3966,153597.67,145315.85,136250.71,109071.1,242640.64,133433.57,94319.39,106119.71
3967,153629.76,145338.20,136281.74,109096.6,242681.38,133462.38,94343.41,106143.01
3968,153666.16,145360.56,136310.17,109121.0,242719.77,133488.14,94367.20,106166.26
3969,153702.03,145382.91,136338.89,109145.5,242758.18,133516.87,94389.44,106189.60
3970,153737.94,145405.26,136368.09,109170.3,242796.57,133545.63,94411.17,106212.97
3971,153769.81,145426.69,136397.39,109194.0,242837.30,133574.28,94433.19,106236.33
3972,153805.50,145448.13,136424.03,109217.7,242873.36,133600.00,94456.09,106259.33
3973,153838.11,145470.48,136452.50,109242.1,242909.41,133625.67,94479.07,106282.41
3974,153871.26,145492.83,136481.54,109266.7,242950.17,133654.46,94501.19,106306.04
3975,153911.13,145515.18,136514.07,109293.2,243000.26,133686.39,94523.75,106330.72
3976,153949.03,145538.45,136546.53,109318.1,243048.00,133718.31,94546.84,106355.28
3977,153982.59,145561.72,136579.08,109345.5,243095.73,133750.04,94568.76,106379.87
3978,154023.20,145584.07,136611.54,109372.1,243155.17,133781.81,94590.80,106406.04
3979,154058.64,145606.42,136640.29,109396.5,243200.58,133810.51,94611.96,106429.98
3980,154096.03,145629.69,136670.66,109421.8,243250.68,133842.39,94633.20,106454.84
3981,154134.61,145654.79,136703.14,109448.9,243307.77,133874.13,94655.28,106480.97
3982,154169.04,145679.89,136735.62,109478.2,243369.56,133908.83,94678.74,106507.12
3983,154202.83,145704.08,136767.26,109502.9,243412.63,133937.79,94700.83,106531.01
3984,154246.46,145726.43,136799.48,109529.1,243460.38,133969.59,94724.29,106555.57
3985,154285.91,145748.78,136831.62,109555.2,243510.47,134001.29,94746.43,106580.77
3986,154317.78,145771.14,136862.77,109580.8,243562.92,134033.02,94770.26,106605.98
3987,154349.68,145793.49,136893.09,109606.0,243613.06,134064.90,94794.04,106630.59
3988,154382.15,145815.84,136924.29,109631.4,243658.50,134093.56,94817.75,106654.98
3989,154419.23,145839.11,136956.81,109657.4,243703.94,134125.43,94840.77,106678.93
3990,154455.99,145861.46,136986.99,109682.7,243751.73,134154.09,94863.66,106703.46
3991,154489.15,145884.73,137019.38,109708.3,243801.84,134185.79,94885.01,106728.35
3992,154522.54,145919.24,137050.63,109733.6,243851.98,134217.58,94906.25,106752.91
3993,154555.35,145942.52,137080.99,109758.8,243895.05,134246.23,94927.48,106776.80
3994,154592.74,145965.78,137111.10,109784.0,243942.81,134278.04,94948.73,106801.02
3995,154629.06,145989.05,137140.61,109809.0,243985.86,134306.70,94970.49,106824.91
3996,154661.52,146012.33,137168.72,109832.9,244019.59,134332.36,94991.63,106847.53
3997,154693.97,146034.68,137198.03,109857.8,244055.64,134357.98,95012.72,106870.32
3998,154728.54,146057.03,137227.13,109881.3,244089.38,134383.66,95033.72,106893.02
3999,154765.32,146079.39,137253.17,109905.8,244123.09,134409.34,95055.49,106915.65
4000,154801.29,146101.74,137281.62,109928.9,244156.82,134434.96,95079.05,106938.87
4001,154833.98,146124.09,137307.97,109952.0,244188.21,134460.66,95102.02,106961.82
4002,154867.94,146147.36,137336.85,109976.5,244224.31,134486.75,95123.78,106985.36
4003,154901.68,146170.64,137366.16,110001.3,244265.07,134515.46,95146.66,107009.11
4004,154933.72,146193.90,137392.81,110024.6,244308.20,134544.14,95168.59,107033.24
4005,154966.54,146218.09,137425.28,110050.8,244358.32,134575.90,95190.97,107058.48
4006,154999.11,146241.36,137454.33,110075.5,244403.80,134604.96,95212.88,107082.97
4007,155036.81,146265.55,137486.79,110102.5,244463.31,134636.89,95234.49,107109.29
4008,155072.25,146291.57,137519.39,110132.2,244527.57,134671.63,95255.93,107136.17
4009,155117.22,146315.75,137551.90,110160.1,244582.41,134703.35,95277.27,107161.66
4010,155169.91,146339.03,137584.37,110186.7,244632.59,134735.03,95298.71,107186.62
4011,155213.37,146374.45,137616.90,110214.6,244687.41,134769.87,95320.05,107212.17
4012,155245.82,146409.88,137649.50,110240.9,244742.19,134801.75,95341.36,107237.76
4013,155277.76,146433.15,137680.63,110266.2,244792.31,134830.40,95362.58,107262.73
4014,155313.09,146456.42,137710.48,110291.2,244840.04,134862.11,95384.40,107287.25
4015,155347.32,146479.69,137740.87,110316.3,244887.81,134890.85,95407.68,107311.59
4016,155382.61,146502.96,137773.33,110341.9,244935.59,134922.67,95429.02,107336.18
4017,155418.96,146526.23,137805.57,110368.4,244988.00,134954.42,95450.37,107361.43
4018,155450.87,146549.50,137835.97,110393.9,245038.12,134986.51,95471.68,107386.26
4019,155490.41,146572.76,137865.21,110418.6,245083.52,135015.29,95492.78,107410.54
4020,155522.34,146596.03,137896.18,110444.2,245128.98,135044.00,95514.14,107434.96
4021,155561.35,146620.22,137928.60,110469.9,245176.73,135075.68,95535.41,107459.48
4022,155594.16,146643.49,137958.71,110494.7,245219.83,135101.38,95556.62,107483.79
4023,155631.80,146666.76,137988.37,110519.7,245260.60,135130.07,95577.75,107507.38
4024,155670.05,146702.19,138018.03,110543.2,245296.68,135155.73,95599.54,107530.03
4025,155703.29,146740.37,138049.30,110569.0,245342.12,135184.50,95623.18,107554.27
4026,155735.55,146777.64,138078.10,110593.3,245382.87,135213.23,95644.96,107577.90
4027,155768.99,146813.98,138108.28,110618.8,245421.29,135238.88,95668.36,107601.13
4028,155803.01,146849.41,138138.65,110644.3,245469.05,135270.70,95690.62,107625.65
4029,155839.09,146872.68,138167.58,110667.9,245516.82,135299.40,95713.60,107649.87
4030,155871.01,146895.95,138196.77,110692.7,245559.89,135331.19,95735.60,107673.62
4031,155903.23,146919.22,138226.04,110716.6,245600.60,135356.94,95757.65,107697.24
4032,155941.90,146954.65,138253.12,110740.5,245634.31,135385.60,95779.50,107719.92
4033,155979.05,146978.84,138284.30,110766.1,245686.72,135417.35,95801.77,107745.33
4034,156020.77,147004.86,138316.90,110795.6,245750.82,135452.12,95824.83,107771.94
4035,156064.09,147029.96,138349.39,110822.4,245810.23,135484.20,95847.62,107798.10
4036,156097.65,147054.15,138381.34,110847.9,245853.29,135512.88,95869.75,107822.08
4037,156130.32,147089.58,138413.86,110874.3,245910.36,135544.60,95891.95,107848.20
4038,156169.76,147125.92,138446.43,110900.3,245965.11,135576.40,95913.96,107873.96
4039,156205.78,147162.27,138478.90,110926.7,246019.85,135608.33,95935.57,107899.46
4040,156243.14,147200.45,138511.36,110954.0,246069.91,135640.19,95957.13,107924.36
4041,156275.75,147238.64,138542.73,110979.3,246120.00,135671.89,95978.42,107949.24
4042,156313.62,147275.90,138573.76,111004.5,246170.10,135700.59,95999.70,107974.14
4043,156350.33,147311.33,138604.89,111029.9,246220.16,135732.40,96021.60,107998.99
4044,156383.46,147347.69,138636.05,111055.6,246270.24,135761.17,96044.93,108023.96
4045,156423.13,147384.04,138666.04,111080.4,246315.64,135789.98,96066.16,108048.18
4046,156457.93,147420.38,138695.77,111105.1,246361.04,135818.73,96087.34,108072.53
4047,156490.54,147456.73,138724.93,111129.7,246404.11,135847.54,96108.48,108096.62
4048,156523.09,147493.08,138753.90,111154.3,246447.18,135876.34,96129.64,108120.82
4049,156555.33,147529.42,138782.86,111178.9,246487.91,135905.06,96150.99,108144.44
4050,156587.93,147565.77,138812.29,111203.3,246523.97,135930.81,96172.17,108167.47
4051,156620.15,147602.12,138844.77,111228.4,246560.03,135956.49,96193.44,108190.54
4052,156652.88,147637.55,138874.41,111252.9,246593.75,135982.14,96214.61,108213.31
4053,156689.40,147673.89,138906.88,111278.0,246632.17,136010.90,96236.65,108236.66
4054,156721.24,147710.25,138935.94,111302.7,246665.89,136036.69,96259.57,108259.48
4055,156755.95,147746.59,138964.51,111325.8,246701.95,136062.41,96282.80,108282.95
4056,156789.61,147782.94,138993.44,111350.3,246742.71,136091.12,96305.89,108307.04
4057,156823.85,147819.29,139024.58,111375.8,246788.12,136119.96,96327.98,108331.76
4058,156856.29,147855.64,139053.60,111400.4,246831.21,136148.63,96350.44,108355.97
4059,156893.97,147891.99,139082.71,111423.4,246867.27,136174.56,96373.12,108379.55
4060,156933.76,147918.01,139115.17,111453.1,246926.72,136209.49,96395.96,108405.64
4061,156969.63,147944.03,139147.87,111481.0,246981.52,136241.43,96418.38,108431.22
4062,157015.22,147980.38,139180.39,111507.1,247017.58,136267.08,96441.41,108454.19
4063,157057.72,148017.64,139212.64,111533.1,247065.38,136298.83,96464.38,108478.78
4064,157089.73,148054.90,139244.94,111559.0,247117.79,136330.54,96486.04,108503.94
4065,157125.54,148093.08,139277.14,111584.9,247170.26,136362.46,96507.83,108529.12
4066,157162.98,148132.18,139308.18,111610.2,247220.36,136394.25,96529.30,108554.00
4067,157200.25,148183.44,139338.47,111635.3,247268.14,136426.09,96550.68,108578.21
4068,157236.07,148227.61,139369.59,111660.7,247318.28,136457.89,96571.98,108603.11
4069,157269.72,148251.10,139400.20,111685.9,247368.40,136489.76,96593.86,108627.63
4070,157303.30,148274.59,139431.62,111711.6,247413.85,136518.48,96617.15,108651.89
4071,157336.84,148297.11,139462.83,111736.7,247456.95,136550.34,96638.53,108675.77
4072,157369.20,148319.64,139492.76,111761.4,247497.71,136575.96,96659.84,108699.00
4073,157403.65,148341.19,139525.23,111786.1,247538.47,136604.60,96681.17,108722.79
4074,157439.80,148363.71,139556.35,111810.9,247581.57,136633.27,96703.05,108746.68
4075,157473.00,148386.23,139587.48,111835.4,247624.68,136662.06,96726.31,108770.48
4076,157508.80,148408.76,139619.97,111860.5,247663.11,136690.98,96748.30,108793.93
4077,157542.17,148432.25,139652.47,111886.5,247706.24,136719.77,96771.71,108817.88
4078,157576.54,148454.77,139683.22,111910.8,247747.01,136748.52,96794.24,108841.11
4079,157609.17,148477.29,139715.52,111936.9,247787.78,136777.32,96816.98,108864.49
4080,157642.10,148499.81,139745.60,111961.8,247819.17,136802.99,96839.68,108886.96
4081,157674.36,148522.33,139777.89,111987.6,247857.60,136831.72,96862.28,108910.77
4082,157707.86,148545.83,139808.02,112012.3,247898.36,136860.49,96884.51,108934.99
4083,157740.53,148568.34,139837.39,112037.2,247934.44,136886.24,96906.94,108958.49
4084,157774.22,148591.84,139869.88,112063.6,247977.57,136915.15,96929.92,108982.64
4085,157808.92,148615.33,139900.79,112088.6,248020.70,136943.96,96952.90,109006.62
4086,157847.67,148640.77,139933.27,112117.9,248075.55,136978.80,96975.34,109032.16
4087,157887.26,148667.19,139965.73,112147.5,248139.71,137013.59,96998.61,109058.77
4088,157920.97,148691.65,139998.26,112172.9,248185.15,137042.37,97020.15,109083.09
4089,157966.20,148714.18,140030.22,112198.9,248235.29,137074.22,97041.63,109108.22
4090,158005.93,148737.67,140062.59,112225.2,248287.77,137106.06,97063.68,109133.45
4091,158046.06,148761.17,140095.13,112251.7,248342.59,137138.10,97087.03,109159.06
4092,158083.75,148784.66,140127.65,112278.3,248397.41,137169.85,97109.10,109184.68
4093,158117.75,148808.16,140159.43,112304.2,248452.23,137201.54,97132.72,109210.03
4094,158150.99,148831.66,140190.71,112329.6,248502.33,137233.38,97156.28,109234.94
4095,158184.64,148856.13,140221.68,112355.7,248552.46,137265.42,97179.74,109259.51
4096,158221.20,148879.63,140253.42,112381.8,248604.95,137297.38,97201.37,109284.74
4097,158260.77,148902.15,140285.97,112408.7,248652.74,137329.14,97222.89,109309.31
4098,158293.43,148925.64,140318.54,112434.0,248702.86,137360.92,97244.83,109334.26
4099,158325.93,148948.17,140350.16,112459.2,248750.64,137389.81,97267.69,109358.63
4100,158361.31,148970.69,140379.72,112484.0,248793.73,137418.59,97291.57,109382.55
4101,158392.63,148993.21,140408.93,112508.6,248834.47,137447.47,97314.72,109406.33
4102,158423.96,149015.74,140438.21,112533.2,248875.22,137476.29,97336.58,109429.63
4103,158457.84,149038.26,140468.68,112557.9,248913.64,137502.19,97360.32,109452.96
4104,158491.80,149061.75,140498.77,112582.6,248949.72,137530.85,97383.23,109475.88
4105,158545.40,149084.27,140527.72,112607.2,248988.14,137556.60,97404.52,109499.02
4106,158579.59,149106.79,140556.24,112630.5,249021.88,137582.26,97425.92,109521.85
4107,158614.89,149129.31,140585.35,112655.4,249055.62,137607.95,97447.32,109544.28
4108,158646.56,149151.83,140614.32,112679.8,249091.70,137633.59,97468.51,109567.33
4109,158677.98,149174.35,140643.54,112704.5,249132.47,137662.45,97489.69,109590.60
4110,158712.82,149196.87,140672.49,112729.2,249168.54,137688.45,97510.78,109613.59
4111,158745.73,149219.39,140701.34,112753.5,249206.94,137714.15,97531.85,109636.63
4112,158783.10,149244.83,140733.79,112782.4,249266.45,137745.83,97553.89,109662.88
4113,158822.96,149271.24,140766.35,112811.9,249330.58,137780.65,97577.95,109689.90
4114,158861.64,149296.68,140798.83,112839.9,249390.09,137812.47,97601.31,109716.26
4115,158905.42,149320.17,140831.33,112866.3,249442.56,137844.15,97622.64,109742.00
4116,158937.52,149343.67,140863.40,112892.2,249495.03,137875.82,97643.94,109767.25
4117,158974.39,149367.16,140895.80,112918.1,249547.50,137907.59,97665.96,109792.41
4118,159007.77,149402.93,140928.09,112943.8,249595.28,137939.37,97689.35,109817.25
4119,159045.51,149437.72,140959.08,112969.4,249643.08,137971.07,97711.34,109841.96
4120,159079.20,149461.22,140989.45,112994.7,249693.18,137999.88,97733.75,109866.83
4121,159112.81,149484.71,141020.17,113020.2,249743.33,138031.66,97755.64,109891.70
4122,159146.26,149509.18,141051.94,113046.3,249793.46,138063.35,97778.77,109916.30
4123,159178.81,149532.67,141084.43,113072.0,249834.23,138092.16,97800.26,109939.95
4124,159211.46,149566.50,141113.31,113096.5,249875.00,138121.11,97821.57,109963.23
4125,159243.96,149589.99,141142.23,113120.9,249911.08,138149.86,97842.77,109986.28
4126,159276.76,149613.49,141171.06,113145.4,249949.52,138175.62,97864.67,110009.82
4127,159313.61,149636.98,141199.62,113169.9,249985.60,138201.28,97888.11,110032.48
4128,159346.89,149660.47,141227.90,113194.0,250019.35,138226.98,97911.52,110055.29
4129,159379.63,149683.97,141258.64,113218.7,250055.43,138252.64,97934.45,110078.23
4130,159411.73,149718.77,141284.85,113243.6,250093.86,138281.53,97956.21,110101.51
4131,159446.57,149764.87,141315.47,113266.7,250139.30,138310.45,97977.78,110125.12
4132,159485.06,149814.86,141346.19,113290.9,250180.08,138339.28,97998.99,110148.89
4133,159517.86,149862.91,141371.90,113314.5,250213.81,138365.14,98020.52,110171.50
4134,159555.94,149898.67,141399.00,113338.7,250245.19,138390.92,98043.60,110193.81
4135,159588.53,149944.77,141427.41,113362.9,250281.25,138416.62,98064.61,110216.74
4136,159627.34,149991.84,141455.84,113387.2,250317.28,138442.30,98085.66,110239.70
4137,159659.99,150027.61,141483.26,113410.5,250348.65,138468.27,98106.63,110261.99
4138,159695.72,150053.05,141515.84,113437.2,250394.01,138500.12,98127.93,110287.07
4139,159731.26,150079.47,141548.54,113466.8,250455.78,138535.11,98149.31,110313.54
4140,159766.65,150104.92,141581.01,113495.6,250515.16,138570.07,98170.66,110339.78
4141,159809.49,150141.66,141613.64,113521.9,250572.26,138601.88,98192.65,110365.60
4142,159843.91,150166.13,141646.24,113547.8,250624.66,138633.63,98216.71,110390.91
4143,159880.96,150190.60,141678.76,113573.9,250679.41,138665.44,98240.75,110416.72
4144,159914.39,150215.08,141711.27,113600.1,250731.79,138697.38,98263.42,110441.74
4145,159948.55,150239.55,141743.43,113626.2,250784.24,138729.09,98285.87,110467.15
4146,159981.68,150274.35,141774.09,113651.7,250827.31,138757.77,98309.14,110491.59
4147,160021.70,150300.77,141806.63,113681.4,250889.13,138792.65,98331.27,110518.30
4148,160062.87,150326.21,141839.15,113708.4,250943.90,138824.45,98354.34,110544.06
4149,160101.33,150351.66,141871.81,113736.3,251003.37,138856.17,98376.00,110570.39
4150,160136.87,150378.08,141904.41,113765.6,251065.13,138888.09,98398.21,110597.05
4151,160171.80,150413.85,141936.96,113791.6,251112.91,138919.87,98421.46,110621.71
4152,160204.35,150460.93,141967.46,113815.3,251146.62,138945.49,98442.77,110644.40
4153,160239.65,150507.99,141998.82,113841.2,251180.36,138971.30,98464.03,110667.06
4154,160276.12,150556.04,142027.39,113865.6,251221.10,139000.05,98485.21,110690.67
4155,160310.53,150604.09,142055.96,113889.8,251259.52,139028.79,98506.99,110714.09
4156,160341.83,150653.11,142085.40,113914.3,251297.92,139054.43,98531.02,110737.35
4157,160374.58,150701.16,142116.73,113940.8,251343.37,139086.24,98555.20,110761.69
4158,160415.03,150760.51,142149.30,113967.4,251405.15,139117.99,98578.40,110788.12
4159,160447.17,150838.95,142180.77,113992.1,251455.29,139149.74,98600.31,110813.08
4160,160479.62,150886.25,142213.39,114019.3,251505.36,139181.58,98621.82,110837.94
4161,160517.20,150912.66,142246.09,114043.5,251546.13,139210.27,98643.33,110861.58
4162,160549.61,150939.06,142274.96,114067.9,251584.53,139238.98,98665.26,110885.03
4163,160587.94,150965.48,142306.14,114092.8,251620.59,139264.70,98686.93,110908.02
4164,160621.88,150992.85,142338.76,114120.5,251675.36,139296.38,98708.28,110933.59
4165,160657.24,151022.18,142371.44,114150.0,251730.13,139328.38,98729.69,110958.83
4166,160713.18,151051.50,142403.95,114178.0,251784.87,139360.13,98750.99,110984.51
4167,160746.46,151084.70,142436.44,114204.5,251842.03,139391.80,98772.97,111010.41
4168,160788.46,151107.15,142468.65,114230.8,251901.47,139423.55,98796.40,111036.75
4169,160822.22,151130.55,142501.11,114256.9,251956.25,139455.28,98817.67,111062.28
4170,160865.83,151157.74,142533.64,114286.9,252022.71,139490.30,98839.08,111089.53
4171,160906.56,151183.04,142566.11,114314.1,252077.51,139522.13,98860.51,111115.12
4172,160941.84,151208.34,142598.87,114343.2,252134.65,139553.85,98881.90,111141.02
4173,160981.74,151233.63,142631.33,114370.0,252196.47,139585.57,98903.85,111167.71
4174,161016.02,151257.98,142663.84,114397.2,252255.95,139620.52,98925.30,111194.09
4175,161048.60,151281.38,142695.17,114423.0,252310.75,139652.34,98946.57,111219.71
4176,161086.06,151304.78,142726.80,114449.0,252358.52,139684.13,98967.86,111244.35
