Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
845,2511.66,2071.18,2032.13,1740.53,3040.76,2045.99,1900.55,2275.95
846,2515.00,2073.82,2034.51,1742.58,3044.63,2048.37,1902.75,2278.75
847,2518.41,2076.46,2036.85,1744.63,3048.32,2050.76,1905.10,2281.52
848,2521.62,2079.03,2039.16,1746.65,3052.00,2053.15,1907.49,2284.25
849,2524.89,2081.53,2041.40,1748.65,3055.51,2055.54,1909.86,2286.93
850,2527.52,2083.90,2043.72,1750.64,3058.65,2057.93,1912.08,2289.56
851,2530.16,2086.47,2046.06,1752.67,3062.33,2060.32,1914.26,2292.35
852,2532.85,2089.31,2048.59,1754.78,3066.02,2062.70,1916.48,2295.27
853,2536.12,2093.20,2051.19,1756.89,3069.52,2065.10,1918.75,2297.99
854,2538.76,2096.95,2053.68,1758.93,3072.84,2067.48,1921.09,2300.66
855,2541.47,2099.45,2056.04,1760.95,3076.34,2069.87,1923.40,2303.35
856,2544.66,2101.95,2058.48,1763.02,3079.85,2072.26,1925.56,2306.07
857,2547.92,2105.70,2060.73,1764.99,3082.80,2074.65,1927.67,2308.67
858,2550.62,2109.66,2062.93,1766.94,3085.58,2076.80,1929.81,2311.18
859,2553.84,2113.89,2065.19,1768.90,3088.35,2078.95,1931.99,2313.74
860,2556.49,2119.03,2067.39,1770.87,3091.49,2081.10,1934.13,2316.37
861,2559.18,2120.97,2069.79,1772.84,3094.44,2083.25,1936.33,2318.97
862,2561.89,2122.90,2072.38,1774.93,3097.77,2085.64,1938.51,2321.70
863,2565.23,2124.90,2075.02,1777.09,3101.27,2088.03,1940.72,2324.65
864,2568.58,2126.84,2077.44,1779.16,3104.96,2090.42,1943.05,2327.58
865,2571.84,2128.71,2079.74,1781.14,3107.92,2092.81,1945.32,2330.16
866,2574.56,2130.64,2082.01,1783.15,3111.05,2095.20,1947.48,2332.80
867,2577.26,2132.58,2084.31,1785.14,3114.19,2097.59,1949.77,2335.47
868,2579.95,2134.51,2086.63,1787.17,3117.33,2099.98,1951.98,2338.13
869,2582.57,2136.45,2088.88,1789.16,3120.47,2102.36,1954.15,2340.91
870,2585.19,2138.31,2091.13,1791.15,3123.24,2104.51,1956.36,2343.47
871,2588.51,2140.18,2093.43,1793.15,3126.38,2106.90,1958.51,2346.10
872,2591.77,2142.05,2095.62,1795.12,3129.52,2109.05,1960.67,2348.77
873,2595.11,2143.92,2097.94,1797.15,3133.02,2111.44,1962.96,2351.52
874,2598.47,2145.78,2100.22,1799.16,3136.16,2113.83,1965.16,2354.19
875,2601.68,2147.65,2102.46,1801.15,3139.48,2116.22,1967.43,2357.07
876,2604.88,2149.52,2104.71,1803.14,3142.80,2118.61,1969.61,2359.92
877,2608.35,2151.45,2107.14,1805.20,3146.49,2121.00,1971.82,2362.72
878,2611.03,2153.32,2109.56,1807.25,3150.36,2123.39,1974.04,2365.53
879,2614.49,2155.26,2111.93,1809.26,3153.86,2125.78,1976.24,2368.25
880,2617.09,2157.19,2114.15,1811.23,3156.82,2127.93,1978.41,2370.86
881,2619.69,2159.13,2116.37,1813.19,3159.95,2130.32,1980.57,2373.53
882,2622.91,2162.30,2119.01,1815.31,3163.64,2132.71,1982.93,2376.30
883,2625.59,2164.57,2121.30,1817.29,3166.78,2135.10,1985.24,2378.98
884,2629.00,2166.70,2123.63,1819.32,3170.10,2137.49,1987.44,2381.68
885,2631.86,2168.84,2125.88,1821.29,3172.88,2139.88,1989.61,2384.32
886,2635.06,2170.91,2128.21,1823.32,3176.38,2142.26,1991.98,2387.21
887,2637.75,2174.01,2130.55,1825.36,3180.07,2144.65,1994.33,2390.03
888,2641.00,2176.28,2132.99,1827.45,3183.75,2147.04,1996.59,2392.84
889,2643.68,2179.45,2135.39,1829.50,3187.62,2149.43,1998.78,2395.66
890,2646.27,2181.59,2137.72,1831.51,3190.94,2151.82,2000.95,2398.34
891,2648.94,2183.72,2140.03,1833.54,3193.90,2153.98,2003.15,2400.93
892,2652.19,2185.86,2142.39,1835.57,3197.59,2156.36,2005.39,2403.72
893,2655.53,2188.00,2144.74,1837.60,3201.09,2158.75,2007.53,2406.46
894,2658.65,2190.13,2147.00,1839.58,3204.41,2161.14,2009.68,2409.19
895,2661.50,2192.27,2149.24,1841.55,3207.37,2163.53,2011.83,2411.98
896,2664.77,2194.41,2151.38,1843.47,3210.32,2165.68,2014.12,2414.71
897,2668.09,2196.61,2153.68,1845.48,3213.64,2168.07,2016.41,2417.40
898,2670.75,2198.88,2156.02,1847.51,3217.15,2170.46,2018.56,2420.16
899,2673.43,2202.38,2158.66,1849.53,3220.29,2172.85,2020.77,2422.80
900,2676.61,2206.36,2160.90,1851.45,3223.24,2175.00,2023.08,2425.43
901,2679.35,2208.87,2163.51,1853.50,3226.38,2177.39,2025.38,2428.08
902,2681.98,2211.17,2165.75,1855.48,3229.34,2179.78,2027.54,2430.76
903,2684.87,2213.19,2167.84,1857.39,3232.29,2181.93,2029.80,2433.36
904,2688.12,2215.56,2170.13,1859.39,3235.43,2184.32,2032.01,2436.04
905,2691.33,2218.07,2172.45,1861.42,3238.75,2186.71,2034.22,2438.79
906,2694.69,2220.65,2174.79,1863.46,3242.07,2189.10,2036.43,2441.52
907,2697.31,2223.09,2177.10,1865.47,3245.40,2191.49,2038.70,2444.22
908,2700.05,2225.46,2179.32,1867.44,3248.35,2193.64,2040.96,2446.87
909,2702.83,2227.83,2181.55,1869.41,3251.49,2196.03,2043.22,2449.58
910,2706.11,2230.34,2183.88,1871.43,3254.81,2198.42,2045.40,2452.25
911,2709.44,2232.86,2186.21,1873.46,3258.13,2200.80,2047.57,2455.06
912,2712.64,2235.30,2188.53,1875.47,3261.09,2203.19,2049.84,2457.88
913,2715.62,2237.53,2190.73,1877.41,3263.68,2205.34,2052.11,2460.50
914,2718.25,2240.04,2193.05,1879.43,3267.18,2207.73,2054.28,2463.27
915,2720.94,2242.69,2195.43,1881.47,3271.05,2210.12,2056.48,2466.18
916,2724.38,2245.34,2197.87,1883.53,3274.55,2212.51,2058.88,2468.98
917,2727.64,2248.96,2200.18,1885.54,3278.06,2214.90,2061.23,2471.79
918,2730.33,2251.55,2202.54,1887.58,3281.56,2217.29,2063.48,2474.60
919,2733.05,2254.06,2204.92,1889.62,3284.88,2219.68,2065.69,2477.34
920,2736.24,2256.64,2207.34,1891.69,3288.57,2222.07,2068.02,2480.20
921,2739.80,2259.36,2209.80,1893.79,3292.44,2224.45,2070.31,2483.17
922,2742.45,2261.66,2211.92,1895.68,3295.03,2226.61,2072.41,2485.90
923,2745.37,2263.89,2214.13,1897.64,3297.99,2228.76,2074.51,2488.60
924,2748.00,2266.13,2216.41,1899.64,3301.12,2231.15,2076.63,2491.30
925,2750.65,2268.29,2218.58,1901.58,3303.90,2233.30,2078.74,2493.95
926,2753.25,2270.66,2220.81,1903.56,3306.85,2235.69,2080.88,2496.64
927,2755.88,2273.10,2223.08,1905.57,3309.99,2238.07,2083.03,2499.36
928,2758.50,2275.40,2225.17,1907.48,3312.58,2240.23,2085.15,2501.96
929,2761.19,2277.92,2227.50,1909.50,3316.08,2242.61,2087.31,2504.85
930,2763.80,2280.36,2229.82,1911.52,3319.04,2245.00,2089.46,2507.69
931,2766.43,2282.87,2232.14,1913.54,3322.54,2247.39,2091.64,2510.50
932,2769.08,2285.24,2234.41,1915.54,3325.50,2249.78,2093.90,2513.16
933,2771.79,2287.97,2236.77,1917.58,3328.64,2252.17,2096.03,2515.96
934,2774.57,2290.27,2239.04,1919.56,3331.41,2254.32,2098.18,2518.82
935,2777.22,2292.78,2241.37,1921.60,3334.73,2256.71,2100.30,2521.83
936,2779.86,2295.29,2243.70,1923.63,3338.24,2259.10,2102.47,2524.82
937,2782.49,2297.67,2245.91,1925.59,3341.19,2261.25,2104.72,2527.70
938,2785.62,2300.11,2248.18,1927.59,3344.69,2263.64,2106.87,2530.60
939,2789.02,2302.69,2250.54,1929.63,3348.38,2266.03,2109.03,2533.57
940,2792.21,2305.14,2252.87,1931.66,3351.89,2268.42,2111.19,2536.45
941,2794.91,2307.79,2255.23,1933.72,3355.39,2270.81,2113.35,2539.32
942,2798.11,2310.44,2257.59,1935.76,3358.71,2273.20,2115.48,2542.21
943,2801.39,2312.88,2259.87,1937.76,3361.67,2275.35,2117.59,2544.85
944,2804.01,2315.26,2262.07,1939.71,3364.26,2277.50,2119.76,2547.50
945,2807.08,2317.63,2264.34,1941.69,3367.39,2279.89,2122.08,2550.29
946,2809.77,2320.07,2266.64,1943.69,3371.08,2282.28,2124.41,2553.43
947,2812.42,2322.44,2268.89,1945.66,3374.22,2284.67,2126.66,2556.41
948,2815.78,2325.10,2271.18,1947.66,3378.09,2287.05,2128.84,2559.40
949,2818.55,2327.82,2273.52,1949.70,3382.14,2289.44,2131.01,2562.48
950,2821.60,2332.15,2276.11,1951.74,3385.27,2291.83,2133.23,2565.30
951,2824.66,2337.30,2278.40,1953.74,3388.78,2294.22,2135.40,2568.15
952,2827.87,2339.67,2280.67,1955.74,3392.10,2296.61,2137.51,2571.01
953,2830.92,2341.82,2282.88,1957.70,3395.42,2299.00,2139.67,2573.86
954,2834.06,2344.11,2285.15,1959.72,3398.55,2301.39,2141.98,2576.67
955,2836.67,2346.20,2287.37,1961.69,3401.69,2303.54,2144.28,2579.49
956,2839.28,2348.42,2289.61,1963.68,3404.83,2305.93,2146.49,2582.42
957,2842.50,2350.86,2291.95,1965.71,3408.34,2308.32,2148.76,2585.37
958,2845.83,2353.22,2294.28,1967.74,3411.47,2310.71,2151.06,2588.39
959,2848.54,2355.51,2296.57,1969.74,3414.61,2313.10,2153.34,2591.23
960,2851.15,2357.94,2298.90,1971.77,3417.93,2315.49,2155.52,2594.13
961,2853.77,2360.38,2301.22,1973.81,3421.25,2317.87,2157.72,2597.06
962,2856.39,2362.74,2303.55,1975.83,3424.75,2320.26,2160.04,2599.93
963,2859.51,2365.03,2305.84,1977.84,3427.89,2322.65,2162.36,2602.76
964,2862.20,2367.33,2308.13,1979.85,3431.21,2325.04,2164.60,2605.59
965,2865.11,2369.48,2310.28,1981.77,3433.99,2327.19,2166.91,2608.28
966,2868.28,2371.92,2312.62,1983.80,3437.49,2329.58,2169.26,2611.19
967,2871.58,2374.42,2314.99,1985.86,3440.99,2331.97,2171.61,2614.11
968,2874.27,2376.71,2317.35,1987.88,3444.13,2334.36,2173.85,2616.98
969,2876.95,2379.00,2319.65,1989.88,3448.00,2336.75,2176.02,2619.99
970,2880.07,2381.30,2322.24,1991.97,3451.68,2339.14,2178.24,2622.96
971,2882.76,2383.52,2324.77,1994.01,3455.00,2341.53,2180.44,2625.83
972,2885.36,2385.54,2327.01,1995.98,3457.96,2343.92,2182.59,2628.66
973,2888.61,2387.90,2329.37,1998.01,3461.64,2346.31,2184.89,2631.81
974,2891.24,2389.98,2331.58,1999.94,3464.42,2348.46,2187.03,2634.55
975,2893.92,2392.21,2333.91,2001.94,3467.92,2350.85,2189.14,2637.43
976,2897.32,2394.57,2336.41,2004.01,3471.61,2353.24,2191.32,2640.40
977,2900.43,2396.87,2338.73,2006.02,3475.11,2355.62,2193.44,2643.31
978,2903.67,2399.23,2341.06,2008.06,3478.43,2358.01,2195.60,2646.19
979,2906.90,2401.67,2343.38,2010.08,3482.12,2360.40,2197.87,2649.17
980,2910.13,2404.03,2345.67,2012.10,3485.25,2362.79,2200.02,2652.01
981,2913.29,2406.40,2347.97,2014.13,3488.58,2365.18,2202.19,2654.93
982,2916.87,2408.97,2350.33,2016.18,3492.26,2367.57,2204.48,2658.06
983,2920.29,2411.41,2352.66,2018.22,3495.58,2369.96,2206.68,2660.93
984,2923.34,2413.70,2354.93,2020.22,3499.08,2372.35,2208.88,2663.84
985,2926.24,2415.86,2357.13,2022.18,3502.22,2374.74,2211.02,2666.65
986,2929.22,2418.08,2359.32,2024.15,3505.18,2376.89,2213.16,2669.33
987,2932.31,2420.38,2361.59,2026.16,3508.13,2379.28,2215.31,2672.14
988,2935.42,2422.67,2363.89,2028.17,3511.45,2381.67,2217.48,2675.13
989,2938.09,2425.04,2366.20,2030.19,3514.96,2384.06,2219.75,2678.01
990,2940.78,2427.40,2368.80,2032.28,3518.46,2386.45,2221.92,2680.89
991,2943.46,2431.19,2371.11,2034.28,3521.78,2388.84,2224.05,2683.77
992,2946.77,2433.20,2373.75,2036.45,3524.92,2391.23,2226.25,2686.70
993,2950.07,2435.14,2376.17,2038.54,3528.60,2393.62,2228.60,2689.59
994,2952.73,2437.09,2378.50,2040.55,3531.74,2396.01,2231.00,2692.31
995,2955.33,2438.96,2380.63,2042.47,3534.33,2398.16,2233.30,2694.95
996,2957.95,2440.83,2382.86,2044.43,3537.29,2400.31,2235.50,2697.66
997,2960.55,2442.71,2385.13,2046.39,3540.61,2402.70,2237.68,2700.43
998,2963.15,2444.58,2387.43,2048.39,3543.74,2405.09,2239.99,2703.17
999,2966.45,2446.46,2389.73,2050.41,3547.06,2407.48,2242.30,2705.97
1000,2969.49,2448.33,2392.00,2052.40,3550.20,2409.63,2244.57,2708.75
1001,2972.48,2450.20,2394.28,2054.40,3553.34,2412.02,2246.93,2711.64
1002,2975.51,2452.08,2396.57,2056.42,3556.66,2414.41,2249.23,2714.33
1003,2978.11,2453.96,2398.87,2058.44,3559.80,2416.80,2251.58,2717.06
1004,2980.71,2455.83,2401.19,2060.47,3563.30,2419.19,2253.85,2719.87
1005,2984.04,2457.70,2403.50,2062.49,3566.62,2421.58,2256.18,2722.64
1006,2986.72,2459.65,2405.70,2064.44,3569.76,2423.73,2258.35,2725.27
1007,2990.27,2461.66,2408.05,2066.48,3573.08,2426.12,2260.52,2728.03
1008,2993.54,2463.60,2410.39,2068.52,3576.58,2428.51,2262.71,2730.82
1009,2996.80,2465.61,2412.63,2070.51,3579.54,2430.90,2265.02,2733.47
1010,2999.49,2469.28,2414.83,2072.47,3582.49,2433.05,2267.33,2736.03
1011,3002.09,2473.23,2417.08,2074.45,3585.81,2435.44,2269.59,2738.77
1012,3004.76,2476.97,2419.43,2076.48,3589.31,2437.83,2271.76,2741.51
1013,3007.50,2480.56,2421.77,2078.52,3593.00,2440.22,2273.98,2744.30
1014,3010.19,2483.75,2424.04,2080.51,3596.32,2442.61,2276.18,2746.98
1015,3012.86,2487.01,2426.27,2082.48,3598.91,2444.76,2278.36,2749.51
1016,3015.83,2490.26,2428.54,2084.46,3602.05,2447.15,2280.54,2752.15
1017,3018.51,2493.59,2430.62,2086.35,3604.64,2449.30,2282.71,2754.65
1018,3021.21,2496.91,2432.95,2088.37,3607.78,2451.69,2285.03,2757.27
1019,3024.60,2500.24,2435.29,2090.42,3610.91,2454.08,2287.35,2759.93
1020,3027.85,2503.56,2437.56,2092.43,3614.05,2456.47,2289.59,2762.58
1021,3031.03,2506.88,2439.80,2094.41,3617.19,2458.86,2291.88,2765.20
1022,3034.14,2510.14,2441.98,2096.37,3620.15,2461.01,2294.20,2767.80
1023,3036.99,2513.40,2444.24,2098.34,3622.92,2463.17,2296.51,2770.41
1024,3039.59,2516.65,2446.49,2100.32,3625.87,2465.32,2298.70,2772.99
1025,3042.98,2519.91,2448.79,2102.33,3629.20,2467.71,2300.84,2775.63
1026,3045.60,2523.16,2451.06,2104.33,3632.33,2470.10,2303.04,2778.22
1027,3048.79,2526.42,2453.35,2106.34,3635.65,2472.49,2305.20,2780.90
1028,3052.12,2529.67,2455.66,2108.35,3638.97,2474.88,2307.37,2783.65
1029,3055.58,2532.93,2458.00,2110.39,3642.48,2477.26,2309.57,2786.49
1030,3058.20,2536.12,2460.29,2112.40,3645.62,2479.65,2311.75,2789.07
1031,3060.90,2538.13,2462.59,2114.40,3648.75,2482.04,2314.06,2791.68
1032,3064.39,2541.38,2464.94,2116.45,3652.26,2484.44,2316.38,2794.30
1033,3067.49,2544.78,2467.24,2118.46,3655.58,2486.83,2318.67,2796.96
1034,3071.05,2547.14,2469.67,2120.56,3659.45,2489.21,2320.87,2799.74
1035,3073.73,2549.56,2471.97,2122.57,3662.77,2491.60,2323.07,2802.36
1036,3076.41,2552.96,2474.34,2124.60,3666.27,2493.99,2325.30,2805.02
1037,3079.10,2556.35,2476.68,2126.63,3669.77,2496.38,2327.52,2807.72
1038,3081.82,2559.74,2478.94,2128.61,3673.09,2498.77,2329.77,2810.32
1039,3084.54,2563.21,2481.13,2130.56,3676.05,2500.93,2331.93,2812.85
1040,3087.25,2566.74,2483.40,2132.57,3679.37,2503.32,2334.12,2815.48
1041,3089.97,2570.27,2485.68,2134.58,3682.51,2505.71,2336.27,2818.07
1042,3092.65,2573.81,2487.92,2136.57,3685.65,2508.10,2338.41,2820.65
1043,3095.34,2577.27,2490.14,2138.55,3688.60,2510.48,2340.57,2823.16
1044,3098.02,2579.90,2492.35,2140.50,3691.37,2512.64,2342.77,2825.68
1045,3100.71,2582.60,2494.80,2142.57,3694.70,2515.03,2345.09,2828.47
1046,3103.39,2585.99,2497.32,2144.67,3698.56,2517.42,2347.44,2831.23
1047,3106.27,2591.14,2499.57,2146.65,3701.52,2519.81,2349.69,2833.76
1048,3108.87,2593.22,2501.79,2148.61,3704.66,2521.96,2351.85,2836.30
1049,3111.96,2595.44,2504.07,2150.61,3707.80,2524.35,2354.04,2838.83
1050,3115.20,2597.80,2506.38,2152.63,3710.94,2526.74,2356.25,2841.38
1051,3117.80,2600.23,2508.69,2154.66,3714.26,2529.13,2358.42,2844.04
1052,3120.41,2602.66,2510.99,2156.68,3717.58,2531.52,2360.59,2846.83
1053,3123.64,2605.09,2513.30,2158.69,3720.90,2533.91,2362.71,2849.59
1054,3126.82,2607.52,2515.62,2160.73,3724.22,2536.30,2364.84,2852.09
1055,3129.43,2609.81,2517.88,2162.69,3727.36,2538.45,2366.99,2854.65
1056,3132.17,2612.17,2520.22,2164.74,3730.50,2540.84,2369.14,2857.21
1057,3135.45,2614.46,2522.47,2166.72,3733.82,2543.23,2371.28,2859.95
1058,3138.13,2616.75,2524.79,2168.75,3737.32,2545.62,2373.43,2862.64
1059,3141.40,2619.11,2526.96,2170.69,3740.28,2547.78,2375.57,2865.32
1060,3144.50,2621.53,2529.23,2172.68,3743.23,2549.93,2377.69,2867.89
1061,3147.19,2623.89,2531.43,2174.63,3746.37,2552.32,2379.85,2870.49
1062,3150.42,2625.98,2533.67,2176.61,3749.14,2554.47,2382.14,2872.99
1063,3153.60,2628.34,2536.01,2178.65,3752.46,2556.86,2384.48,2875.65
1064,3156.29,2630.69,2538.35,2180.69,3755.97,2559.25,2386.71,2878.26
1065,3159.50,2632.85,2540.53,2182.64,3758.74,2561.40,2388.99,2880.73
1066,3162.55,2635.35,2543.07,2184.71,3762.06,2563.79,2391.32,2883.31
1067,3165.23,2637.71,2545.36,2186.72,3765.20,2566.18,2393.60,2885.81
1068,3167.89,2639.86,2547.56,2188.62,3767.98,2568.33,2395.80,2888.23
1069,3170.59,2642.29,2549.87,2190.62,3771.30,2570.72,2398.11,2890.87
1070,3174.03,2644.85,2552.42,2192.71,3774.80,2573.11,2400.45,2893.65
1071,3176.71,2647.21,2554.76,2194.74,3777.76,2575.50,2402.76,2896.14
1072,3179.41,2649.71,2557.09,2196.78,3781.08,2577.89,2404.95,2898.73
1073,3182.10,2652.14,2559.34,2198.78,3784.22,2580.28,2407.12,2901.24
1074,3184.75,2654.22,2561.53,2200.74,3786.99,2582.43,2409.29,2903.76
1075,3187.85,2656.51,2563.82,2202.74,3790.13,2584.58,2411.43,2906.47
1076,3191.18,2658.87,2566.11,2204.75,3793.45,2586.97,2413.58,2909.06
1077,3194.66,2661.37,2568.42,2206.78,3796.77,2589.36,2415.75,2911.68
1078,3198.34,2663.87,2570.75,2208.82,3800.28,2591.75,2418.07,2914.36
1079,3201.88,2666.29,2573.05,2210.85,3803.41,2594.14,2420.38,2916.92
1080,3205.22,2668.59,2575.27,2212.81,3806.55,2596.29,2422.59,2919.49
1081,3208.91,2670.81,2577.61,2214.85,3809.69,2598.68,2424.87,2922.07
1082,3211.96,2673.17,2579.70,2216.81,3812.46,2600.84,2427.14,2924.49
1083,3215.10,2675.66,2582.00,2218.81,3815.60,2602.99,2429.45,2927.11
1084,3217.79,2678.16,2584.30,2220.82,3818.74,2605.38,2431.67,2929.83
1085,3221.00,2680.66,2586.60,2222.82,3821.88,2607.77,2433.84,2932.37
1086,3224.04,2683.09,2588.85,2224.79,3825.02,2609.92,2436.15,2934.94
1087,3226.72,2685.45,2591.03,2226.73,3827.80,2612.07,2438.46,2937.42
1088,3229.92,2687.74,2593.29,2228.67,3830.57,2614.23,2440.68,2939.90
1089,3233.24,2690.38,2595.92,2230.75,3833.89,2616.62,2443.02,2942.52
1090,3236.43,2693.29,2598.50,2232.86,3837.21,2619.00,2445.36,2945.11
1091,3239.11,2696.88,2600.83,2234.88,3840.54,2621.39,2447.65,2947.76
1092,3241.80,2698.82,2603.12,2236.88,3843.49,2623.78,2449.84,2950.35
1093,3244.49,2700.76,2605.42,2238.88,3846.81,2626.17,2451.99,2953.13
1094,3247.55,2702.71,2607.64,2240.85,3849.95,2628.56,2454.12,2955.68
1095,3250.82,2704.65,2610.04,2242.93,3853.64,2630.95,2456.28,2958.36
1096,3254.02,2706.59,2612.35,2244.92,3856.96,2633.34,2458.41,2960.95
1097,3256.71,2708.53,2614.59,2246.90,3860.10,2635.50,2460.56,2963.51
1098,3259.38,2710.48,2616.92,2248.93,3863.05,2637.89,2462.83,2966.08
1099,3262.06,2712.42,2619.23,2250.95,3866.19,2640.28,2465.00,2968.66
1100,3265.54,2714.36,2621.54,2252.97,3869.33,2642.67,2467.19,2971.25
1101,3268.24,2716.30,2623.74,2254.94,3872.47,2645.06,2469.36,2973.83
1102,3271.42,2718.18,2625.84,2256.85,3875.24,2647.21,2471.50,2976.28
1103,3274.10,2720.12,2628.16,2258.88,3878.20,2649.60,2473.64,2978.82
1104,3276.71,2721.99,2630.47,2260.90,3881.52,2651.99,2475.80,2981.40
1105,3279.46,2724.01,2632.78,2262.92,3884.47,2654.38,2478.11,2983.93
1106,3283.57,2726.09,2635.13,2264.97,3887.80,2656.77,2480.42,2986.55
1107,3287.65,2728.97,2637.26,2266.91,3890.39,2658.92,2482.66,2988.95
1108,3290.46,2731.71,2639.53,2268.88,3893.53,2661.07,2484.81,2991.53
1109,3293.19,2733.72,2641.81,2270.88,3896.67,2663.46,2486.99,2994.11
1110,3295.93,2735.73,2644.09,2272.90,3899.81,2665.85,2489.16,2996.68
1111,3299.11,2737.74,2646.31,2274.87,3902.76,2668.01,2491.32,2999.19
1112,3301.85,2739.74,2648.58,2276.87,3905.90,2670.40,2493.47,3001.74
1113,3305.10,2741.75,2650.96,2278.93,3909.04,2672.78,2495.63,3004.35
1114,3307.84,2743.76,2653.22,2280.92,3911.81,2674.94,2497.79,3006.99
1115,3310.59,2745.77,2655.59,2282.97,3915.13,2677.33,2500.07,3009.73
1116,3313.33,2747.78,2657.99,2285.05,3918.64,2679.72,2502.26,3012.37
1117,3316.07,2749.79,2660.41,2287.13,3922.32,2682.10,2504.56,3015.09
1118,3318.84,2751.80,2662.73,2289.16,3925.64,2684.49,2506.81,3017.71
1119,3322.23,2753.75,2664.96,2291.13,3928.78,2686.88,2508.98,3020.26
1120,3325.62,2755.75,2667.17,2293.11,3931.74,2689.27,2511.17,3022.79
1121,3328.94,2757.76,2669.44,2295.10,3935.07,2691.66,2513.36,3025.43
1122,3332.13,2759.77,2671.76,2297.12,3938.21,2694.06,2515.52,3028.15
1123,3335.61,2761.71,2674.06,2299.11,3941.16,2696.45,2517.63,3030.75
1124,3339.41,2763.66,2676.47,2301.16,3944.67,2698.84,2519.81,3033.50
1125,3343.18,2765.66,2678.80,2303.18,3948.17,2701.23,2522.12,3036.32
1126,3346.76,2767.67,2681.08,2305.19,3951.31,2703.61,2524.44,3039.02
1127,3349.50,2769.68,2683.24,2307.10,3953.90,2705.77,2526.69,3041.53
1128,3352.18,2771.62,2685.51,2309.07,3956.86,2708.16,2528.89,3044.11
1129,3354.87,2773.57,2687.75,2311.03,3959.81,2710.55,2531.15,3046.65
1130,3357.76,2775.64,2690.08,2313.06,3962.77,2712.94,2533.42,3049.19
1131,3361.88,2777.79,2692.44,2315.11,3966.27,2715.33,2535.68,3051.99
1132,3366.01,2780.62,2694.80,2317.16,3969.59,2717.72,2537.83,3054.66
1133,3369.79,2784.14,2697.01,2319.20,3972.37,2719.87,2540.02,3057.32
1134,3373.41,2787.63,2699.28,2321.22,3975.50,2722.26,2542.21,3059.91
1135,3376.72,2790.28,2701.54,2323.24,3978.64,2724.65,2544.41,3062.55
1136,3379.85,2792.87,2703.76,2325.23,3981.60,2727.04,2546.56,3065.14
1137,3383.15,2795.39,2705.92,2327.18,3984.56,2729.19,2548.70,3067.78
1138,3386.50,2798.04,2708.23,2329.20,3988.06,2731.58,2551.00,3070.52
1139,3389.28,2800.63,2710.53,2331.21,3991.38,2733.97,2553.15,3073.30
1140,3392.44,2802.86,2712.72,2333.14,3993.97,2736.12,2555.31,3075.78
1141,3395.43,2805.17,2714.99,2335.14,3997.11,2738.51,2557.47,3078.40
1142,3398.57,2807.47,2717.24,2337.14,4000.25,2740.66,2559.67,3080.97
1143,3401.27,2809.71,2719.49,2339.12,4003.21,2742.82,2561.92,3083.52
1144,3404.40,2811.94,2721.70,2341.06,4006.16,2744.97,2564.06,3086.07
1145,3407.48,2814.25,2723.94,2343.04,4008.94,2747.12,2566.20,3088.58
1146,3410.63,2816.62,2726.21,2345.04,4012.26,2749.51,2568.38,3091.17
1147,3413.63,2818.78,2728.46,2347.04,4015.22,2751.90,2570.54,3093.71
1148,3416.55,2821.09,2730.60,2348.98,4017.63,2754.06,2572.63,3096.12
1149,3419.47,2823.53,2732.82,2350.97,4020.58,2756.21,2574.79,3098.67
1150,3422.46,2826.05,2735.07,2352.96,4023.72,2758.36,2577.09,3101.27
1151,3425.39,2828.49,2737.30,2354.94,4026.86,2760.75,2579.36,3104.01
1152,3428.37,2830.94,2739.53,2356.91,4029.82,2762.90,2581.54,3106.55
1153,3431.04,2833.32,2741.75,2358.87,4032.59,2765.05,2583.82,3109.04
1154,3434.04,2835.69,2743.96,2360.83,4035.55,2767.20,2586.02,3111.58
1155,3437.09,2838.06,2746.18,2362.79,4038.14,2769.36,2588.22,3114.00
1156,3440.09,2840.44,2748.46,2364.78,4041.10,2771.51,2590.43,3116.49
1157,3442.77,2842.81,2750.74,2366.76,4043.87,2773.66,2592.61,3118.99
1158,3445.89,2845.18,2753.01,2368.73,4046.64,2775.81,2594.78,3121.51
1159,3449.06,2847.49,2755.26,2370.70,4049.42,2777.96,2597.08,3124.05
1160,3452.15,2849.79,2757.50,2372.66,4052.19,2780.12,2599.39,3126.56
1161,3454.91,2852.09,2759.73,2374.63,4055.15,2782.27,2601.64,3129.11
1162,3460.96,2856.72,2763.12,2377.65,4059.74,2785.81,2605.14,3133.29
1163,3466.64,2861.12,2766.44,2380.66,4063.97,2789.34,2608.75,3137.29
1164,3471.93,2864.17,2769.59,2383.57,4067.84,2792.64,2612.23,3141.29
1165,3476.51,2867.23,2772.78,2386.50,4071.52,2795.94,2615.82,3145.27
1166,3481.05,2870.28,2776.01,2389.44,4075.57,2799.24,2619.28,3149.30
1167,3483.79,2872.30,2778.27,2391.46,4078.52,2801.63,2621.48,3151.84
1168,3486.55,2874.31,2780.72,2393.53,4081.66,2804.02,2623.69,3154.42
1169,3489.86,2876.33,2782.93,2395.49,4084.62,2806.41,2625.87,3156.97
1170,3492.79,2878.35,2785.01,2397.40,4087.21,2808.56,2628.16,3159.44
1171,3496.04,2880.29,2787.10,2399.28,4089.80,2810.71,2630.45,3161.90
