Timesteps,AmgClassCPU,AmgFreeCPU,CgDiagCPU,CgLusgsCPU,GmresDiagCPU,GmresLusgsCPU,CgDiagGPU,GmresDiagGPU
3074,52846.36,46938.16,44443.80,36531.73,70882.37,42934.82,31181.49,36889.45
3075,52864.57,46948.32,44458.19,36543.55,70903.12,42947.61,31191.37,36900.95
3076,52879.60,46958.45,44470.27,36554.13,70918.98,42960.33,31201.05,36911.56
3077,52894.46,46968.64,44482.14,36564.57,70933.88,42971.78,31210.71,36922.11
3078,52910.33,46978.77,44494.34,36575.16,70948.67,42983.20,31220.49,36932.78
3079,52926.27,46989.34,44507.30,36586.23,70966.49,42996.00,31230.24,36943.70
3080,52942.07,46999.52,44519.45,36596.87,70984.26,43007.42,31239.94,36954.71
3081,52958.09,47009.65,44532.41,36607.93,71002.03,43020.14,31249.72,36965.62
3082,52972.91,47019.91,44545.44,36618.75,71019.85,43032.86,31259.51,36976.63
3083,52987.52,47030.04,44558.32,36629.54,71036.69,43045.59,31269.23,36987.48
3084,53003.46,47040.16,44570.75,36640.30,71053.47,43058.32,31278.92,36998.31
3085,53019.29,47050.51,44582.95,36650.91,71069.29,43069.77,31288.61,37008.84
3086,53034.87,47061.52,44597.70,36663.01,71089.14,43082.49,31298.49,37020.20
3087,53050.51,47073.12,44612.44,36675.50,71109.96,43096.53,31308.37,37031.74
3088,53075.22,47085.92,44635.19,36688.20,71134.68,43111.86,31324.27,37044.09
3089,53090.21,47096.58,44649.49,36699.88,71154.44,43124.64,31334.10,37055.31
3090,53105.94,47107.59,44663.53,36711.43,71174.23,43137.36,31343.93,37066.70
3091,53121.87,47119.12,44678.29,36723.95,71198.95,43151.44,31353.82,37078.70
3092,53137.42,47130.14,44693.15,36736.19,71219.85,43165.47,31363.70,37090.11
3093,53153.21,47141.19,44707.89,36748.73,71238.78,43178.21,31373.60,37101.31
3094,53168.10,47151.95,44722.73,36760.88,71258.64,43192.24,31383.49,37112.78
3095,53184.84,47162.52,44736.26,36772.25,71277.39,43204.96,31393.51,37123.95
3096,53200.09,47173.13,44749.87,36783.57,71298.19,43217.68,31404.15,37135.45
3097,53215.15,47183.70,44763.44,36795.13,71319.13,43230.40,31413.94,37146.79
3098,53229.92,47194.27,44777.26,36806.34,71338.92,43243.15,31423.82,37158.16
3099,53244.81,47204.84,44790.29,36817.40,71357.69,43255.97,31433.54,37169.37
3100,53259.52,47215.41,44803.30,36828.43,71375.47,43268.69,31443.33,37180.39
3101,53274.45,47226.06,44816.30,36839.56,71394.26,43281.41,31453.15,37191.58
3102,53289.36,47236.18,44827.60,36849.61,71407.13,43292.84,31462.78,37201.76
3103,53304.09,47246.35,44839.87,36860.22,71421.94,43304.50,31472.46,37212.26
3104,53318.98,47256.48,44852.07,36870.92,71438.79,43317.22,31482.15,37223.18
3105,53333.78,47266.68,44865.60,36882.04,71456.61,43330.05,31491.99,37235.01
3106,53348.80,47276.91,44879.07,36893.26,71476.38,43342.77,31501.78,37246.22
3107,53365.03,47287.04,44891.56,36903.93,71495.14,43355.55,31511.50,37257.46
3108,53379.76,47297.21,44903.92,36914.76,71511.98,43368.28,31521.29,37268.16
3109,53396.41,47307.79,44916.14,36925.38,71528.75,43381.00,31531.09,37279.01
3110,53412.37,47318.41,44928.21,36935.94,71544.62,43392.42,31540.74,37289.82
3111,53429.66,47328.98,44943.07,36947.30,71564.50,43405.20,31550.64,37301.15
3112,53449.05,47340.90,44957.81,36959.84,71588.24,43419.30,31560.53,37313.17
3113,53471.66,47353.78,44972.58,36972.62,71615.02,43434.63,31570.45,37325.83
3114,53486.40,47363.90,44986.05,36983.91,71633.84,43447.50,31580.24,37337.02
3115,53502.27,47375.00,44999.80,36995.38,71654.59,43460.22,31590.09,37348.55
3116,53518.05,47386.01,45014.17,37006.77,71674.38,43473.02,31599.97,37359.90
3117,53533.99,47397.55,45029.01,37019.35,71697.18,43487.05,31609.85,37371.73
3118,53549.83,47408.56,45042.81,37030.80,71717.97,43499.90,31619.73,37383.34
3119,53565.04,47419.61,45056.30,37042.20,71737.77,43512.62,31629.56,37394.71
3120,53580.14,47430.63,45069.88,37053.56,71757.62,43525.39,31639.34,37406.10
3121,53594.55,47441.67,45083.30,37065.00,71775.39,43538.11,31649.14,37417.22
3122,53609.07,47452.24,45096.76,37076.26,71795.18,43550.91,31658.94,37428.57
3123,53623.87,47462.81,45110.13,37087.52,71814.01,43563.62,31668.74,37439.85
3124,53638.53,47473.52,45123.61,37099.03,71831.82,43576.46,31678.55,37450.85
3125,53653.29,47484.09,45136.75,37110.30,71849.60,43589.18,31688.34,37462.01
3126,53667.71,47494.71,45149.76,37121.51,71867.41,43602.02,31698.09,37473.06
3127,53682.23,47505.28,45162.72,37132.51,71886.21,43614.74,31707.79,37484.26
3128,53696.85,47515.86,45175.14,37143.44,71900.01,43626.24,31717.48,37494.87
3129,53711.33,47526.49,45188.34,37154.14,71918.11,43638.97,31727.41,37506.73
3130,53725.89,47537.06,45200.58,37164.84,71935.96,43650.40,31737.09,37517.56
3131,53741.08,47548.23,45214.15,37175.69,71953.74,43663.12,31747.11,37528.58
3132,53755.99,47559.24,45227.81,37186.94,71973.51,43675.90,31757.72,37539.84
3133,53770.94,47570.28,45241.56,37198.16,71991.34,43689.92,31767.56,37551.01
3134,53785.64,47586.45,45253.92,37208.86,72010.18,43701.34,31777.30,37562.10
3135,53800.13,47603.12,45266.58,37219.78,72026.96,43714.06,31787.04,37573.00
3136,53817.27,47620.77,45281.02,37231.49,72047.85,43727.06,31796.92,37584.54
3137,53835.44,47637.84,45295.84,37244.06,72068.67,43741.09,31806.85,37596.04
3138,53856.18,47650.70,45319.00,37256.72,72094.43,43756.42,31822.34,37608.48
3139,53874.91,47669.57,45332.66,37268.08,72113.21,43769.17,31832.14,37619.65
3140,53892.68,47681.92,45347.43,37279.74,72133.06,43781.90,31841.99,37631.02
3141,53909.99,47694.39,45361.35,37291.48,72151.84,43794.70,31851.83,37642.27
3142,53925.97,47709.42,45376.09,37303.92,72171.67,43808.91,31861.72,37653.60
3143,53942.22,47721.96,45390.97,37315.52,72192.51,43821.73,31871.60,37665.12
3144,53958.99,47733.86,45404.65,37326.94,72212.34,43834.45,31881.38,37676.50
3145,53974.07,47745.85,45418.24,37338.36,72232.17,43847.31,31891.17,37687.98
3146,53989.20,47757.76,45431.74,37349.60,72251.95,43860.04,31901.07,37699.35
3147,54006.34,47769.79,45445.04,37360.72,72270.80,43872.79,31910.83,37710.53
3148,54021.54,47782.15,45458.02,37371.84,72289.60,43885.51,31920.63,37721.70
3149,54036.20,47794.57,45471.30,37382.90,72308.46,43898.34,31930.44,37732.94
3150,54053.77,47807.37,45484.49,37394.15,72327.23,43911.07,31940.17,37744.16
3151,54071.75,47820.67,45498.17,37405.48,72346.08,43923.88,31949.99,37755.33
3152,54089.16,47833.47,45511.54,37416.67,72364.89,43936.60,31959.78,37766.49
3153,54105.48,47845.93,45523.81,37427.28,72380.67,43948.09,31969.47,37777.18
3154,54121.06,47857.40,45535.93,37438.01,72394.50,43959.51,31979.15,37787.62
3155,54137.09,47869.04,45549.47,37448.69,72412.26,43972.25,31988.90,37798.66
3156,54153.24,47880.57,45562.48,37459.88,72431.07,43984.97,31998.70,37809.68
3157,54167.86,47892.07,45576.30,37470.79,72449.89,43997.84,32008.54,37820.85
3158,54182.49,47903.53,45589.28,37481.94,72467.69,44010.60,32018.27,37831.92
3159,54198.59,47914.99,45603.08,37493.09,72485.50,44023.49,32028.10,37842.82
3160,54215.34,47927.01,45616.72,37504.24,72503.28,44036.36,32037.88,37853.82
3161,54232.09,47938.91,45630.13,37515.57,72522.16,44049.12,32047.62,37865.07
3162,54250.39,47952.70,45644.90,37528.03,72545.98,44063.14,32057.50,37877.11
3163,54272.10,47966.90,45667.74,37540.85,72572.82,44078.54,32073.37,37890.11
3164,54287.42,47982.30,45682.49,37553.01,72593.63,44091.26,32083.26,37901.48
3165,54313.68,47998.14,45697.32,37565.49,72617.37,44105.28,32093.13,37913.90
3166,54331.36,48013.91,45712.06,37577.59,72640.31,44119.35,32103.11,37925.60
3167,54352.12,48030.18,45726.97,37590.05,72666.08,44133.44,32113.22,37937.94
3168,54369.45,48045.97,45741.83,37601.50,72688.02,44146.20,32123.85,37949.49
3169,54387.45,48056.57,45755.62,37613.16,72707.94,44158.92,32133.69,37960.83
3170,54404.80,48067.28,45769.92,37625.02,72726.74,44171.68,32143.57,37972.00
3171,54423.39,48077.52,45783.32,37636.42,72745.58,44184.40,32153.41,37983.32
3172,54439.75,48087.67,45796.90,37647.62,72765.33,44197.12,32163.20,37994.65
3173,54456.85,48098.01,45810.15,37658.77,72784.13,44209.84,32173.00,38005.87
3174,54473.82,48108.16,45823.13,37669.90,72802.89,44222.62,32182.73,38017.29
3175,54491.31,48118.40,45836.09,37680.99,72821.71,44235.34,32192.46,38028.46
3176,54509.00,48128.55,45849.03,37692.09,72839.54,44248.13,32202.21,38039.59
3177,54526.61,48138.69,45861.97,37703.14,72857.38,44260.85,32211.95,38050.61
3178,54544.08,48149.16,45874.91,37714.31,72875.16,44273.61,32221.85,38061.65
3179,54558.63,48159.31,45887.43,37725.04,72892.92,44286.33,32231.60,38072.50
3180,54573.36,48169.57,45900.95,37736.16,72907.72,44297.76,32241.38,38083.38
3181,54588.27,48179.72,45915.00,37747.58,72928.48,44311.78,32251.26,38095.23
3182,54603.71,48190.31,45927.49,37758.28,72946.25,44324.61,32260.99,38106.69
3183,54620.95,48200.99,45940.62,37769.27,72965.07,44337.33,32270.84,38118.23
3184,54635.89,48211.59,45953.14,37780.03,72982.93,44350.07,32280.56,38129.63
3185,54652.16,48221.77,45965.54,37790.68,72999.72,44362.79,32290.24,38140.92
3186,54668.30,48231.91,45978.15,37801.47,73016.60,44374.39,32300.06,38152.00
3187,54687.11,48248.26,45992.96,37814.03,73037.49,44388.42,32309.94,38163.95
3188,54702.80,48264.93,46007.70,37826.49,73059.39,44402.45,32319.81,38176.01
3189,54723.31,48286.90,46022.51,37839.19,73083.15,44417.78,32329.69,38188.29
3190,54742.47,48301.21,46036.25,37851.00,73101.91,44431.91,32339.53,38199.50
3191,54759.52,48314.10,46051.02,37863.24,73122.76,44446.03,32349.46,38211.02
3192,54778.88,48330.21,46065.85,37875.67,73146.57,44460.06,32359.34,38223.06
3193,54794.11,48343.66,46080.63,37887.88,73167.39,44474.11,32369.25,38234.59
3194,54809.03,48356.55,46094.40,37899.23,73187.15,44486.84,32379.18,38245.76
3195,54823.99,48369.08,46107.89,37910.58,73207.04,44499.56,32388.94,38257.14
3196,54839.01,48381.51,46121.62,37921.93,73225.84,44512.28,32398.78,38268.34
3197,54853.76,48394.02,46134.96,37933.08,73244.70,44525.27,32408.57,38279.51
3198,54868.70,48406.47,46148.12,37944.20,73263.51,44537.99,32418.35,38290.78
3199,54883.40,48419.36,46161.10,37955.20,73280.29,44550.81,32428.13,38301.79
3200,54898.44,48432.70,46174.14,37966.43,73297.07,44563.53,32437.91,38312.96
3201,54913.33,48446.08,46187.21,37977.73,73315.92,44576.26,32447.71,38324.02
3202,54928.18,48459.42,46200.42,37989.08,73333.69,44588.98,32457.49,38335.23
3203,54943.12,48472.96,46213.46,38000.33,73351.46,44601.70,32467.27,38346.23
3204,54958.04,48484.94,46226.96,38011.09,73366.25,44613.12,32477.07,38356.85
3205,54972.93,48496.53,46240.65,38022.59,73384.02,44625.94,32486.90,38367.86
3206,54987.88,48508.06,46253.70,38033.24,73403.77,44637.36,32496.69,38378.86
3207,55004.00,48520.10,46267.36,38044.56,73421.65,44650.18,32506.52,38390.10
3208,55018.70,48531.62,46278.80,38054.79,73436.50,44661.61,32516.16,38400.62
3209,55035.76,48544.63,46292.82,38066.24,73454.27,44674.37,32526.18,38411.71
3210,55053.28,48557.98,46307.34,38077.81,73475.15,44687.08,32536.29,38423.06
3211,55069.69,48570.16,46320.44,38088.62,73492.99,44699.94,32546.85,38434.11
3212,55087.91,48584.48,46335.18,38101.02,73514.78,44713.97,32556.73,38445.77
3213,55106.25,48598.81,46350.01,38113.59,73538.57,44728.22,32566.62,38457.89
3214,55126.67,48613.99,46372.77,38126.26,73564.29,44743.59,32582.12,38470.24
3215,55145.02,48632.40,46386.54,38137.75,73584.24,44756.40,32591.94,38481.26
3216,55162.19,48645.41,46401.58,38149.98,73606.02,44770.43,32601.86,38492.94
3217,55182.24,48660.94,46416.45,38162.43,73626.84,44784.45,32611.75,38504.47
3218,55197.55,48673.92,46431.20,38174.23,73647.84,44798.61,32621.63,38516.10
3219,55212.85,48686.31,46444.95,38185.65,73670.68,44811.32,32631.46,38527.78
3220,55227.94,48698.75,46458.61,38196.83,73692.46,44824.15,32641.29,38539.47
3221,55247.03,48712.48,46473.39,38208.93,73713.25,44838.18,32651.33,38550.96
3222,55265.84,48725.32,46486.98,38220.29,73734.16,44850.96,32661.11,38562.60
3223,55283.47,48737.71,46499.94,38231.27,73752.93,44863.68,32670.92,38573.77
3224,55300.73,48750.25,46512.74,38242.23,73771.81,44876.41,32680.68,38584.78
3225,55315.38,48763.08,46525.59,38253.20,73790.64,44889.13,32690.40,38595.96
3226,55330.44,48775.95,46538.49,38264.21,73809.54,44901.89,32700.16,38607.15
3227,55344.86,48788.78,46551.49,38275.15,73826.38,44914.60,32709.94,38618.24
3228,55359.84,48801.68,46564.41,38286.12,73844.29,44927.33,32719.71,38629.25
3229,55374.35,48814.52,46577.29,38297.03,73862.08,44940.05,32729.49,38640.25
3230,55388.87,48825.73,46590.91,38308.21,73877.86,44952.96,32739.27,38650.76
3231,55405.03,48837.22,46604.88,38319.80,73896.67,44965.68,32749.18,38661.96
3232,55421.13,48848.77,46618.17,38330.56,73914.51,44978.40,32758.94,38673.00
3233,55437.34,48860.26,46630.99,38341.75,73932.34,44991.12,32768.67,38683.89
3234,55453.60,48871.87,46643.70,38352.66,73949.12,45003.87,32778.43,38694.78
3235,55469.81,48883.35,46656.20,38363.45,73965.90,45016.59,32788.18,38705.46
3236,55485.75,48894.94,46668.46,38374.09,73979.69,45028.10,32797.86,38716.02
3237,55500.96,48908.22,46683.20,38386.47,74001.57,45042.13,32807.73,38728.09
3238,55516.67,48922.14,46697.93,38398.87,74024.32,45056.16,32817.63,38740.09
3239,55532.68,48934.52,46712.67,38411.09,74046.22,45070.18,32827.58,38751.59
3240,55549.22,48949.72,46727.47,38423.76,74070.00,45085.52,32837.46,38763.70
3241,55567.04,48963.00,46741.30,38435.27,74091.82,45099.68,32847.31,38775.36
3242,55586.73,48978.61,46756.03,38447.86,74118.62,45113.71,32857.20,38787.84
3243,55602.14,48991.97,46770.79,38459.72,74141.36,45128.11,32867.32,38799.72
3244,55616.98,49004.90,46784.41,38471.26,74163.15,45142.13,32877.95,38811.24
3245,55632.11,49017.84,46798.02,38482.59,74184.01,45154.91,32887.74,38822.73
3246,55647.21,49029.84,46811.66,38493.95,74204.77,45167.63,32897.57,38834.24
3247,55665.19,49042.78,46825.04,38505.04,74224.53,45180.40,32907.35,38845.58
3248,55680.98,49056.97,46839.88,38516.93,74246.35,45194.46,32917.25,38857.28
3249,55695.84,49070.81,46853.93,38528.53,74268.13,45207.18,32927.09,38868.79
3250,55710.55,49084.10,46867.27,38539.98,74287.93,45219.97,32936.88,38880.16
3251,55728.07,49097.13,46880.30,38550.95,74307.87,45232.83,32946.66,38891.43
3252,55746.52,49109.97,46893.43,38561.97,74326.64,45245.63,32956.41,38902.61
3253,55764.90,49122.89,46906.46,38572.91,74345.41,45258.35,32966.14,38913.85
3254,55782.31,49135.73,46919.45,38583.88,74364.32,45271.14,32975.93,38925.06
3255,55798.53,49147.33,46932.42,38594.67,74378.13,45282.56,32985.67,38935.45
3256,55814.54,49158.37,46945.24,38605.49,74394.93,45295.31,32995.41,38946.34
3257,55831.31,49170.44,46959.13,38616.44,74413.78,45308.04,33005.24,38957.34
3258,55849.11,49182.38,46973.17,38627.41,74432.72,45320.85,33015.31,38968.52
3259,55863.84,49193.97,46985.43,38638.11,74449.53,45333.58,33025.80,38979.37
3260,55878.34,49205.45,46997.73,38648.80,74466.36,45346.33,33035.47,38990.36
3261,55892.85,49216.55,47009.99,38659.48,74481.18,45357.75,33045.27,39000.96
3262,55908.30,49230.83,47024.81,38671.91,74501.94,45371.78,33055.18,39013.28
3263,55924.00,49245.19,47039.57,38684.29,74521.79,45385.80,33065.06,39024.62
3264,55939.12,49257.62,47053.47,38695.80,74540.69,45398.62,33074.97,39035.82
3265,55958.06,49272.47,47068.24,38708.26,74565.48,45413.95,33084.85,39048.02
3266,55973.13,49284.86,47082.97,38719.70,74584.24,45426.76,33094.79,39059.20
3267,55988.55,49300.52,47097.70,38732.10,74605.99,45440.79,33104.68,39070.86
3268,56003.91,49313.81,47112.44,38744.44,74627.74,45454.88,33114.57,39082.66
3269,56020.48,49326.77,47127.24,38756.55,74648.56,45468.91,33124.46,39094.16
3270,56037.44,49339.61,47141.11,38768.02,74668.32,45481.64,33134.34,39105.52
3271,56053.87,49352.66,47154.66,38779.41,74688.20,45494.37,33144.14,39116.91
3272,56071.26,49365.50,47168.22,38790.88,74707.04,45507.10,33153.92,39128.19
3273,56087.69,49378.03,47181.24,38801.94,74725.84,45519.89,33163.72,39139.40
3274,56104.17,49390.42,47194.72,38813.28,74743.62,45532.65,33173.52,39150.42
3275,56120.80,49403.32,47208.37,38824.81,74761.45,45545.52,33183.37,39161.52
3276,56137.82,49416.21,47221.49,38835.93,74779.22,45558.30,33193.15,39172.53
3277,56154.88,49429.12,47235.10,38847.14,74796.10,45571.11,33203.01,39183.38
3278,56169.64,49442.53,47249.02,38858.53,74814.87,45583.83,33212.84,39194.39
3279,56184.33,49455.41,47262.05,38869.72,74833.72,45596.66,33222.63,39205.62
3280,56199.16,49466.97,47274.88,38880.45,74847.52,45608.08,33232.43,39216.03
3281,56215.55,49478.03,47287.60,38891.45,74862.37,45620.93,33242.12,39226.55
3282,56231.37,49494.33,47299.95,38902.07,74881.17,45632.35,33251.95,39237.67
3283,56246.95,49510.98,47313.29,38912.98,74897.96,45645.10,33261.69,39248.52
3284,56262.27,49541.75,47328.14,38924.60,74916.72,45657.82,33271.59,39259.70
3285,56277.41,49571.72,47343.00,38936.23,74935.56,45670.60,33281.47,39270.87
3286,56292.86,49582.30,47357.74,38948.10,74955.32,45683.34,33291.36,39282.41
3287,56308.38,49593.40,47372.50,38960.29,74976.13,45697.44,33301.29,39293.97
3288,56325.06,49604.44,47387.23,38972.66,74996.94,45711.46,33311.40,39305.56
3289,56341.16,49615.02,47401.19,38984.14,75016.82,45724.25,33322.30,39316.97
3290,56358.02,49625.21,47414.15,38995.25,75033.76,45736.98,33332.82,39327.86
3291,56375.27,49637.13,47436.10,39007.81,75059.52,45752.42,33348.22,39340.12
3292,56394.35,49656.49,47450.84,39020.36,75081.27,45766.44,33358.10,39351.78
3293,56409.80,49668.95,47465.64,39032.61,75102.02,45780.48,33367.99,39363.36
3294,56425.24,49680.84,47480.39,39044.67,75120.87,45793.23,33377.88,39374.54
3295,56440.28,49692.78,47494.28,39056.18,75139.65,45805.97,33387.77,39385.72
3296,56455.15,49704.19,47507.82,39067.57,75158.48,45818.73,33397.56,39396.91
3297,56469.66,49716.07,47521.22,39078.81,75177.24,45831.52,33407.36,39408.10
3298,56483.87,49728.37,47534.50,39090.19,75195.04,45844.29,33417.12,39419.11
3299,56501.24,49740.67,47547.73,39101.31,75212.87,45857.10,33426.94,39430.15
3300,56518.85,49753.08,47560.71,39112.44,75230.64,45869.95,33436.68,39441.20
3301,56536.26,49765.37,47573.71,39123.52,75248.40,45882.88,33446.57,39452.21
3302,56553.88,49777.72,47586.64,39134.56,75266.30,45895.61,33456.36,39463.31
3303,56571.58,49790.01,47599.66,39145.62,75284.17,45908.33,33466.08,39474.32
3304,56589.42,49802.42,47612.57,39156.65,75301.95,45921.06,33475.83,39485.33
3305,56605.98,49813.83,47624.90,39166.82,75314.94,45932.47,33485.51,39495.53
3306,56620.95,49824.87,47637.67,39177.91,75331.83,45945.34,33495.32,39506.30
3307,56635.88,49835.85,47650.65,39188.78,75349.63,45958.08,33505.08,39517.32
3308,56650.64,49846.99,47663.53,39199.66,75366.41,45970.84,33514.81,39528.01
3309,56665.57,49857.97,47676.49,39210.57,75383.18,45983.56,33524.61,39538.86
3310,56680.28,49869.49,47689.48,39221.57,75398.98,45996.30,33534.35,39549.59
3311,56695.93,49880.03,47702.17,39232.25,75412.83,46007.72,33544.11,39560.00
3312,56714.74,49893.32,47716.93,39244.68,75433.74,46021.79,33554.05,39571.52
3313,56733.08,49906.04,47731.68,39257.00,75456.53,46035.81,33563.93,39583.36
3314,56749.67,49917.96,47745.57,39268.54,75474.35,46048.57,33573.86,39594.36
3315,56766.46,49929.81,47758.60,39279.63,75493.14,46061.29,33583.65,39605.58
3316,56787.62,49944.01,47773.39,39292.18,75516.95,46076.62,33593.53,39617.77
3317,56808.63,49958.92,47788.15,39304.62,75542.75,46090.65,33603.42,39630.16
3318,56823.95,49971.81,47802.97,39317.08,75566.64,46104.67,33613.31,39642.23
3319,56841.74,49984.10,47817.76,39329.05,75590.41,46117.39,33623.45,39654.22
3320,56860.14,49996.44,47832.50,39341.02,75612.19,46131.53,33634.08,39665.98
3321,56878.45,50008.73,47847.13,39352.59,75634.12,46144.26,33644.00,39677.66
3322,56896.81,50020.74,47860.59,39363.89,75651.89,46156.98,33653.82,39688.90
3323,56914.15,50033.02,47873.66,39374.96,75669.72,46169.75,33663.60,39699.95
3324,56928.69,50045.47,47886.65,39386.07,75687.62,46182.48,33673.36,39711.03
3325,56943.49,50057.75,47899.86,39397.18,75704.40,46195.20,33683.08,39721.88
3326,56958.15,50070.68,47912.81,39408.21,75721.24,46207.92,33692.81,39732.79
3327,56972.69,50082.97,47925.69,39419.26,75739.15,46220.68,33702.65,39743.85
3328,56987.37,50095.73,47938.59,39430.30,75756.92,46233.41,33712.41,39754.92
3329,57005.37,50108.45,47951.55,39441.33,75774.69,46246.35,33722.15,39766.13
3330,57021.61,50119.95,47962.65,39451.38,75787.54,46257.88,33731.74,39776.33
3331,57036.38,50131.36,47975.23,39462.12,75803.33,46270.60,33741.48,39787.09
3332,57050.83,50142.36,47987.61,39472.74,75820.18,46283.34,33751.28,39797.94
3333,57065.41,50153.34,48000.02,39483.38,75836.95,46296.06,33760.96,39808.67
3334,57081.36,50164.31,48012.25,39494.02,75853.73,46308.79,33770.66,39819.89
3335,57097.38,50175.36,48024.49,39504.58,75869.60,46320.27,33780.37,39830.68
3336,57113.86,50186.77,48038.33,39515.64,75887.46,46332.99,33790.17,39841.72
3337,57132.51,50200.44,48053.07,39528.04,75908.32,46347.02,33800.06,39853.42
3338,57148.39,50213.16,48067.90,39540.44,75930.06,46361.05,33809.95,39865.61
3339,57163.70,50225.01,48080.88,39551.47,75946.91,46373.81,33819.69,39876.82
3340,57177.94,50237.29,48094.13,39562.56,75963.69,46386.54,33829.72,39888.21
3341,57192.79,50251.44,48107.93,39573.95,75983.51,46399.26,33840.38,39899.96
3342,57212.55,50265.04,48122.68,39586.46,76005.26,46413.29,33850.35,39912.07
3343,57228.01,50278.24,48137.42,39598.78,76026.02,46427.32,33860.22,39924.00
3344,57243.18,50290.99,48152.21,39610.66,76047.94,46440.04,33870.18,39936.08
3345,57258.60,50303.31,48166.04,39622.16,76068.75,46452.77,33880.10,39947.62
3346,57274.20,50315.60,48179.58,39633.37,76090.56,46465.49,33889.88,39959.30
3347,57292.03,50327.94,48193.40,39644.90,76110.44,46478.23,33899.83,39970.63
3348,57310.14,50340.67,48208.13,39656.64,76131.24,46492.26,33909.71,39982.25
3349,57325.02,50353.84,48222.98,39668.55,76152.04,46506.38,33919.63,39993.77
3350,57339.80,50366.60,48236.84,39680.21,76170.92,46519.14,33929.47,40004.99
3351,57354.88,50379.37,48250.19,39691.65,76189.83,46531.92,33939.25,40016.20
3352,57369.89,50392.15,48263.35,39702.92,76208.71,46544.66,33949.08,40027.38
3353,57385.16,50404.92,48276.27,39714.14,76226.50,46557.38,33958.82,40038.52
3354,57400.28,50417.20,48289.64,39725.37,76244.33,46570.11,33968.61,40049.52
3355,57415.34,50428.61,48303.34,39736.87,76261.20,46582.83,33978.51,40060.42
3356,57431.46,50440.03,48316.24,39747.80,76279.97,46595.56,33988.25,40071.97
3357,57447.69,50451.49,48329.98,39758.83,76296.81,46608.29,33998.13,40082.89
3358,57462.69,50462.46,48343.63,39770.03,76314.76,46621.01,34007.90,40093.79
3359,57478.61,50473.87,48356.78,39780.91,76332.61,46633.73,34017.74,40104.85
3360,57494.17,50484.85,48369.82,39791.89,76349.39,46645.18,34027.54,40115.61
3361,57510.96,50496.75,48383.72,39803.31,76368.16,46657.91,34037.42,40126.80
3362,57528.62,50510.78,48398.53,39815.92,76389.97,46671.99,34047.29,40138.56
3363,57544.35,50523.97,48413.25,39828.25,76409.89,46686.02,34057.20,40149.89
3364,57559.11,50535.38,48426.42,39839.37,76425.68,46697.58,34066.97,40160.62
3365,57573.75,50548.30,48439.56,39850.44,76442.46,46710.31,34076.79,40171.46
3366,57588.93,50562.78,48454.30,39862.62,76461.23,46724.36,34086.68,40182.76
3367,57604.74,50577.33,48469.05,39875.10,76483.01,46738.40,34096.64,40194.48
3368,57620.30,50590.94,48483.78,39887.52,76503.76,46751.14,34106.53,40206.05
3369,57635.40,50603.69,48498.58,39899.88,76524.51,46765.17,34116.40,40217.63
3370,57650.49,50616.00,48512.30,39911.28,76547.25,46777.96,34126.44,40229.47
3371,57665.66,50636.82,48525.97,39922.64,76568.16,46790.68,34136.24,40241.01
3372,57683.41,50647.44,48540.77,39934.51,76588.91,46804.72,34146.27,40252.51
3373,57698.37,50657.57,48555.58,39946.36,76609.67,46817.45,34156.21,40264.17
3374,57716.74,50667.81,48570.17,39957.93,76629.43,46830.58,34166.09,40275.50
3375,57734.70,50678.06,48583.62,39969.43,76647.33,46843.30,34176.03,40286.62
3376,57751.99,50688.19,48596.65,39980.43,76664.19,46856.02,34185.76,40297.47
3377,57769.41,50698.46,48609.47,39991.37,76681.99,46868.81,34195.63,40308.48
3378,57786.99,50708.59,48622.57,40002.43,76698.76,46881.57,34205.42,40319.32
3379,57803.99,50718.76,48635.31,40013.44,76715.60,46894.37,34215.38,40330.22
3380,57818.82,50728.90,48649.13,40024.84,76731.42,46907.16,34225.76,40341.01
3381,57834.54,50739.04,48662.70,40036.24,76750.18,46920.02,34235.55,40352.01
3382,57848.82,50749.20,48676.35,40047.35,76767.96,46932.77,34245.39,40363.10
3383,57863.64,50759.33,48689.33,40058.03,76785.79,46945.61,34255.10,40374.11
3384,57878.14,50769.49,48702.42,40068.73,76803.56,46958.33,34264.91,40384.95
3385,57892.74,50779.62,48714.73,40079.35,76819.49,46969.82,34274.62,40395.64
3386,57909.77,50790.21,48728.55,40090.79,76839.33,46982.54,34284.45,40406.88
3387,57925.15,50801.30,48743.34,40103.22,76861.13,46996.64,34294.58,40418.58
3388,57940.70,50812.33,48758.09,40115.78,76881.96,47010.66,34305.25,40430.13
3389,57955.27,50822.51,48771.49,40126.88,76898.74,47023.53,34315.02,40440.94
3390,57969.99,50832.65,48784.72,40138.19,76916.71,47036.25,34324.90,40451.94
3391,57985.32,50843.73,48799.46,40150.48,76938.61,47050.30,34334.79,40463.62
3392,58002.89,50855.66,48814.28,40163.06,76962.50,47065.62,34344.70,40475.44
3393,58018.40,50866.74,48829.14,40175.29,76980.27,47079.72,34354.66,40486.56
3394,58033.87,50877.80,48843.95,40187.43,77001.05,47093.79,34364.56,40498.08
3395,58048.98,50888.38,48857.70,40198.84,77021.91,47106.54,34374.52,40509.58
3396,58065.63,50899.01,48871.21,40210.11,77042.87,47119.31,34384.27,40521.07
